id_colegio,internado,politica_uniforme,orientacion_religiosa,alumnos_matriculados,alumnos_prom_curso,genero,actividades_extra,apoyo_academico,deportes,idioma,infraestructura,programas
820,0,1,1,11,2,1,2,5,2,2,3,5
821,0,1,1,212,21,1,2,4,5,1,5,6
822,0,1,1,127,12,1,0,5,5,1,5,4
823,0,1,1,9,3,1,2,5,1,1,1,2
824,0,0,1,5,1,1,0,2,3,1,4,7
825,0,1,1,5,1,1,3,1,3,1,4,6
826,0,0,1,4,1,1,0,4,2,1,3,6
827,0,1,1,210,21,1,6,7,8,2,9,8
830,0,1,1,12,2,1,1,5,4,1,7,6
833,0,0,1,120,12,1,4,5,7,2,6,5
835,0,1,1,7,1,1,2,5,2,1,5,3
836,0,1,1,9,2,1,2,3,1,1,4,3
837,0,1,1,71,8,1,6,4,6,2,5,6
838,0,1,1,30,5,1,3,3,6,1,5,5
839,0,1,1,43,4,1,0,3,2,1,3,5
843,0,0,1,1,1,1,2,1,2,1,5,6
844,0,1,1,17,3,1,3,1,4,2,6,7
845,0,0,1,543,24,1,5,7,9,1,10,7
847,0,0,1,746,26,1,5,5,5,1,9,6
848,0,1,1,366,20,1,8,8,9,1,9,8
849,0,0,1,130,13,1,7,7,8,1,6,7
850,0,1,1,48,6,1,5,4,7,1,4,5
851,0,0,1,87,8,1,3,5,7,2,7,4
852,0,1,1,87,8,1,1,5,7,2,4,6
857,0,1,1,41,6,1,3,3,3,1,6,5
859,0,0,1,4,1,1,3,1,2,1,1,6
862,0,1,1,6,2,1,3,2,4,1,4,7
864,0,0,1,6,2,1,1,2,2,1,2,4
865,0,0,1,7,1,1,1,0,3,1,1,5
868,0,1,1,7,1,1,3,3,2,2,3,6
869,0,0,1,10,2,1,4,5,4,1,4,6
870,0,1,1,21,2,1,4,5,5,1,3,5
871,0,1,1,29,3,1,3,5,4,1,5,4
872,0,1,1,4,2,1,2,4,2,1,1,3
875,0,0,1,1,1,1,4,1,5,1,4,6
876,0,1,1,75,7,1,3,5,3,1,4,5
879,0,1,1,5,1,1,1,3,4,1,7,5
886,0,0,1,3,3,1,1,5,6,1,3,3
887,0,0,1,3,1,1,1,3,3,1,2,5
888,0,1,1,4,1,1,4,3,4,1,8,6
890,0,0,5,4,1,1,1,1,3,1,6,8
891,0,0,5,11,2,1,2,1,4,1,1,3
892,0,0,5,25,3,1,1,1,3,1,2,3
896,0,0,7,11,1,1,2,1,1,1,1,4
897,0,1,1,343,20,1,6,7,7,1,9,6
899,0,0,1,3,1,1,1,3,1,1,3,3
900,0,0,1,7,1,1,1,3,5,1,9,4
902,0,0,1,6,2,1,1,2,3,1,3,6
904,0,0,1,7,1,1,0,1,1,1,1,1
905,0,1,1,85,8,1,1,4,7,2,8,5
906,0,0,1,7,1,1,0,2,2,1,1,4
907,0,1,1,3,3,1,2,3,3,1,3,7
908,0,1,1,96,9,1,0,5,2,0,4,4
909,0,0,1,9,2,1,0,1,3,1,3,1
910,0,1,1,51,5,1,3,5,8,1,4,7
911,0,0,1,1,1,1,0,2,1,1,3,6
914,0,0,1,0,None,1,1,1,1,0,4,3
915,0,1,1,69,6,1,0,4,7,1,4,6
916,0,0,1,0,None,1,5,1,5,1,1,4
917,0,0,1,2,1,1,1,1,4,1,3,3
923,0,0,1,0,None,1,2,1,2,1,2,2
924,0,0,1,51,6,1,1,4,6,1,4,3
925,0,0,1,10,2,1,2,3,1,1,4,7
928,0,0,1,8,1,1,2,4,3,1,3,6
929,0,1,1,107,10,1,0,1,2,0,3,0
931,0,0,1,9,1,1,3,4,5,1,3,8
932,0,1,1,149,14,1,1,6,8,1,7,7
933,0,0,1,4,2,1,1,3,1,1,3,5
934,0,0,1,4,1,1,0,3,2,1,4,7
935,0,0,1,13,4,1,1,4,1,1,1,3
936,0,0,1,6,1,1,3,1,3,1,2,6
937,0,1,1,90,9,1,1,5,1,1,4,6
939,0,0,1,2,1,1,2,1,1,1,1,3
940,0,0,1,15,2,1,2,1,4,1,6,7
943,0,1,1,8,1,1,0,1,3,1,5,0
945,0,0,1,27,3,1,2,4,5,1,4,5
946,0,1,1,218,21,1,2,6,6,1,9,7
947,0,1,1,195,19,1,2,5,7,1,5,6
948,0,0,1,0,None,1,1,1,2,1,3,6
949,0,0,1,0,None,1,2,4,1,1,4,4
950,0,0,1,4,1,1,2,1,2,1,2,7
951,0,1,1,2,1,1,3,1,1,1,1,7
952,0,0,1,2,1,1,1,3,1,1,1,1
953,0,1,1,58,7,1,3,5,5,1,7,5
954,0,0,1,7,2,1,3,3,1,1,1,3
955,0,0,1,6,1,1,3,2,1,1,2,3
956,0,0,1,6,1,1,1,3,1,1,1,3
957,0,0,1,6,1,1,3,4,3,1,2,5
959,0,1,1,528,31,1,4,6,2,1,9,8
960,0,1,7,3,1,1,1,1,1,1,6,4
962,0,0,1,2,1,1,1,1,1,1,4,1
963,0,0,5,2,1,1,1,1,4,1,6,6
967,0,0,1,603,31,1,8,6,8,2,10,8
968,1,1,1,575,27,1,3,6,7,1,8,6
969,0,1,1,517,25,1,6,8,6,1,9,7
970,0,1,1,281,28,1,4,8,5,1,8,6
971,0,1,1,398,22,2,4,8,4,2,2,7
972,0,1,1,253,25,1,7,8,6,1,5,7
973,0,1,1,157,15,1,2,5,5,2,6,6
974,0,1,1,84,8,1,4,7,6,1,6,7
976,0,0,1,122,12,1,3,6,5,0,5,4
977,0,1,1,75,7,1,4,4,8,1,5,6
978,0,0,1,6,1,1,1,1,1,1,4,3
981,0,1,1,7,1,1,2,1,3,1,5,5
982,0,1,1,428,23,1,6,7,6,1,7,7
984,0,1,1,7,1,1,0,1,4,1,4,7
985,0,1,1,19,3,1,2,2,3,1,2,5
986,0,0,1,3,1,1,1,1,5,2,4,6
987,0,1,5,1181,42,1,3,7,7,2,10,9
988,0,1,1,232,23,1,1,7,2,1,7,6
990,0,1,5,228,22,1,1,6,2,1,7,6
991,0,1,5,2,1,1,1,2,1,1,3,6
993,0,1,5,22,3,1,3,3,6,1,6,6
994,0,1,1,2,1,1,4,2,2,1,7,6
995,0,1,1,32,4,1,3,2,5,1,8,3
996,0,0,5,1,1,1,4,2,2,1,4,6
998,0,1,1,8,2,1,2,2,3,1,5,5
999,0,0,5,5,2,1,6,1,7,1,2,8
1001,0,0,1,2,1,1,2,2,3,1,6,6
1002,0,1,1,5,1,1,1,3,1,1,4,5
1004,0,1,1,7,1,1,1,2,1,1,4,5
1005,0,0,5,2,1,1,1,2,1,1,3,6
1006,0,1,5,43,5,1,2,2,3,1,3,7
1008,0,1,5,3,1,1,1,1,3,1,5,5
1010,0,0,5,4,1,1,2,3,2,1,4,6
1011,0,0,5,2,1,1,2,2,1,1,3,6
1013,1,1,1,440,31,1,4,6,6,2,7,7
1014,0,1,1,308,22,1,3,6,7,1,7,7
1015,0,1,1,269,26,1,3,5,7,1,8,6
1016,0,1,1,106,10,1,4,4,8,1,5,6
1017,0,1,1,97,9,1,4,4,7,1,5,3
1018,0,1,1,68,6,1,3,6,7,1,8,5
1019,0,1,1,205,20,1,4,4,7,0,8,5
1020,0,0,1,144,14,1,4,5,6,1,6,6
1021,0,0,1,2,1,1,3,1,3,2,4,4
1022,0,1,1,67,6,1,2,5,8,1,6,5
1027,0,1,1,17,2,1,1,4,3,1,6,5
1030,0,1,1,24,4,1,3,2,3,1,5,4
1031,0,1,1,80,8,1,4,4,4,1,8,6
1032,0,1,1,27,3,1,2,1,1,1,6,4
1033,0,1,1,92,9,1,2,5,7,1,6,5
1034,0,1,1,46,5,1,2,3,4,1,6,5
1036,0,1,5,1088,36,1,6,6,7,2,8,9
1037,0,0,5,5,1,1,2,2,1,1,3,6
1038,0,1,5,13,2,1,1,2,1,1,4,5
1040,0,1,5,6,1,1,2,2,2,1,3,5
1041,0,0,5,23,3,1,0,3,2,1,3,0
1042,0,0,1,9,1,1,4,2,4,1,3,6
1044,0,0,5,2,2,1,2,2,2,1,4,5
1045,0,1,5,11,2,1,3,2,8,1,5,6
1046,0,1,5,10,2,1,4,2,3,1,4,7
1047,0,1,5,14,2,1,1,2,1,1,5,5
1048,1,1,1,649,30,1,5,5,6,1,8,6
1049,0,1,1,741,37,1,7,8,8,1,7,7
1050,0,1,1,272,27,1,5,6,7,1,4,3
1051,0,1,1,369,30,1,8,7,8,1,9,7
1052,0,1,1,187,18,1,5,7,8,2,5,8
1053,0,1,1,36,6,1,3,4,2,1,3,3
1055,0,1,1,19,3,1,0,4,7,1,3,2
1059,0,1,1,162,16,1,0,5,4,1,1,2
1061,0,0,1,15,2,1,1,4,3,1,4,3
1062,0,1,1,5,1,1,3,1,5,1,4,4
1063,0,0,1,9,1,1,5,7,3,2,7,7
1064,0,0,1,6,1,1,1,1,1,0,2,2
1065,0,1,1,12,2,1,2,1,4,1,4,2
1066,0,1,5,791,39,1,8,6,10,1,10,9
1068,0,0,5,7,1,1,3,3,2,1,5,6
1069,0,0,5,6,2,1,3,2,1,1,4,6
1071,0,0,5,4,1,1,2,1,3,1,8,6
1072,0,1,5,25,4,1,2,3,2,2,6,5
1076,0,1,5,2,2,1,4,2,1,2,7,7
1077,1,1,1,366,28,1,7,7,5,1,8,9
1078,0,1,1,144,14,1,6,7,6,1,6,6
1082,0,0,1,3,1,1,1,2,2,1,2,6
1083,0,1,1,6,1,1,1,1,1,1,3,6
1084,0,0,1,3,1,1,2,2,1,0,5,6
1087,1,1,1,302,25,1,6,8,6,1,7,7
1092,0,1,1,28,3,1,1,1,1,1,4,7
1093,0,0,1,4,1,1,2,1,1,2,4,6
1094,0,0,1,2,1,1,2,0,1,1,1,5
1095,0,1,1,4,1,1,1,1,1,1,3,6
1096,1,0,1,20,4,1,2,1,2,1,5,6
1099,0,1,1,41,5,1,6,1,5,1,6,5
1100,0,1,1,83,8,1,4,4,3,1,4,7
1101,0,0,1,11,2,1,2,1,1,1,2,7
1102,0,0,1,2,2,1,1,1,2,1,1,6
1104,0,1,1,19,3,1,2,2,3,1,2,6
1108,0,0,1,9,2,1,2,2,3,1,4,6
1109,0,0,1,12,2,1,5,1,3,1,3,6
1113,0,0,1,2,1,1,1,1,3,1,4,6
1114,0,1,5,3,1,1,1,1,1,1,4,4
1116,0,1,1,2,1,1,1,2,2,2,4,5
1117,0,1,5,2,1,1,5,1,1,1,5,6
1119,0,1,5,550,27,2,5,5,3,2,9,5
1121,0,1,1,488,23,1,4,6,6,1,8,7
1122,0,0,1,318,31,1,5,6,2,1,6,7
1123,0,1,1,713,29,1,6,5,7,2,7,7
1125,0,0,1,156,15,1,4,6,6,2,7,7
1128,0,1,1,269,26,1,4,6,4,2,8,5
1129,0,0,1,10,2,1,1,2,1,1,3,5
1130,0,0,1,17,3,1,3,2,2,3,3,6
1131,0,1,1,20,3,1,2,1,4,1,3,5
1132,0,1,1,169,21,1,3,7,4,1,5,6
1133,0,1,1,39,6,1,1,4,3,1,3,4
1134,0,1,1,20,3,1,1,2,3,1,2,3
1135,0,1,1,60,10,1,2,2,4,1,5,6
1136,0,1,1,77,9,1,3,4,2,1,5,4
1137,0,1,1,9,2,1,0,3,3,1,4,6
1139,0,1,1,40,5,1,2,5,7,1,6,7
1140,0,1,1,31,5,1,3,5,5,1,7,6
1142,0,1,1,67,8,1,3,4,5,1,5,5
1143,0,1,1,30,5,1,2,3,3,1,5,3
1144,0,1,1,47,7,1,1,2,1,1,4,4
1145,0,1,1,35,5,1,2,6,2,1,5,4
1147,0,1,1,127,12,1,1,5,5,1,6,6
1148,0,0,1,444,17,1,4,7,3,2,8,7
1149,0,1,1,221,14,1,5,7,7,2,10,6
1150,0,0,1,4,1,1,0,2,1,1,4,4
1151,0,1,1,6,2,1,0,1,1,1,4,5
1152,0,1,1,69,8,1,2,5,1,1,4,4
1153,0,1,1,4,1,1,1,1,1,1,2,4
1156,0,1,1,42,5,1,2,4,3,1,7,5
1157,0,1,1,32,4,1,3,4,2,1,4,5
1158,0,1,1,9,1,1,0,1,3,2,4,6
1160,0,1,1,12,2,1,1,1,4,1,5,4
1161,0,1,1,163,16,1,4,6,3,1,5,6
1162,0,1,5,45,5,1,0,2,1,1,3,6
1164,0,1,5,483,34,1,6,5,7,2,7,8
1166,0,1,5,116,11,1,2,6,1,1,3,4
1167,0,0,1,520,24,1,3,7,7,1,6,7
1168,0,0,1,390,19,1,4,7,7,1,8,2
1170,0,1,1,166,16,1,4,5,4,1,3,5
1171,0,0,1,20,3,1,1,3,4,0,4,4
1173,0,1,1,126,12,1,2,4,6,1,6,7
1174,0,1,1,113,11,1,6,3,4,1,5,5
1176,0,0,1,64,8,1,1,3,1,1,4,3
1178,0,1,1,180,18,1,3,5,6,1,5,8
1180,0,1,1,226,22,1,0,7,7,1,4,6
1181,0,0,1,16,2,1,2,2,6,1,5,6
1182,0,1,1,9,1,1,1,2,3,1,5,4
1183,0,0,1,641,30,1,5,8,4,2,9,7
1184,0,1,1,483,30,1,6,6,6,2,8,6
1185,0,1,1,157,19,1,3,7,5,1,7,6
1189,0,0,1,270,27,1,7,7,8,1,6,6
1190,0,1,5,469,33,1,7,5,8,2,5,8
1191,0,1,1,305,30,1,6,7,7,2,7,4
1192,0,1,1,248,24,1,4,5,3,0,5,5
1194,0,0,1,1127,31,1,6,8,6,2,9,5
1195,0,1,1,829,36,1,8,2,6,1,8,8
1196,0,1,1,391,27,1,5,8,5,1,8,8
1197,0,1,1,1055,35,1,3,7,7,1,9,7
1198,0,0,1,289,17,1,5,8,8,2,10,7
1199,0,1,1,231,23,1,7,8,5,1,9,7
1200,0,1,1,275,21,1,3,6,5,1,8,5
1202,0,1,1,276,27,1,2,6,3,1,4,5
1203,0,0,1,252,25,1,5,5,3,1,6,4
1204,0,1,1,180,18,1,4,5,3,2,7,5
1208,0,0,1,122,12,1,3,5,1,1,6,4
1210,0,0,1,257,25,1,3,6,5,1,6,6
1211,0,1,1,327,32,1,4,7,8,1,9,6
1212,0,1,1,67,8,1,2,5,4,2,4,6
1213,0,1,1,1917,33,1,6,8,6,2,11,9
1214,0,0,5,711,44,2,3,4,4,2,9,8
1215,0,1,5,755,37,1,4,7,4,1,9,8
1216,0,0,1,425,30,1,3,4,4,1,5,6
1217,0,1,5,916,32,1,3,5,4,1,7,7
1218,0,1,4,448,32,1,3,5,3,2,6,7
1220,0,0,7,336,37,1,5,6,4,2,6,8
1221,0,1,7,303,30,1,4,3,2,1,6,5
1233,0,0,1,454,25,1,3,6,6,1,4,5
1234,0,1,1,224,22,1,2,7,5,1,8,7
1235,0,1,1,187,18,1,5,6,6,1,5,4
1237,0,0,1,3,1,1,4,5,2,2,6,5
1238,0,1,1,53,5,1,3,5,3,1,4,4
1239,0,0,1,7,1,1,0,2,2,1,3,5
1240,0,1,1,46,5,1,3,6,6,1,8,7
1243,0,1,1,18,3,1,1,4,2,1,4,5
1244,0,0,1,7,1,1,1,3,2,1,3,5
1245,0,1,1,210,21,1,4,6,5,1,4,7
1246,0,1,1,219,21,1,4,5,9,1,6,7
1247,0,1,1,156,15,1,3,7,4,1,7,5
1248,0,1,1,302,30,1,4,7,6,1,7,8
1249,0,1,1,223,22,1,3,6,6,1,8,6
1250,0,1,1,120,12,1,4,4,7,1,6,6
1251,0,1,1,212,21,1,4,5,7,1,6,5
1252,0,0,1,62,7,1,3,5,3,1,7,4
1255,1,1,1,414,29,1,4,4,10,2,10,8
1256,0,1,5,231,23,1,1,5,1,1,5,5
1257,0,1,1,646,24,1,2,7,6,2,5,5
1258,0,1,1,166,20,1,5,6,3,2,4,7
1259,0,1,1,129,16,1,6,7,3,1,4,5
1260,0,1,5,516,36,1,6,7,4,2,9,8
1261,0,1,1,196,16,1,7,8,5,2,10,8
1262,0,0,1,1177,42,1,2,5,5,1,9,9
1263,0,1,1,652,21,2,6,7,4,2,9,8
1264,0,1,1,327,20,1,2,6,2,2,6,6
1265,0,0,1,246,24,1,3,6,4,2,7,8
1266,0,1,1,96,9,1,2,6,1,2,5,6
1268,0,0,1,1022,28,1,3,8,5,1,5,5
1269,0,1,1,274,27,1,5,7,5,1,7,5
1271,0,0,1,345,21,1,3,8,3,1,5,4
1273,0,1,1,47,5,1,3,7,2,1,6,5
1274,0,1,1,190,19,1,4,6,2,1,7,7
1275,0,0,1,244,18,1,5,7,2,1,7,8
1279,0,1,1,209,20,1,3,7,1,2,6,7
1280,0,0,1,150,15,1,1,5,2,0,5,4
1282,0,0,1,118,11,1,1,6,2,1,5,6
1283,0,1,1,90,11,1,1,6,5,1,5,4
1285,0,1,1,132,13,1,3,6,2,1,4,5
1286,0,1,1,148,14,1,3,8,9,1,7,7
1287,0,0,1,134,13,1,6,8,7,1,7,7
1289,0,1,5,247,22,1,5,4,3,1,9,9
1290,0,0,5,579,30,2,2,6,1,2,10,9
1291,0,0,5,515,32,1,0,1,3,2,6,8
1292,0,1,5,1273,31,1,5,6,7,2,7,8
1294,0,1,5,654,36,1,3,6,4,2,8,8
1300,0,1,1,489,30,1,3,1,4,1,6,6
1301,0,1,1,329,15,1,1,6,3,2,6,6
1302,0,1,1,216,15,1,2,5,5,2,6,7
1304,0,1,1,92,9,1,1,4,7,1,7,6
1305,0,1,1,129,12,1,2,5,2,1,6,5
1307,0,1,1,149,14,1,1,4,7,2,6,6
1308,0,1,1,35,4,1,1,4,7,1,4,5
1309,0,1,1,43,5,1,3,4,5,1,4,5
1310,0,1,1,71,8,1,1,3,1,0,6,1
1311,0,1,5,324,40,1,2,5,3,1,5,8
1312,0,1,1,104,13,1,6,4,4,1,3,6
1313,0,0,1,98,9,1,1,4,3,1,5,6
1316,0,1,5,743,30,1,3,4,7,2,10,9
1318,0,1,1,400,20,1,7,8,8,2,9,8
1321,0,0,1,180,18,1,3,5,6,1,9,5
1322,0,1,1,40,5,1,3,2,4,2,4,6
1323,0,1,1,97,10,1,4,5,2,1,4,6
1325,0,1,1,61,7,1,3,6,5,2,5,4
1326,0,1,1,78,9,1,1,5,2,2,3,4
1327,0,0,5,972,34,1,5,8,7,2,9,9
1328,0,1,1,195,19,1,5,5,5,2,8,6
1329,0,1,1,186,18,1,3,6,5,1,5,5
1331,0,1,1,114,14,1,2,5,3,1,6,5
1332,0,1,1,101,12,1,5,5,6,1,7,6
1333,0,1,1,127,12,1,0,7,3,1,4,6
1335,0,0,1,648,24,1,8,6,8,1,9,7
1336,0,0,1,481,25,1,5,6,7,1,9,5
1337,0,0,1,130,13,1,6,6,4,1,7,5
1338,0,1,1,254,25,1,6,4,6,1,5,3
1339,0,1,1,232,23,1,1,6,1,1,8,7
1340,0,1,1,191,19,1,1,6,5,2,5,3
1341,0,1,1,240,24,1,1,6,4,1,4,8
1342,0,1,1,91,11,1,4,5,3,1,6,4
1343,0,1,1,81,10,1,6,6,6,0,5,6
1345,0,1,1,76,9,1,3,4,7,1,2,6
1346,0,1,1,92,9,1,5,6,7,1,5,6
1347,0,1,5,973,34,1,5,5,5,2,10,9
1349,0,1,1,349,34,1,3,4,4,2,6,7
1350,0,0,5,595,29,1,4,4,3,1,9,7
1352,0,0,1,382,17,1,5,7,4,1,8,6
1353,0,1,1,168,16,1,3,6,3,1,4,6
1354,0,0,1,375,23,1,5,8,5,0,6,6
1355,0,0,1,188,18,1,4,6,3,0,8,4
1356,0,1,1,57,9,1,4,6,7,1,4,6
1358,0,0,1,170,17,1,3,5,4,1,4,6
1359,0,0,1,124,12,1,4,5,4,1,5,5
1360,0,1,1,115,14,1,1,4,1,0,6,3
1361,0,1,1,438,27,1,4,4,5,2,7,8
1362,1,0,5,310,31,1,7,7,6,2,9,8
1363,0,1,1,683,34,1,3,8,6,2,10,7
1364,0,1,1,577,36,1,4,8,5,2,7,5
1366,0,1,1,445,26,1,4,6,5,2,8,7
1367,0,1,1,374,31,1,7,7,4,2,9,7
1368,0,1,1,746,29,2,7,7,10,2,9,6
1369,0,1,1,269,33,1,2,7,2,1,9,6
1370,0,1,1,469,33,1,4,6,5,2,5,4
1371,0,1,1,953,35,1,7,8,6,2,10,8
1377,0,1,1,300,30,1,5,8,5,1,7,7
1378,0,1,1,245,24,1,4,6,6,1,6,7
1384,0,1,1,243,24,1,1,5,3,2,5,6
1385,0,1,1,251,25,1,1,5,4,1,6,5
1389,0,0,1,83,10,1,1,6,4,1,3,4
1390,0,1,1,130,13,1,3,6,4,1,3,8
1392,0,1,1,522,37,1,5,4,3,2,9,7
1393,0,1,5,728,40,1,3,5,4,2,8,8
1394,0,1,5,107,10,1,2,4,1,1,6,5
1395,0,0,5,1060,37,1,6,5,7,2,6,8
1397,0,1,5,1619,35,3,4,6,4,2,10,8
1405,0,1,1,943,33,1,2,6,3,2,8,3
1414,0,1,1,497,26,1,4,7,5,2,9,7
1416,0,1,1,246,24,1,3,5,4,1,5,6
1417,0,1,1,148,14,1,2,7,4,1,7,6
1418,0,1,1,73,9,1,1,5,5,1,7,5
1419,0,1,1,75,9,1,0,6,3,2,8,5
1421,0,1,5,399,30,1,1,7,5,2,7,9
1422,0,0,1,301,25,1,3,5,4,1,8,4
1423,0,1,1,145,14,1,3,6,5,1,7,6
1424,0,1,1,241,24,1,3,6,5,1,6,6
1425,0,1,1,441,27,1,4,7,3,2,5,6
1427,0,0,1,177,17,1,3,6,4,2,7,5
1430,0,1,1,180,18,1,2,5,3,1,5,3
1431,0,1,1,224,22,1,4,7,3,1,4,6
1433,0,1,1,135,13,1,0,5,4,1,4,5
1435,0,1,1,148,14,1,1,5,1,1,6,5
1436,0,1,5,1044,34,1,4,8,4,2,9,9
1437,0,1,5,808,29,2,6,7,7,2,9,7
1438,0,1,1,158,15,1,0,1,2,2,4,7
1442,0,1,4,287,28,1,3,6,8,1,8,8
1443,0,1,1,748,34,1,0,5,5,1,8,9
1444,0,1,1,446,27,1,7,8,7,2,9,7
1445,0,0,1,625,34,1,9,7,9,2,10,7
1447,0,1,1,377,34,1,4,7,3,1,8,8
1448,0,1,1,110,11,1,4,4,6,2,5,8
1449,0,1,5,696,26,1,5,6,5,2,8,7
1450,0,1,5,854,30,1,3,6,4,2,10,9
1453,0,1,1,674,24,1,4,8,6,2,9,8
1454,0,1,1,70,7,1,3,6,2,1,5,5
1455,0,1,1,167,8,1,4,6,7,1,6,7
1456,0,1,1,113,11,1,5,8,4,1,6,6
1457,0,1,1,157,15,1,1,8,4,1,6,8
1458,0,1,1,123,12,1,5,7,6,1,10,7
1459,0,1,1,217,21,1,1,5,3,1,4,7
1460,0,0,1,11,1,1,2,5,3,1,7,6
1461,0,1,1,94,11,1,0,5,4,0,3,6
1462,0,0,1,52,6,1,1,6,1,1,4,4
1464,0,1,1,819,30,1,4,6,6,1,9,7
1466,0,1,1,534,26,1,3,5,4,1,6,5
1467,0,1,1,528,37,1,6,6,6,2,8,7
1468,0,1,1,357,25,1,1,6,1,2,7,4
1469,0,1,1,549,26,1,4,6,5,2,7,6
1471,0,1,1,208,20,1,2,6,5,1,4,5
1472,0,1,1,212,21,1,4,5,7,1,6,5
1473,0,1,1,53,6,1,2,5,3,1,5,5
1474,0,1,1,337,33,1,6,7,5,1,6,7
1475,0,0,1,54,6,1,2,5,3,2,3,5
1478,0,1,5,545,38,1,6,7,5,2,8,8
1482,0,1,1,760,40,1,3,8,2,2,6,8
1483,0,0,5,292,29,2,5,6,3,1,10,8
1484,0,1,5,826,43,1,3,7,4,1,7,5
1488,0,0,1,392,26,1,0,7,7,0,7,5
1489,0,1,1,255,31,1,3,6,2,1,7,7
1490,0,1,1,255,18,1,1,7,2,2,6,6
1491,0,1,1,213,21,1,4,5,6,1,3,5
1493,0,1,1,40,5,1,2,5,2,1,3,6
1495,0,1,1,9,1,1,0,5,2,1,4,4
1496,0,1,1,83,8,1,4,4,4,1,3,5
1498,0,1,1,83,8,1,2,5,3,1,5,4
1500,0,1,1,927,33,1,7,7,6,2,9,7
1502,0,1,1,859,24,1,3,7,7,2,10,6
1503,0,0,1,1068,31,1,3,3,4,1,10,6
1504,0,1,1,1023,22,1,4,7,2,1,8,6
1506,0,1,1,127,9,1,4,7,6,1,6,7
1511,0,1,1,87,6,1,1,6,1,1,6,4
1514,0,1,1,238,23,1,6,7,6,1,8,8
1515,0,0,1,1246,29,1,3,7,4,2,9,8
1516,0,0,1,471,22,1,3,5,6,2,7,7
1517,0,1,1,517,25,1,5,6,3,2,7,7
1518,0,1,1,343,19,1,4,7,6,2,6,6
1519,0,1,1,176,8,1,1,6,1,2,7,7
1520,0,1,1,533,28,1,4,8,3,2,7,6
1521,0,0,1,406,20,2,7,5,2,2,9,7
1522,0,1,1,229,16,1,3,7,3,2,10,6
1523,0,0,1,506,25,1,5,7,4,1,6,5
1524,0,1,1,210,21,1,3,6,3,1,5,6
1525,0,0,1,819,30,1,3,8,4,1,7,6
1526,0,0,1,225,22,1,5,6,6,1,8,5
1528,0,1,1,299,29,1,1,7,5,1,6,4
1529,0,1,1,604,31,1,5,4,3,1,7,5
1533,0,0,1,319,22,3,4,8,4,2,7,5
1534,0,1,1,533,26,1,5,7,6,1,8,8
1536,0,1,1,483,23,1,5,7,6,1,8,7
1537,0,0,1,377,18,2,5,4,3,1,2,5
1538,0,0,1,164,16,1,3,6,2,1,5,3
1540,0,1,1,76,7,1,3,5,3,1,6,5
1541,0,0,1,159,15,1,4,6,5,1,7,6
1542,0,1,1,503,21,1,5,7,7,2,10,6
1543,0,0,1,203,20,1,6,7,8,1,8,8
1547,0,1,1,116,11,1,2,6,2,1,4,4
1548,0,1,1,84,8,1,3,7,2,1,3,6
1549,0,0,1,700,25,1,2,6,2,2,6,6
1550,0,0,1,87,8,1,4,7,4,1,5,5
1551,0,0,1,165,16,1,1,6,5,1,6,5
1553,0,1,1,386,22,1,5,6,3,2,5,7
1554,0,1,1,229,22,1,3,7,1,1,7,6
1555,0,1,1,162,16,1,8,5,4,1,9,7
1556,0,1,1,77,7,1,6,6,5,1,4,7
1557,0,0,1,234,23,1,5,6,6,1,6,7
1563,0,1,1,66,6,1,5,6,5,1,9,6
1567,0,0,1,135,13,1,2,5,3,1,5,5
1568,0,0,1,237,23,1,2,7,3,2,6,6
1569,0,1,1,406,40,1,8,6,4,1,4,7
1570,0,1,1,294,22,1,4,6,6,1,4,8
1571,0,1,1,95,9,1,5,7,4,1,5,6
1573,0,1,1,151,15,1,2,6,2,1,5,7
1577,0,0,1,255,28,1,5,7,5,2,3,6
1578,0,0,1,187,18,1,1,4,2,1,3,6
1579,0,1,5,435,31,1,3,6,2,2,6,8
1581,0,1,5,1257,41,1,5,6,5,2,8,8
1582,0,1,4,747,28,1,6,5,2,2,8,7
1583,0,1,5,302,30,1,4,5,2,2,6,8
1585,0,0,1,986,34,1,2,6,3,2,4,5
1586,0,1,5,934,35,1,5,5,5,2,8,9
1587,0,0,5,836,32,2,7,7,6,2,10,9
1588,0,1,5,545,38,1,2,4,1,2,6,4
1590,0,0,5,1683,38,3,2,7,7,2,8,3
1593,0,1,5,490,24,1,5,7,3,1,6,8
1594,0,1,5,556,34,1,4,5,4,2,7,8
1595,0,1,5,582,32,1,6,5,4,1,9,8
1596,0,1,5,639,35,1,6,6,5,1,7,8
1597,0,1,5,212,17,1,3,4,1,2,3,7
1598,0,1,8,384,38,1,4,4,4,1,4,7
1599,0,1,5,254,25,1,3,7,3,1,6,8
1601,0,1,5,494,27,1,5,7,4,1,7,8
1602,0,1,1,219,21,1,4,5,3,1,6,3
1603,0,1,5,331,33,1,4,7,5,1,8,9
1604,0,1,5,1177,39,1,0,7,1,2,9,8
1607,0,1,1,410,29,1,3,6,4,2,6,7
1609,0,1,5,348,34,1,3,5,1,1,8,7
1610,0,1,5,684,27,1,6,4,6,2,6,5
1619,0,1,1,544,24,1,2,5,3,2,8,7
1620,0,1,5,432,43,1,6,3,6,1,9,5
1621,0,1,1,230,23,1,1,3,3,1,5,4
1632,0,1,5,503,38,2,2,3,4,2,6,8
