mrun;cod_nivel;es_mujer;prioritario;lat_con_error;lon_con_error;calidad_georef;cod_com;nom_com
8692298;8;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
8696685;1;1;1;-34,648445;-71,899963;2;6206;PAREDONES
8698621;1;0;0;-20,270992;-70,103951;1;1107;ALTO HOSPICIO
8700396;-1;0;1;-31,177759;-71,002197;2;4302;COMBARBALA
8700938;9;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
8703638;1;1;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
8703701;9;1;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
8705285;-1;0;0;-41,33147;-72,969086;1;10109;PUERTO VARAS
8712473;1;1;0;-34,439323;-71,07608;2;6117;SAN VICENTE
8712636;1;0;1;-33,98008;-70,711525;2;6110;MOSTAZAL
8712972;-1;0;1;-29,958643;-71,351242;1;4102;COQUIMBO
8713760;1;0;1;-34,70842;-71,041237;2;6303;CHIMBARONGO
8714497;1;0;1;-34,149307;-70,729752;1;6101;RANCAGUA
8718500;9;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
8724757;9;0;1;-40,580185;-73,164291;1;10301;OSORNO
8725335;6;0;1;-53,142944;-70,89743;1;12101;PUNTA ARENAS
8736276;1;1;0;-20,297844;-70,110039;1;1101;IQUIQUE
8739169;-1;0;1;-29,97064;-71,338181;1;4102;COQUIMBO
8740930;0;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
8742216;9;0;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
8750391;-1;0;0;-40,574604;-73,135757;2;10301;OSORNO
8750962;9;0;0;-29,902227;-71,2509;2;4101;LA SERENA
8752967;0;1;0;-40,972916;-72,883698;2;10302;PUERTO OCTAY
8753018;0;0;1;-29,962872;-71,262375;1;4102;COQUIMBO
8756953;0;1;0;-40,913002;-73,158173;2;10303;PURRANQUE
8757731;0;0;0;-29,953829;-71,338135;2;4102;COQUIMBO
8757967;0;0;0;-29,991064;-71,331848;1;4102;COQUIMBO
8760555;0;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
8762373;7;1;0;-29,902227;-71,2509;2;4101;LA SERENA
8770254;1;0;0;-34,064541;-70,725945;2;6106;GRANEROS
8771119;0;1;0;-34,72868;-71,643997;2;6304;LOLOL
8775175;9;1;1;-40,56525;-73,166321;1;10301;OSORNO
8784019;0;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
8784358;9;1;1;-34,181614;-70,766731;1;6101;RANCAGUA
8785281;1;1;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
8786059;1;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
8786505;-1;0;0;-41,772583;-73,127243;2;10102;CALBUCO
8787734;1;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
8789769;-1;1;1;-40,568535;-73,160995;1;10301;OSORNO
8793295;-1;1;1;-51,725929;-72,509537;2;12401;NATALES
8794569;-1;0;0;-34,592468;-70,988373;1;6301;SAN FERNANDO
8795398;9;1;0;-29,902227;-71,2509;2;4101;LA SERENA
8797897;9;0;0;-29,932503;-71,256706;1;4102;COQUIMBO
8799416;1;0;1;-31,633623;-71,168144;2;4201;ILLAPEL
8814167;9;0;0;-34,408901;-70,860115;2;6115;RENGO
8817075;0;0;1;-34,4786;-71,478569;2;6307;PERALILLO
8819868;9;1;1;-30,695105;-70,957626;2;4303;MONTE PATRIA
8825186;0;0;0;-29,968515;-71,261841;1;4102;COQUIMBO
8827805;-1;0;0;-30,604809;-71,205421;2;4301;OVALLE
8833153;1;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
8841140;1;0;1;-30,695105;-70,957626;2;4303;MONTE PATRIA
8841505;1;1;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
8842480;-1;1;0;-40,594387;-73,120316;1;10301;OSORNO
8848415;9;1;1;-42,482834;-73,762733;2;10201;CASTRO
8851032;1;1;0;-34,172871;-70,714256;1;6101;RANCAGUA
8851194;9;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
8861120;1;0;0;-34,573063;-70,994728;1;6301;SAN FERNANDO
8862075;0;0;0;-20,209486;-70,143326;1;1101;IQUIQUE
8863735;0;0;0;-53,181511;-70,947624;1;12101;PUNTA ARENAS
8866954;-1;1;0;-34,286243;-70,816078;2;6116;REQUINOA
8868739;7;1;0;-20,268438;-70,095825;1;1107;ALTO HOSPICIO
8871815;9;0;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
8873769;7;1;0;-29,963116;-71,259674;1;4102;COQUIMBO
8874561;-1;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
8876483;9;0;0;-31,784735;-70,961533;1;4204;SALAMANCA
8880547;9;1;1;-34,603348;-71,653221;2;6309;PUMANQUE
8883292;9;0;1;-30,604809;-71,205421;2;4301;OVALLE
8884780;0;0;0;-20,213099;-70,153725;2;1101;IQUIQUE
8888811;-1;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
8889860;9;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
8890654;7;1;1;-40,574604;-73,135757;2;10301;OSORNO
8894002;-1;1;0;-30,604809;-71,205421;2;4301;OVALLE
8899447;9;1;1;-40,574604;-73,135757;2;10301;OSORNO
8907217;9;0;1;-34,408901;-70,860115;2;6115;RENGO
8911116;-1;1;1;-34,70842;-71,041237;2;6303;CHIMBARONGO
8912336;9;1;0;-29,902227;-71,2509;2;4101;LA SERENA
8913174;9;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
8914234;7;1;0;-34,172878;-70,680161;1;6108;MACHALI
8918022;-1;0;0;-40,913002;-73,158173;2;10303;PURRANQUE
8923551;0;1;1;-41,317383;-72,984612;2;10109;PUERTO VARAS
8928569;1;0;1;-41,317383;-72,984612;2;10109;PUERTO VARAS
8929227;-1;1;1;-20,259398;-69,786568;2;1401;POZO ALMONTE
8932604;9;1;1;-40,574604;-73,135757;2;10301;OSORNO
8933231;-1;1;1;-41,880718;-73,835876;1;10202;ANCUD
8935137;0;0;0;-34,226551;-70,964355;2;6105;DOÑIHUE
8935296;-1;1;0;-34,408901;-70,860115;2;6115;RENGO
8936021;-1;0;1;-31,177759;-71,002197;2;4302;COMBARBALA
8936528;-1;0;1;-41,772583;-73,127243;2;10102;CALBUCO
8938467;0;1;0;-34,172058;-70,703842;1;6101;RANCAGUA
8939248;5;0;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
8941042;9;0;1;-41,965805;-72,470123;2;10403;HUALAIHUE
8943501;1;1;1;-20,229221;-70,144234;1;1101;IQUIQUE
8944163;0;1;1;-34,44664;-70,946281;2;6109;MALLOA
8951012;0;1;0;-40,574604;-73,135757;2;10301;OSORNO
8954781;9;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
8956760;-1;0;1;-29,902227;-71,2509;2;4101;LA SERENA
8958961;1;1;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
8965975;1;0;0;-33,98008;-70,711525;2;6110;MOSTAZAL
8968315;-1;0;0;-20,268957;-70,106041;1;1107;ALTO HOSPICIO
8968822;1;1;1;-20,227074;-70,13826;1;1101;IQUIQUE
8972844;0;0;0;-40,574604;-73,135757;2;10301;OSORNO
8976963;7;1;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
8977170;0;1;1;-41,153004;-73,421379;2;10104;FRESIA
8978557;9;1;1;-30,695105;-70,957626;2;4303;MONTE PATRIA
8984735;0;0;1;-31,634727;-71,166969;1;4201;ILLAPEL
8984995;9;0;1;-34,408901;-70,860115;2;6115;RENGO
8985386;9;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
8989283;1;1;0;-29,884935;-71,237503;1;4101;LA SERENA
9010613;1;0;1;-29,902227;-71,2509;2;4101;LA SERENA
9012024;1;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
9012949;9;0;1;-34,408901;-70,860115;2;6115;RENGO
9019115;-1;1;1;-41,396317;-73,462578;2;10106;LOS MUERMOS
9019590;1;1;0;-20,239561;-70,129898;1;1101;IQUIQUE
9020533;0;0;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
9022270;-1;0;0;-20,213099;-70,153725;2;1101;IQUIQUE
9023661;0;0;1;-42,482834;-73,762733;2;10201;CASTRO
9024237;9;1;1;-20,265413;-70,123657;1;1101;IQUIQUE
9026123;9;0;0;-29,91748;-71,248444;1;4101;LA SERENA
9029045;1;1;0;-29,86705;-71,245773;1;4101;LA SERENA
9029841;-1;1;0;-29,902227;-71,2509;2;4101;LA SERENA
9031401;1;0;1;-29,959795;-71,348061;1;4102;COQUIMBO
9033222;-1;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
9035160;-1;0;0;-31,909607;-71,511116;2;4203;LOS VILOS
9035198;-1;1;0;-30,604809;-71,205421;2;4301;OVALLE
9036640;9;1;0;-40,574604;-73,135757;2;10301;OSORNO
9038498;-1;0;0;-30,604809;-71,205421;2;4301;OVALLE
9040815;7;0;1;-20,278345;-70,106819;1;1107;ALTO HOSPICIO
9042701;9;0;1;-30,833839;-71,258026;2;4304;PUNITAQUI
9043390;9;0;0;-34,639771;-71,365753;2;6310;SANTA CRUZ
9052234;8;0;1;-53,155205;-70,914803;1;12101;PUNTA ARENAS
9052947;7;0;0;-40,795631;-73,216721;2;10305;RIO NEGRO
9054233;-1;0;1;-42,380592;-73,647926;2;10205;DALCAHUE
9057127;1;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
9058038;0;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
9062143;0;1;0;-20,259398;-69,786568;2;1401;POZO ALMONTE
9063535;7;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
9073538;1;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
9076783;-1;1;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
9080830;-1;1;0;-40,574604;-73,135757;2;10301;OSORNO
9081996;0;1;1;-34,18259;-70,651115;2;6108;MACHALI
9083469;-1;1;0;-40,574604;-73,135757;2;10301;OSORNO
9089386;-1;0;1;-29,953829;-71,338135;2;4102;COQUIMBO
9090194;-1;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
9092105;-1;0;1;-29,949665;-71,341331;1;4102;COQUIMBO
9094847;9;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
9097482;1;0;1;-34,159794;-70,729324;1;6101;RANCAGUA
9097577;9;0;0;-34,639771;-71,365753;2;6310;SANTA CRUZ
9103804;-1;1;0;-20,213099;-70,153725;2;1101;IQUIQUE
9103817;0;1;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
9105048;9;0;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
9105407;11;0;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
9107202;7;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
9107668;1;0;0;-29,921623;-71,238434;1;4101;LA SERENA
9109081;8;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
9112495;1;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
9132184;-1;0;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
9136225;9;0;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
9136644;-1;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
9139020;-1;0;0;-51,726315;-72,506691;1;12401;NATALES
9142995;-1;1;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
9145608;1;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
9146810;-1;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
9148680;-1;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
9156152;-1;1;1;-34,396488;-71,169037;2;6112;PEUMO
9163623;1;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
9167023;-1;1;0;-29,902227;-71,2509;2;4101;LA SERENA
9167201;1;0;0;-34,439323;-71,07608;2;6117;SAN VICENTE
9168589;1;1;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
9180395;-1;1;0;-34,17672;-70,651512;1;6108;MACHALI
9185997;0;1;0;-20,213099;-70,153725;2;1101;IQUIQUE
9187570;-1;0;1;-29,871454;-71,234673;1;4101;LA SERENA
9187637;-1;1;0;-40,58226;-73,141083;1;10301;OSORNO
9189598;1;1;0;-20,219919;-70,148399;1;1101;IQUIQUE
9195795;0;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
9197833;-1;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
9202780;9;0;0;-34,651611;-71,206238;2;6305;NANCAGUA
9202977;1;1;0;-29,902227;-71,2509;2;4101;LA SERENA
9204264;-1;0;1;-30,604809;-71,205421;2;4301;OVALLE
9206231;9;0;1;-34,286243;-70,816078;2;6116;REQUINOA
9207816;9;1;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
9216803;1;1;0;-29,953829;-71,338135;2;4102;COQUIMBO
9216874;9;0;1;-34,185928;-70,729561;1;6101;RANCAGUA
9218812;1;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
9219022;9;0;1;-41,772583;-73,127243;2;10102;CALBUCO
9219693;-1;0;0;-53,147118;-70,901672;1;12101;PUNTA ARENAS
