mrun;cod_nivel;rbd;cod_curso;preferencia_postulante;agregada_por_continuidad;prioridad_matriculado;prioridad_hermano;prioridad_hijo_funcionario;prioridad_exalumno;loteria_original
12855729;9;7625;13100033;2;0;0;0;0;0;30
12855729;9;7626;13100033;1;0;0;0;0;0;80
12855729;9;22461;13100033;3;0;0;0;0;0;39
12870994;0;114;50100031;2;0;0;0;0;0;13
12870994;0;12757;50100032;1;0;0;0;0;0;32
12875732;7;22356;71100033;2;0;0;0;0;0;1
12875732;7;40285;71100033;1;0;0;0;0;0;4
12875732;7;40343;71100033;3;0;0;0;0;0;4
12883802;9;7720;13100033;4;0;0;0;0;0;11
12883802;9;22461;13100033;3;0;0;0;0;0;18
12883802;9;22494;13100033;1;0;0;0;0;0;10
12883802;9;22544;13100033;2;0;0;0;0;0;23
12884612;1;2330;11100033;1;0;0;0;0;0;50
12884612;1;15832;11100033;2;0;0;0;0;0;13
12894792;9;7326;13100033;5;0;0;0;0;0;15
12894792;9;8255;13100033;4;0;0;0;0;0;7
12894792;9;12192;13100033;3;0;0;0;0;0;4
12894792;9;22196;13100033;1;0;0;0;0;0;8
12894792;9;22597;13100033;2;0;0;0;0;0;5
12895316;-1;1050;40100033;1;0;0;1;0;0;2
12895316;-1;1051;40100033;2;0;0;0;0;0;4
12896866;-1;7343;40100032;6;0;0;0;0;0;11
12896866;-1;7349;40100033;3;0;0;0;0;0;18
12896866;-1;22424;40100031;1;0;0;0;0;0;7
12896866;-1;22424;40100032;2;0;0;0;0;0;3
12896866;-1;22628;40100031;4;0;0;0;0;0;24
12896866;-1;22628;40100032;5;0;0;0;0;0;15
12897443;1;8046;11100033;2;0;0;0;0;0;1
12897443;1;8050;11100033;3;1;1;0;0;0; 
12897443;1;22657;11100033;1;0;0;0;0;0;2
12903882;0;613;50100031;1;0;0;0;0;0;32
12903882;0;616;50100033;2;0;0;0;0;0;27
12903882;0;630;50100031;5;0;0;0;0;0;11
12903882;0;13559;50100031;3;0;0;0;0;0;4
12903882;0;13621;50100031;4;0;0;0;0;0;7
12905036;1;706;11100033;2;0;0;0;0;0;5
12905036;1;707;11100011;1;0;0;0;0;0;19
12906052;-1;2279;40100032;1;0;0;1;0;0;4
12906811;9;2123;13100033;2;0;0;0;0;0;8
12906811;9;2164;13100031;1;0;0;0;0;0;97
12906811;9;2173;13100033;3;0;0;0;0;0;3
12907193;-1;932;40100033;1;0;0;0;0;0;2
12908852;0;2425;50100031;1;0;0;0;0;0;2
12908852;0;2432;50100031;2;0;0;0;0;0;1
12909539;-1;628;40100033;2;0;0;0;0;0;4
12909539;-1;13504;40100033;1;0;0;0;0;0;2
12909539;-1;13633;40100032;3;0;0;0;0;0;2
12911753;9;2123;13100033;3;0;0;0;0;0;85
12911753;9;2164;13100031;5;0;0;0;0;0;90
12911753;9;2283;13100033;6;0;0;0;0;0;14
12911753;9;2319;13100033;4;0;0;0;0;0;6
12911753;9;2355;13100023;2;0;0;0;0;0;9
12911753;9;15720;13100033;1;0;0;0;0;0;46
12918309;-1;112;40100031;2;0;0;0;0;0;10
12918309;-1;125;40100033;1;0;0;1;0;0;18
12919396;1;7996;11100033;3;0;0;0;0;0;1
12919396;1;22096;11100033;2;0;0;0;0;0;3
12919396;1;22493;11100033;1;0;0;0;0;0;8
12930666;-1;8436;40100033;3;0;0;0;0;0;22
12930666;-1;8441;40100033;2;0;0;0;1;0;10
12930666;-1;24334;40100031;1;0;0;0;0;0;4
12931888;9;8111;13100033;1;0;0;0;0;0;3
12931888;9;8174;13100033;3;0;0;0;0;0;3
12931888;9;12192;13100033;2;0;0;0;0;0;34
12933336;-1;13538;40100032;1;0;0;0;0;0;10
12933336;-1;13551;40100032;2;0;0;0;0;0;34
12937635;-1;709;40100033;2;0;0;0;0;0;16
12937635;-1;13551;40100032;1;0;0;0;0;0;24
12937635;-1;13590;40100033;3;0;0;0;0;0;2
12939912;-1;522;40100013;2;0;0;0;0;0;22
12939912;-1;13376;40100032;1;0;0;0;0;0;81
12940207;1;2457;11100031;2;0;0;0;0;0;31
12940207;1;2458;11100033;1;0;0;0;0;0;1
12945623;1;2153;11100031;2;0;0;0;0;0;32
12945623;1;15650;11100032;1;0;0;0;0;0;36
12945628;0;721;50100031;1;0;0;0;0;0;9
12945628;0;13590;50100033;2;0;0;0;0;0;6
12946749;7;12534;71100033;1;0;0;0;0;0;4
12946749;7;12693;71100033;3;0;0;0;0;0;15
12946749;7;12715;71100033;2;0;0;0;0;0;5
12948115;1;647;11100032;2;0;0;0;0;0;37
12948115;1;13341;11100033;4;0;0;0;0;0;14
12948115;1;13539;11100031;3;0;0;0;0;0;25
12948115;1;13559;11100033;1;0;0;0;0;0;6
12951277;1;2330;11100033;2;0;0;0;0;0;56
12951277;1;2348;11100033;3;0;0;0;0;0;2
12951277;1;15596;11100033;4;0;0;0;0;0;22
12951277;1;15832;11100033;1;0;0;0;0;0;25
12954256;-1;13608;40100032;2;0;0;0;0;0;27
12954256;-1;13612;40100032;1;0;0;0;0;0;2
12954256;-1;13621;40100031;3;0;0;0;0;0;26
12955134;-1;13551;40100032;2;0;0;0;0;0;33
12955134;-1;13590;40100033;1;0;0;1;0;0;12
12956329;9;107;13100033;1;0;0;0;0;0;11
12956329;9;108;13100033;3;0;0;0;0;0;18
12956329;9;109;13100033;2;0;0;0;0;0;2
12958375;1;525;11100033;1;0;0;0;0;0;84
12958375;1;527;11100033;2;0;0;0;0;0;7
12958940;-1;7685;40100031;1;0;0;0;0;0;5
12958940;-1;20376;40100031;2;0;0;0;0;0;2
12960428;1;12588;11100032;2;0;0;0;0;0;13
12960428;1;12634;11100031;3;0;0;0;0;0;13
12960428;1;12715;11100033;1;0;0;0;0;0;26
12960428;1;12719;11100033;4;0;0;0;0;0;15
12960513;9;646;13100033;4;0;0;0;0;0;4
12960513;9;11105;13100033;2;0;0;0;0;0;9
12960513;9;13491;13100033;5;0;0;0;0;0;3
12960513;9;13504;13100033;3;0;0;0;0;0;23
12960513;9;13561;13100033;1;0;0;0;0;0;2
12961877;-1;22688;40100033;1;0;0;0;0;0;20
12961925;-1;7332;40100033;5;0;0;0;0;0;7
12961925;-1;7335;40100033;3;0;0;0;0;0;1
12961925;-1;7352;40100033;1;0;0;0;0;0;17
12961925;-1;22230;40100032;4;0;0;0;0;0;8
12961925;-1;22608;40100032;2;0;0;0;0;0;4
12963539;-1;2579;40100032;2;0;0;0;0;0;20
12963539;-1;2626;40100032;1;0;0;0;0;0;2
12963670;7;706;71100033;2;0;0;0;0;0;16
12963670;7;707;71100011;1;0;0;0;0;0;4
12963670;7;711;71100033;4;0;0;0;0;0;5
12963670;7;714;71100033;3;0;0;0;0;0;4
12965406;-1;2457;40100031;1;0;0;0;0;0;39
12965406;-1;2461;40100032;2;0;0;0;0;0;11
12969156;-1;7942;40100032;1;0;0;1;0;0;9
12969156;-1;22105;40100033;2;0;0;0;0;0;12
12971289;0;7704;50100031;4;1;1;0;0;0; 
12971289;0;7706;50100031;3;0;0;0;0;0;4
12971289;0;22609;50100031;1;0;0;0;0;0;6
12971289;0;22692;50100032;2;0;0;0;0;0;7
12975124;9;7326;13100033;2;0;0;0;0;0;17
12975124;9;7331;13100033;1;0;0;0;0;0;121
12976782;0;2461;50100031;1;0;0;1;0;0;8
12976782;0;15608;50100031;2;0;0;0;0;0;3
12980604;4;8436;41100033;2;0;0;0;0;0;6
12980604;4;11687;41100033;1;0;0;0;0;1;2
12981649;-1;7335;40100033;2;0;0;0;0;0;3
12981649;-1;7343;40100032;1;0;0;0;0;0;33
12982988;-1;2126;40100031;2;0;0;0;0;0;4
12982988;-1;2132;40100033;1;0;0;1;0;0;6
12984253;0;8046;50100033;1;0;0;0;0;0;1
12984253;0;8047;50100033;2;0;0;0;0;0;10
12990082;0;12678;50100031;1;0;0;0;0;0;4
12990082;0;12702;50100031;2;0;0;0;0;0;3
12998357;-1;13457;40100032;2;0;0;0;0;0;54
12998357;-1;13532;40100032;4;0;0;0;0;0;27
12998357;-1;13538;40100032;1;0;0;0;0;0;109
12998357;-1;13590;40100033;3;0;0;0;0;0;17
13009229;-1;2112;40100031;4;0;0;0;0;0;21
13009229;-1;2262;40100032;1;0;0;1;0;0;3
13009229;-1;2263;40100031;2;0;0;0;0;0;1
13009229;-1;2264;40100031;3;0;0;0;0;0;8
13015261;-1;22418;40100032;2;0;0;0;0;0;5
13015261;-1;22480;40100033;1;0;0;0;0;0;3
13016375;-1;2412;40100033;1;0;0;0;0;0;13
13016375;-1;2413;40100031;2;0;0;0;0;0;13
13016578;-1;7706;40100032;3;0;0;0;0;0;4
13016578;-1;22609;40100031;2;0;0;0;0;0;8
13016578;-1;22692;40100031;1;0;0;0;0;0;19
13019236;0;2268;50100031;1;0;0;0;0;0;1
13021634;7;516;71100033;1;0;0;0;0;0;6
13021634;7;517;71100033;2;0;0;0;0;0;4
13021634;7;11155;71100033;3;0;0;0;0;0;8
13021634;7;13576;71100033;5;0;0;0;0;0;6
13021634;7;40298;71100033;4;0;0;0;0;0;11
13021821;0;112;50100032;1;0;0;0;0;0;10
13021821;0;117;50100031;2;0;0;0;0;0;6
13022552;-1;2112;40100031;2;0;0;0;1;0;20
13022552;-1;11265;40100031;1;0;0;0;0;0;8
13023018;0;12510;50100031;6;0;0;0;0;0;2
13023018;0;12511;50100031;4;0;0;0;0;0;15
13023018;0;12519;50100031;7;0;0;0;0;0;5
13023018;0;12678;50100031;3;0;0;0;0;0;5
13023018;0;12717;50100031;5;0;0;0;0;0;4
13023018;0;12762;50100031;2;0;0;0;0;0;2
13023018;0;40416;50100031;1;0;0;0;0;0;1
13024080;1;2553;11100033;3;0;0;0;0;0;20
13024080;1;2559;11100033;1;0;0;0;0;0;4
13024080;1;15501;11100032;2;0;0;0;0;0;23
13024964;1;129;11100032;2;0;0;0;0;0;14
13024964;1;130;11100032;1;0;0;0;0;0;37
13024964;1;12515;11100031;4;0;0;0;0;0;38
13024964;1;12594;11100033;5;0;0;0;0;0;27
13024964;1;12655;11100033;3;0;0;0;0;0;22
13024964;1;40177;11100032;6;0;0;0;0;0;27
13029839;1;111;11100033;2;0;0;0;0;0;21
13029839;1;117;11100031;1;0;0;0;0;0;34
13033170;1;2119;11100031;2;0;0;0;0;0;7
13033170;1;2250;11100031;1;0;0;1;0;0;1
13037071;-1;616;40100033;2;0;0;0;0;0;4
13037071;-1;13342;40100032;1;0;0;0;0;0;25
13037071;-1;13621;40100031;3;0;0;0;0;0;34
13038990;1;2553;11100033;1;0;0;0;0;1;24
13038990;1;15501;11100032;2;0;0;0;0;0;14
13039000;9;8206;13100033;2;0;0;0;0;0;6
13039000;9;12192;13100033;1;0;0;0;0;0;29
13039000;9;22674;13100033;3;0;0;0;0;0;1
13039515;-1;13331;40100031;1;0;0;0;0;0;10
13039515;-1;13331;40100032;2;0;0;0;0;0;13
13039515;-1;13621;40100031;3;0;0;0;0;0;32
13041076;-1;7642;40100031;6;0;0;0;0;0;1
13041076;-1;7706;40100032;3;0;0;0;0;0;23
13041076;-1;22609;40100031;1;0;0;0;0;0;6
13041076;-1;22692;40100032;4;0;0;0;0;0;2
13041076;-1;40257;40100031;2;0;0;0;0;0;2
13041076;-1;40316;40100032;5;0;0;0;0;0;4
13041133;-1;2112;40100031;1;0;0;1;0;0;30
13041133;-1;15726;40100031;2;0;0;0;0;0;14
13041871;1;7958;11100033;2;0;0;0;0;0;6
13041871;1;22493;11100033;1;0;0;1;0;0;4
13042763;1;7634;11100033;2;0;0;0;0;0;9
13042763;1;22686;11100033;1;0;0;0;0;0;5
13045658;9;22022;13100033;1;0;0;0;0;0;1
13045658;9;22544;13100033;2;0;0;0;0;0;18
13048551;9;8429;13100033;2;0;0;0;0;0;47
13048551;9;24329;13100023;1;0;0;0;0;1;17
13053539;1;12588;11100032;2;0;0;0;0;0;21
13053539;1;12634;11100031;1;0;0;0;0;0;12
13061560;-1;527;40100033;4;0;0;0;0;0;29
13061560;-1;13350;40100031;2;0;0;1;0;0;32
13061560;-1;13350;40100032;3;0;0;1;0;0;8
13061560;-1;13474;40100033;1;0;0;0;0;0;20
13062009;0;8433;50100031;2;0;0;0;0;0;9
13062009;0;24302;50100031;1;0;0;1;0;0;1
13065573;1;2114;11100013;1;0;0;0;0;0;29
13065573;1;2121;11100012;2;0;0;0;0;0;29
13065573;1;15746;11100032;3;0;0;0;0;0;3
13066170;0;2171;50100031;1;0;0;0;0;0;2
13066170;0;15503;50100032;4;0;0;0;0;0;1
13066170;0;15595;50100031;2;0;0;0;0;0;1
13066170;0;15595;50100032;3;0;0;0;0;0;2
13067800;0;618;50100033;1;0;0;0;0;0;4
13067800;0;13586;50100032;2;0;0;0;0;0;16
13070478;0;521;50100033;1;0;0;0;0;0;20
13070478;0;658;50100031;4;1;1;0;0;0; 
13070478;0;31194;50100032;3;0;0;0;0;0;27
13070478;0;40298;50100032;2;0;0;0;0;0;31
13072507;11;8424;34101133;1;0;0;0;0;0;8
13072507;11;8429;33100033;2;0;0;0;0;0;14
13072507;11;8457;36103713;3;0;0;0;0;1;4
13073424;9;2123;13100033;2;0;0;0;0;0;42
13073424;9;2283;13100033;3;0;0;0;0;0;55
13073424;9;2285;13100033;4;0;0;0;0;0;8
13073424;9;11265;13100033;6;0;0;0;0;0;58
13073424;9;15775;13100013;1;0;0;0;0;0;22
13073424;9;40025;13100033;5;0;0;0;0;0;7
13074032;1;125;11100033;5;0;0;0;0;0;50
13074032;1;12588;11100032;6;0;0;0;0;0;22
13074032;1;12655;11100033;3;0;0;0;0;0;32
13074032;1;12711;11100033;8;0;0;0;0;0;8
13074032;1;12726;11100033;7;0;0;0;0;0;30
13074032;1;12747;11100033;1;0;0;0;0;0;7
13074032;1;40253;11100031;4;0;0;0;0;0;10
13074032;1;40422;11100033;2;0;0;0;0;0;7
13076125;-1;22418;40100032;2;0;0;0;0;0;2
13076125;-1;22480;40100033;1;0;0;0;0;0;5
13081131;9;8206;13100033;2;0;0;0;0;0;20
13081131;9;40457;13100033;1;0;0;0;0;0;22
13082651;1;13341;11100033;2;0;0;0;0;0;6
13082651;1;13559;11100033;1;0;0;0;0;0;8
13085586;9;15720;13100033;1;0;0;0;0;0;47
13087329;-1;12594;40100032;1;0;0;0;0;0;4
13087329;-1;12621;40100031;3;0;0;0;0;0;3
13087329;-1;12621;40100032;2;0;0;0;0;0;8
13087329;-1;12661;40100031;8;0;0;0;0;0;2
13087329;-1;12702;40100031;5;0;0;0;0;0;11
13087329;-1;12757;40100032;4;0;0;0;0;0;24
13087329;-1;40416;40100031;7;0;0;0;0;0;3
13087329;-1;40416;40100032;6;0;0;0;0;0;11
13095763;-1;2112;40100031;2;0;0;0;0;0;31
13095763;-1;2114;40100011;1;0;0;1;0;0;12
13095763;-1;2118;40100031;3;0;0;0;0;0;1
13095763;-1;2136;40100031;4;0;0;0;0;0;1
13095763;-1;2155;40100031;5;0;0;0;0;0;8
13109827;-1;2395;40100032;1;0;0;1;0;0;1
13110337;0;2553;50100031;1;0;0;0;0;0;8
13110337;0;2555;50100031;2;0;0;0;0;0;3
13112820;-1;122;40100033;3;0;0;0;0;0;9
13112820;-1;125;40100033;2;0;0;0;0;0;8
13112820;-1;126;40100033;1;0;0;0;0;0;12
13112965;1;706;11100033;1;0;0;0;0;1;43
13112965;1;707;11100011;2;0;0;0;0;0;2
13114661;-1;2112;40100031;2;0;0;0;0;0;26
13114661;-1;2119;40100031;4;0;0;0;0;0;2
13114661;-1;15598;40100031;5;0;0;0;0;0;8
13114661;-1;15598;40100032;6;0;0;0;0;0;7
13114661;-1;15632;40100032;1;0;0;0;0;0;3
13114661;-1;15695;40100033;3;0;0;0;0;0;2
13118867;0;969;50100033;1;0;0;0;0;0;5
13118867;0;970;50100031;3;0;0;0;0;0;2
13118867;0;972;50100031;4;0;0;0;0;0;5
13118867;0;11147;50100031;2;0;0;0;0;0;6
13119075;0;2247;50100031;1;0;0;0;0;0;3
13119075;0;2249;50100031;2;0;0;0;0;0;3
13125818;-1;22322;40100033;2;0;0;0;0;0;5
13125818;-1;22430;40100033;1;0;0;0;0;0;2
13126914;7;8047;71100033;2;0;0;0;0;0;2
13126914;7;20390;71100033;4;1;1;0;0;0; 
13126914;7;22010;71100033;1;0;0;0;0;0;1
13126914;7;22505;71100033;3;0;0;0;0;0;2
13135429;1;2704;11100033;1;0;0;0;0;0;1
13135429;1;15526;11100033;2;0;0;1;0;0;1
13135940;1;525;11100033;2;0;0;0;0;0;75
13135940;1;530;11100033;1;0;0;0;0;0;9
13144543;0;8437;50100033;2;0;0;0;0;0;6
13144543;0;8441;50100033;1;0;0;0;0;0;4
13150546;0;7958;50100031;2;0;0;0;0;0;4
13150546;0;7959;50100033;1;0;0;0;0;0;11
13150936;-1;617;40100033;1;0;0;0;0;0;2
13156876;7;12604;71100033;1;0;0;0;0;0;12
13156876;7;12631;71100033;2;0;0;0;0;0;7
13168681;-1;2467;40100032;2;0;0;0;0;0;5
13168681;-1;15593;40100032;1;0;0;0;0;0;51
13171030;-1;8475;40100032;1;0;0;1;0;0;7
13171030;-1;16895;40100031;2;0;0;0;0;0;1
13173522;-1;620;40100031;3;0;0;0;0;0;9
13173522;-1;11144;40100031;1;0;0;0;0;0;3
13173522;-1;11144;40100032;2;0;0;0;0;0;24
13177352;9;2222;13100033;3;0;0;0;0;0;11
13177352;9;11265;13100033;2;0;0;0;0;0;13
13177352;9;15646;13100033;1;0;0;0;0;0;74
13177352;9;15781;13100033;4;0;0;0;0;0;1
13178540;1;630;11100033;3;0;0;0;0;0;1
13178540;1;646;11100032;1;0;0;0;0;0;63
13178540;1;647;11100032;2;0;0;0;0;0;4
13184360;-1;7722;40100033;1;0;0;0;0;0;12
13184360;-1;22672;40100032;2;0;0;0;0;0;17
13185947;1;15515;11100033;1;0;0;0;0;0;2
13185947;1;15646;11100031;2;0;0;0;0;0;22
13187802;-1;7631;40100032;1;0;0;0;0;0;37
13187802;-1;22249;40100031;2;0;0;0;0;0;19
13188058;-1;534;40100033;1;0;0;1;0;0;12
13188058;-1;13376;40100032;3;0;0;0;0;0;10
13188058;-1;40144;40100032;2;0;0;0;0;0;9
13205268;-1;2457;40100031;3;0;0;0;0;0;32
13205268;-1;15593;40100032;1;0;0;0;0;0;7
13205268;-1;15811;40100031;2;0;0;0;0;0;29
13206126;-1;13303;40100032;1;0;0;0;0;0;6
13206126;-1;40059;40100032;2;0;0;0;0;0;3
13206239;7;7628;71100013;3;0;0;0;0;0;2
13206239;7;7638;71100033;1;0;0;1;0;0;6
13206239;7;22553;71100033;4;0;0;0;0;0;1
13206239;7;22702;71100033;2;0;0;0;0;1;3
13209601;1;7450;11100031;2;0;0;0;0;0;1
13209601;1;7459;11100033;1;0;0;0;0;0;2
13209988;9;518;13100013;2;0;0;0;0;0;27
13209988;9;13576;13100033;1;0;0;0;0;0;1
13209988;9;13586;13100033;3;0;0;0;0;1;1
13210936;1;8435;11100033;2;0;0;0;0;0;1
13210936;1;8439;11100031;3;0;0;0;0;0;1
13210936;1;8442;11100033;1;0;0;0;0;0;6
13210936;1;8444;11100031;4;0;0;0;0;0;8
13214775;9;2123;13100033;1;0;0;0;0;0;1
13214775;9;2124;13100033;2;0;0;0;0;0;40
13214775;9;2319;13100033;3;0;0;0;0;0;13
13214775;9;2448;13100031;6;0;0;0;0;0;7
13214775;9;15840;13100033;5;0;0;0;0;0;11
13214775;9;40025;13100033;4;0;0;0;0;0;21
13218717;9;2111;13100033;1;0;0;0;0;0;80
13218717;9;2134;13100033;2;0;0;0;0;0;23
13221430;1;617;11100033;2;0;1;1;0;0;6
13221430;1;13562;11100033;1;0;0;0;0;0;7
13224740;0;13457;50100031;2;0;0;0;0;0;10
13224740;0;13538;50100031;1;0;0;0;0;0;1
13227690;9;7629;13100033;1;0;0;0;0;0;60
13227690;9;7720;13100033;2;0;0;0;0;0;2
13227690;9;7724;13100033;3;0;0;0;0;0;7
13229126;1;7659;11100033;2;0;0;0;0;0;8
13229126;1;22702;11100033;1;0;0;0;0;0;8
13231418;1;7631;11100031;2;0;0;0;0;0;18
13231418;1;7632;11100033;4;0;0;0;0;0;5
13231418;1;7704;11100032;3;0;0;0;0;0;21
13231418;1;7706;11100033;1;0;0;0;0;0;18
13238813;-1;1077;40100033;1;0;0;0;0;0;1
13238813;-1;1087;40100033;2;0;0;0;0;0;3
13238869;9;2123;13100033;2;0;0;0;0;0;27
13238869;9;2164;13100031;4;0;0;0;0;0;38
13238869;9;2233;13100031;3;0;0;0;0;0;1
13238869;9;15646;13100033;1;0;0;0;0;0;91
13242405;1;7631;11100031;2;0;0;0;0;0;5
13242405;1;7704;11100032;1;0;0;0;0;0;7
13244947;7;565;71100033;1;0;0;0;0;0;14
13244947;7;13475;71100033;2;0;0;0;0;0;3
13246759;1;7422;11100033;1;0;0;0;0;0;4
13246759;1;7605;11100033;2;0;0;0;0;0;1
13247081;1;7391;11100033;1;0;0;0;0;0;16
13247081;1;22283;11100031;2;0;0;0;0;0;8
13247451;-1;117;40100033;2;0;0;0;0;0;2
13247451;-1;119;40100033;1;0;0;1;0;0;20
13248375;1;2293;11100033;1;0;0;0;0;0;1
13248375;1;15614;11100032;2;1;1;0;0;0; 
13253284;0;7791;50100033;1;0;1;1;0;0;4
13258218;-1;7639;40100032;1;0;0;1;0;0;38
13258218;-1;22249;40100031;3;0;0;0;0;0;15
13258218;-1;40351;40100032;2;0;0;0;0;0;3
13261272;9;2283;13100033;1;0;0;0;0;0;7
13261272;9;2285;13100033;2;0;0;0;0;0;5
13262011;7;8117;71100033;2;0;0;0;0;0;4
13262011;7;22309;71100033;3;1;1;0;0;0; 
13262011;7;40383;71100033;1;0;0;0;0;1;3
13263225;9;2551;13100031;1;0;0;0;0;0;74
13263225;9;40080;13100033;2;0;0;0;0;0;16
13274464;0;2518;50100033;1;0;1;0;0;1;3
13274464;0;2520;50100033;2;0;0;0;0;0;5
13275272;-1;614;40100033;3;0;0;0;0;0;5
13275272;-1;13608;40100032;2;0;0;0;0;0;5
13275272;-1;13621;40100031;1;0;0;0;0;0;5
13286510;0;709;50100033;4;0;0;0;0;0;11
13286510;0;714;50100033;3;0;0;0;0;0;34
13286510;0;13532;50100031;1;0;0;0;0;0;33
13286510;0;13538;50100031;2;0;0;0;0;0;48
13286510;0;13590;50100033;5;0;0;0;0;0;11
13291019;-1;2122;40100031;1;0;0;1;0;0;4
13291019;-1;2173;40100031;2;0;0;0;0;0;1
13296320;9;8425;13100033;2;0;0;0;0;0;14
13296320;9;8442;13100033;1;0;0;0;0;0;18
13298537;4;8433;41100033;2;0;0;0;0;0;7
13298537;4;8436;41100033;3;0;0;0;0;0;8
13298537;4;8444;41100033;1;0;0;0;0;0;1
13299235;9;2205;13100033;1;0;0;0;0;0;19
13299235;9;2206;13100031;3;1;1;0;0;0; 
13299235;9;15646;13100033;2;0;0;0;0;0;2
13302085;0;521;50100033;4;0;0;0;0;0;13
13302085;0;525;50100033;1;0;0;0;0;0;9
13302085;0;535;50100033;2;0;0;0;0;0;5
13302085;0;536;50100031;8;0;0;0;0;0;9
13302085;0;618;50100033;6;0;0;0;0;0;13
13302085;0;13557;50100033;5;0;0;0;0;0;5
13302085;0;13586;50100032;10;0;0;0;0;0;12
13302085;0;13587;50100033;3;0;0;0;0;0;26
13302085;0;31194;50100031;9;0;0;0;0;0;1
13302085;0;40298;50100032;7;0;0;0;0;0;37
13314851;1;12691;11100032;2;0;0;0;0;0;2
13314851;1;12726;11100033;3;0;0;0;0;0;27
13314851;1;12747;11100033;1;0;0;0;0;0;11
13320955;7;8424;71100033;2;0;0;0;0;0;13
13320955;7;8436;71100033;1;0;0;0;0;0;4
13322470;9;2283;13100033;2;0;0;0;0;0;54
13322470;9;15720;13100033;1;0;0;0;0;0;51
13324116;-1;666;40100033;3;0;0;0;0;0;2
13324116;-1;13512;40100033;2;0;0;0;0;0;2
13324116;-1;13606;40100031;1;0;0;0;0;0;2
13326392;1;114;11100033;4;0;0;0;0;0;12
13326392;1;117;11100031;2;0;0;0;0;0;6
13326392;1;119;11100033;1;0;0;0;0;0;29
13326392;1;12515;11100031;5;0;0;0;0;0;87
13326392;1;12761;11100032;3;0;0;0;0;0;22
13327305;-1;725;40100033;2;0;0;0;0;0;2
13327305;-1;13538;40100032;3;0;0;0;0;0;60
13327305;-1;20564;40100031;1;0;0;0;0;0;4
13340435;9;2259;13100033;1;0;0;0;0;0;17
13340435;9;15759;13100033;2;0;0;0;0;0;21
13340871;-1;527;40100033;3;0;0;0;0;0;20
13340871;-1;548;40100033;1;0;0;0;0;0;2
13340871;-1;13376;40100032;2;0;0;0;0;0;19
13340871;-1;13463;40100031;4;0;0;0;0;0;3
13340871;-1;13557;40100033;5;0;0;0;0;0;2
13341083;-1;7639;40100032;1;0;0;0;0;0;2
13341083;-1;40351;40100032;2;0;0;0;0;0;11
13342192;7;7372;71100033;1;0;1;0;0;1;2
13342192;7;7443;71100033;2;0;0;0;0;0;5
13342192;7;22548;71100033;3;0;0;0;0;0;2
13344185;9;8427;13100033;4;0;0;0;0;0;3
13344185;9;8429;13100033;3;0;0;0;0;0;26
13344185;9;24316;13100033;1;0;0;0;0;0;2
13344185;9;24329;13100023;2;0;0;0;0;0;16
13345376;9;7470;13100033;2;0;0;0;0;0;4
13345376;9;22021;13100033;1;0;0;0;0;0;8
13352006;1;707;11100011;1;0;0;0;0;0;9
13352006;1;13513;11100033;2;0;0;0;0;0;3
13352707;9;2444;13100033;2;0;0;0;0;0;38
13352707;9;15720;13100033;1;0;0;0;0;0;32
13352707;9;15775;13100013;4;0;0;0;0;0;41
13352707;9;40025;13100033;3;0;0;0;0;0;2
13353509;9;15808;13100033;1;0;0;0;0;0;5
13354232;1;523;11100033;2;0;0;0;0;0;11
13354232;1;13330;11100032;4;0;0;0;0;0;37
13354232;1;13463;11100031;3;0;0;0;0;0;19
13354232;1;31221;11100033;1;0;0;0;0;0;84
13358885;-1;7907;40100033;1;0;0;1;0;0;11
13358885;-1;40343;40100031;2;0;0;0;0;0;18
13359024;-1;15806;40100032;1;0;0;0;0;0;4
13359024;-1;15842;40100032;2;0;0;0;0;0;5
13361325;10;8411;23100033;2;0;0;0;0;0;1
13361325;10;8421;23100033;3;1;1;0;0;0; 
13361325;10;24300;23100033;1;0;0;0;0;0;1
13368027;0;1036;50100033;2;0;0;0;0;0;3
13368027;0;13383;50100033;3;0;0;0;0;0;4
13368027;0;13627;50100033;1;0;0;0;0;0;1
13376228;0;7337;50100033;3;1;1;0;0;0; 
13376228;0;7696;50100031;2;0;0;0;0;0;2
13376228;0;22434;50100032;1;0;0;0;0;0;7
13380875;0;613;50100031;2;0;0;0;0;0;35
13380875;0;646;50100031;1;0;0;0;0;0;37
13382900;-1;22342;40100033;3;0;0;0;0;0;3
13382900;-1;22424;40100032;1;0;0;0;0;0;4
13382900;-1;22628;40100032;2;0;0;0;0;0;8
13384266;-1;16766;40100032;1;0;0;0;0;0;10
13384266;-1;22255;40100032;2;0;0;0;0;0;3
13384266;-1;22628;40100031;3;0;0;0;0;0;1
13385718;1;2330;11100033;2;0;0;0;0;0;36
13385718;1;15832;11100033;1;0;0;0;0;0;29
13387016;-1;2155;40100032;2;0;0;1;0;0;15
13387016;-1;15806;40100032;1;0;0;0;0;0;3
13387301;0;2209;50100031;2;0;0;0;0;0;4
13387301;0;15762;50100033;1;0;0;1;0;0;3
13389139;9;8174;13100033;2;0;0;0;0;0;6
13389139;9;8194;13100033;1;0;0;0;0;0;2
13391669;1;12711;11100033;2;0;0;0;0;0;12
13391669;1;12719;11100033;1;0;0;0;0;0;1
13391669;1;12747;11100033;3;0;0;0;0;0;13
13392469;9;2111;13100033;8;0;0;0;0;0;124
