mrun;rbd_admitido_geo_con_error;cod_curso_admitido_geo_con_error;orden_postulantes
14636467;2415;11100031;643
14639929;7412;40100033;6811
14642028;13551;13100033;3872
14649309;707;11100011;5759
14649588;8429;33100033;2327
14662574;24329;31100023;2294
14662604;2209;40100031;7830
14662676;2420;50100031;4069
14666883;7941;13100033;4319
14671073;15596;40100033;4578
14676828;12757;40100032;6979
14682113;7675;71100033;5524
14688556;7505;13100033;2710
14689443;15583;13100033;3818
14689444;7626;13100033;3816
14689745;7338;71100031;4619
14690395;2422;13100033;4228
14695186;22230;11100031;843
14695355;847;40100033;7516
14704035;16766;40100032;7070
14705338;8425;13100033;2753
14709426;2155;40100031;7259
14712368;2228;11100033;1836
14718959;40422;40100033;8835
14721208;22255;40100032;8424
14723344;40043;11100032;1696
14726884;847;40100033;7007
14728418;11287;13100033;4506
14728619;2178;71100032;5928
14729638;2123;13100033;3925
14733416;2233;40100031;6736
14733506;15793;13100033;3490
14737560;543;40100033;7935
14739360;10916;50100033;2810
14741546;721;50100031;2919
14747178;7776;40100033;2432
14747521;8438;11100033;6665
14748129;706;40100031;6950
14750606;2112;71100031;5538
14750784;15588;40100031;7205
14751618;125;11100033;1558
14754829;847;40100033;8625
14757587;7791;50100033;1497
14758886;13463;40100031;7443
14759348;2283;13100033;4254
14765661;630;11100033;1349
14770777;13341;11100033;9180
14774420;616;50100033;552
14779033;123;40100031;7198
14780960;13303;50100031;2287
14781266;40298;50100032;2465
14782913;22070;50100032;2817
14783870;31203;11100033;95
14785880;7638;11100033;1013
14789114;12693;40100033;8771
14792177;616;11100033;6349
14792783;2422;13100033;5193
14793512;708;50100033;134
14794060;710;11100033;1143
14794251;7638;40100033;7251
14796053;24302;71100033;5818
14796583;7958;11100033;5944
14798334;13529;40100032;8286
14799906;7959;50100033;2212
14801189;2489;11100033;206
14805630;7331;13100033;3823
14808016;7959;40100033;8612
14813000;22494;13100033;4930
14813273;2599;40100031;7228
14813483;8444;41100033;1817
14814320;22322;40100033;7539
14815090;13538;50100031;5587
14820694;1036;11100033;1556
14825844;22265;40100033;7263
14825845;2513;40100031;7265
14835597;772;17104133;4071
14840720;108;13100033;3487
14841428;13538;40100032;8247
14842454;2319;13100033;4859
14847912;15614;40100031;8838
14850163;8454;81100023;4622
14851366;616;11100033;256
14853005;2553;50100032;5372
14853807;730;71100031;5707
14853934;543;50100033;1848
14855012;40073;11100033;1568
14856789;535;11100033;490
14859910;711;40100033;8403
14860708;7422;11100033;6660
14861866;2469;11100033;6432
14867456;7959;40100033;5376
14878200;2532;40100032;7613
14881069;13612;50100031;2808
14883285;40351;40100032;954
14886522;12719;40100033;961
14890960;706;71100033;6058
14891624;747;40100033;8981
14892421;40298;11100032;401
14892847;13633;40100032;8161
14894592;8434;50100033;6419
14895012;12602;40100033;8509
14897809;12726;50100033;469
14900182;12621;40100032;7533
14902454;12655;11100033;6506
14902622;706;40100031;8883
14905370;709;40100033;1761
14911801;13551;13100033;3654
14913690;7508;40100033;8517
14913700;522;11100013;1453
14913868;24316;13100033;4245
14915054;8442;81100033;5388
14915403;7706;40100032;8142
14917796;8162;13100033;2962
14923726;8433;41100033;642
14929412;8174;13100033;3802
14935473;24313;40100032;6735
14938426;13587;11100033;1654
14938518;7832;50100032;676
14940557;22692;40100031;1738
14946705;22688;40100033;8827
14948845;2553;50100031;5205
14949349;40073;11100033;5682
14953406;7634;11100033;896
14959810;13330;13100031;4861
14960068;7331;13100033;4018
14961631;7626;13100033;4253
14963505;707;71100011;5847
14966787;646;11100032;6040
14969346;24329;40100022;7801
14969972;40021;40100031;7518
14971247;22022;13100033;2847
14972175;13463;40100031;7818
14972353;2220;40100033;959
14973263;22176;40100033;8037
14977207;40279;40100032;7303
14979667;15720;13100033;3332
14986078;562;40100033;6754
14988423;12726;50100033;5412
14989028;97;13100033;4652
14992517;12719;40100033;7496
14992631;2111;13100033;2245
15001188;972;71100031;6335
15002210;7341;11100033;679
15005692;22105;40100033;7446
15007686;15646;50100031;1058
15013060;15646;13100033;3419
15013552;535;71100033;5857
15014096;22565;40100033;9095
15018945;13563;40100033;6789
15020570;8241;40100031;7030
15021207;15764;11100031;6030
15023854;13383;40100033;7555
15024720;708;40100033;8559
15027805;13376;71100033;5769
15029998;535;11100033;5631
15030263;7791;50100033;459
15030494;2361;40100031;6858
15030495;15588;40100031;6861
15030758;13621;40100031;8449
15032364;13586;50100032;2020
15032948;518;13100013;4783
15033830;12652;71100031;6025
15035125;7331;13100033;4908
15036993;31194;71100031;6238
15041149;7625;13100033;3433
15041705;15646;50100031;569
15043350;2226;40100032;8709
15045277;8442;81100033;5399
15051149;12715;11100033;1229
15052949;772;17104133;4210
15053844;8437;41100033;1627
15054055;40295;13100033;4074
15056858;2413;50100031;2632
15057749;13621;13100033;3158
15058293;11265;11100031;1000
15067204;12594;40100031;7088
15071513;40403;40100033;7753
15074233;7391;11100033;857
15074650;129;13100031;2708
15076899;13539;11100031;1040
15080390;22430;40100033;7189
15080462;109;13100033;2897
15081191;2115;40100031;8737
15085628;11265;40100032;8381
15086399;22265;40100033;7216
15089531;13532;40100032;7896
15089555;522;11100013;372
15090283;13551;11100033;6307
15090465;22366;40100033;8640
15092011;15522;11100032;1871
15098607;7542;13100033;4881
15103140;129;71100032;6368
15120554;106;13100033;4903
15123658;7337;40100033;6797
15126689;2153;11100031;1141
15127583;847;40100033;8905
15128983;22461;13100033;4224
15131632;12553;40100033;8033
15137395;15775;13100013;5139
15143725;40006;40100031;7163
15147547;8174;13100033;2975
15149290;7628;71100013;5885
15150315;7826;40100032;6875
15152062;525;50100033;2949
15157089;7898;50100033;3616
15159519;13529;40100032;7169
15165273;13608;71100033;4793
15166293;22597;13100033;2758
15166972;8438;50100033;6416
15168602;2330;11100033;894
15171969;7924;40100033;7803
15172596;7696;40100032;7519
15173135;13463;40100031;7472
15174733;521;40100033;7695
15177671;7638;40100033;9012
15179624;2444;13100033;4196
15181645;13632;50100031;5584
15183034;2518;40100033;6152
15189584;530;11100033;5732
15190541;8289;11100033;6653
15192282;22210;71100033;5766
15194311;2167;50100032;2869
15194509;539;40100031;8727
15195702;22424;40100031;8365
15197599;40288;40100033;6895
15198327;2153;11100031;1433
15201993;548;11100033;5730
15206748;12621;50100032;3187
15207193;7907;40100033;8050
15207275;13538;40100032;7492
15208181;40298;50100032;1861
15211330;13474;40100033;8982
15213598;2155;50100032;2584
15214951;22628;50100031;3463
15217943;522;40100013;8476
15218551;2248;50100031;1525
15220678;22461;13100033;4937
15222611;13590;50100033;2175
15227251;15808;13100033;6459
15231778;13341;50100033;2852
15234359;22461;13100033;4036
15235234;12602;11100033;1533
15235535;2378;13100033;3812
15235943;610;13100031;4293
15236561;525;50100033;4355
15237059;848;40100033;7828
15238139;970;11100033;182
15240107;40298;11100032;1232
15240884;535;11100033;3200
15242940;630;11100033;600
15244138;12591;71100033;6334
15254468;7626;13100033;4305
15254469;12632;13100033;4304
15255951;13463;11100031;1237
15256117;2551;13100031;4142
15257154;2532;11100033;722
15257162;8092;71100033;6367
15262685;22565;40100033;7697
15262751;1040;11100033;6651
15265198;643;11100033;1225
15265199;22010;11100033;1223
15266747;12588;11100032;942
15269639;22461;13100033;4347
15270165;13341;13100033;4308
15271411;126;11100033;6547
15271523;13331;40100031;9006
15271756;12652;71100031;5496
15271835;7626;13100033;4144
15272044;2171;71100033;5855
15277388;2458;40100031;6787
15278317;40295;40100031;7903
15283448;2461;50100031;6805
15283494;12602;40100033;6153
15284848;107;13100033;9169
15287437;12702;50100031;1948
15302853;22230;40100032;7367
15304326;2247;50100031;1180
15304976;7962;11100033;685
15306201;7942;11100031;6658
15306439;647;11100032;1721
15307214;7958;40100031;7540
15310257;2379;50100031;1272
15310370;7626;13100033;4432
15312160;13463;40100031;7250
15316215;13376;40100032;5402
15319636;8429;13100033;4372
15324961;15646;13100033;4912
15324962;8255;13100033;4914
15325148;22229;40100033;7834
15338428;1050;40100033;8892
15340224;2233;11100031;445
15346998;527;40100033;2399
15347185;2206;50100031;2017
15347649;22418;40100032;8877
15348442;2222;13100033;4323
15354008;40351;40100032;7191
15358072;11265;11100031;1661
15360931;535;11100033;852
15362076;15764;11100031;609
15363092;2626;40100032;8144
15364680;13424;40100032;8585
15366979;2135;40100033;7656
15367253;24302;40100032;8731
15383773;22692;11100033;1266
15385526;13503;13100033;4349
15386438;2114;40100011;8081
15387993;7788;40100033;8922
15392379;708;50100033;4488
15394288;12632;50100033;4066
15401308;22480;11100033;355
15402496;13412;40100033;7596
15402844;714;50100033;2292
15404347;722;50100033;2236
15408818;161;13100033;5100
15409066;40399;13100033;4292
15410611;8109;13100033;4800
15411157;7343;40100032;8115
15412212;8434;11100033;1431
15412780;12711;40100033;8371
15413021;2384;50100031;4275
15413601;40285;40100031;7197
15414296;2329;71100033;5848
15415223;8256;40100033;7460
15415494;2174;50100032;3297
15419330;2205;13100033;4554
15419520;8309;11100033;275
15423107;24329;13100023;4950
15423409;2308;40100032;7183
15423619;13586;40100032;8890
15431323;7637;40100031;6529
15440321;191;13100033;4301
15441735;2469;50100031;560
15446793;2267;50100033;2589
15447526;666;71100033;6434
15448486;12704;40100032;8293
15448487;2520;40100033;8292
15449697;40298;11100032;736
15452610;7346;50100031;2868
15455377;848;40100033;6952
15461775;15759;13100033;3120
15461919;40298;13100033;9421
15462399;15700;11100031;174
15463075;2111;13100033;3800
15468818;7397;40100031;8066
15469049;2155;50100032;4999
15473844;7626;13100033;2705
15484114;13331;50100032;6609
15484357;2124;13100033;4343
15484516;13383;11100033;6214
15490209;8441;40100033;8284
15491699;40298;50100032;1996
15491848;7628;13100013;4694
15492005;523;11100033;495
15494183;535;13100033;4325
15495978;13606;40100032;7113
15497858;40422;13100033;2750
15499272;2532;40100032;7121
15499665;13465;11100033;320
15504562;7331;13100033;4603
15506772;15724;50100032;1178
15509464;40298;11100032;1587
15514097;13463;50100031;2970
15516954;40343;71100033;6018
15517362;2222;13100033;4181
15520819;2423;11100032;1837
15524015;22535;50100033;3509
15528634;7396;50100033;1273
15531125;2360;50100031;2352
15532618;548;40100033;7589
15534184;1036;50100033;5825
15537368;1049;40100033;8814
15539611;7331;13100033;5030
15540359;646;11100032;429
15543508;1014;11100033;1807
15544424;616;40100033;6957
15545990;40298;13100033;3829
15548659;521;40100033;7599
15552701;701;13100033;2801
15559532;7337;40100033;8166
15560199;15807;40100031;7672
15561389;7340;11100033;6190
15567796;714;50100033;36
15573615;40253;11100031;6221
15573789;2409;71100033;5571
15574601;13474;40100033;7319
15578615;646;71100033;5894
15579212;13376;40100032;8871
15588060;22688;40100033;8327
15589528;523;11100033;6230
15592907;15840;13100033;3505
15593161;7636;40100031;8029
15608337;15632;40100032;6139
15608839;22672;40100032;5585
15611557;12719;11100033;1954
15614764;12602;40100033;6884
15619377;22327;11100033;1356
15626734;522;40100013;7184
15626830;31221;11100033;6379
15626924;117;40100031;1286
15627643;40457;13100033;3134
15641497;8438;51100033;518
15643871;562;40100033;5213
15644771;8434;50100033;4278
15649203;13428;11100033;6455
15649375;7333;40100033;8862
15650693;530;71100033;6463
15652684;8454;23100023;3523
15658423;22655;13100033;4128
15658437;15502;71100031;6343
15658826;982;40100033;8120
15664671;40144;40100031;8802
15667927;7706;50100031;1504
15668437;772;17104133;4838
15668530;24316;13100033;4655
15669581;847;40100033;8410
15670700;12719;13100033;3224
15672617;13538;40100032;6802
15673505;620;11100031;530
15677410;40006;50100032;5510
15678363;40126;13100033;3241
15678686;22096;11100033;5996
15679504;8417;11100033;1107
15680266;13475;50100031;2923
15681312;13620;40100031;7014
15683511;968;13100033;2559
15686466;13474;50100033;240
15686691;7628;13100013;4130
15697427;2527;40100031;8461
15700091;2714;11100033;941
15702166;2164;13100031;4956
15705366;7725;40100033;948
15705510;22270;13100013;3384
15706349;2163;13100032;3908
15706935;7333;50100033;2695
15710489;8429;23100033;2642
15712031;13405;40100031;5415
15713898;2414;40100033;7394
15714914;7572;40100033;7785
15715729;968;13100033;2762
15716660;13538;40100032;7455
15722820;15759;13100033;5091
15724944;7706;50100031;2063
15725013;516;13100033;3525
15732255;40288;40100033;7962
15733437;22554;50100033;3204
15734407;7724;13100033;4316
15735979;706;40100031;8249
15738299;7328;13100033;2330
15739525;40422;40100033;7109
15742085;40033;71100033;6435
15742629;637;11100033;290
15743984;15720;13100033;5111
15747104;13586;40100031;6994
15752269;2206;11100031;1781
15756742;117;11100031;700
15757943;708;50100033;4361
15758705;706;71100033;5673
15765502;2542;40100031;7631
15767544;117;40100031;7951
15768839;8434;50100033;2170
15770877;13587;11100033;293
15771189;40351;40100032;8829
15775159;40073;11100033;187
15778230;7959;11100033;1671
15785306;2532;40100032;8684
15786952;22612;50100033;239
15788685;15769;13100031;4627
15791037;125;11100033;9174
15791773;15646;13100033;2828
15792766;13513;11100033;6550
15793780;7724;50100031;3154
15799900;2119;11100031;5635
15801816;972;11100031;448
15807463;15610;11100032;1992
15815178;7639;40100032;2023
15815868;24302;11100031;983
15819532;13626;40100033;5697
15821157;2226;40100032;8921
15824260;2469;50100031;2375
15825350;646;11100032;6458
15830475;13633;40100032;8323
15833781;2268;71100033;6403
15834270;13457;50100031;5721
15834746;7331;13100033;3303
15839237;7634;11100033;760
15840579;22674;13100033;2798
15842341;897;50100033;2742
15848561;11287;13100033;4182
15849102;22175;50100033;5260
15849529;970;11100033;1026
15850358;13463;40100031;6913
15852400;22456;11100033;274
15854618;8255;13100033;3855
15855960;15646;50100032;228
15856043;111;50100033;1629
15864348;22697;50100031;5327
15865347;2457;50100031;5826
15866892;24302;50100032;326
15869466;8004;71100033;5801
15878437;24313;21100031;3420
15881049;711;50100033;1528
15881095;15757;50100031;1070
15885279;40126;71100033;5104
15887631;24313;40100032;8157
15889412;707;11100011;509
15891915;12726;11100033;1663
15897224;13529;40100032;964
15900095;7628;13100013;4870
15902443;2715;11100033;450
15906668;8444;50100031;1703
15913412;13552;11100033;305
15915155;13445;13100031;4104
15917447;12632;50100033;2044
15920918;714;50100033;6264
15922557;969;50100033;5724
15928783;7958;40100031;7066
15928891;13442;71100033;5852
15929882;2330;11100033;6397
15931006;982;11100033;6579
15934647;2415;40100031;7723
15942370;712;71100033;6290
15945506;22608;40100032;8602
15948376;13551;13100033;2618
15953822;7397;40100032;7898
15956447;13341;11100033;1788
15958895;40457;13100033;3858
15960378;126;11100033;889
15960883;12593;40100031;8117
15963457;12652;71100031;5854
15965153;7412;40100033;6528
15970094;40029;13100033;5169
15971833;2407;40100031;8539
15975437;15614;50100032;2101
15977381;2111;13100033;4633
15979501;2232;40100031;8794
15983669;8454;50100021;3021
15986776;12594;50100032;340
15994632;8458;23100033;2959
15994904;2284;71100033;9460
15999873;13376;40100032;8548
16002517;2279;50100031;5605
16003397;22265;40100033;7452
16012681;40343;13100033;4609
16013623;8003;40100032;2423
16014735;11147;40100032;8887
16014802;12192;13100033;3346
16022254;2167;50100032;2510
16024148;522;40100013;8283
16026636;2234;50100033;2374
16027844;22674;13100033;5202
16028926;40288;71100033;5765
16031265;13621;50100031;1190
16032370;15859;40100031;8367
16032927;12621;40100031;8316
16036067;522;11100013;1825
16036343;7922;11100033;402
16037591;11265;13100033;3907
16038138;12711;40100033;7473
16039367;534;11100033;6556
16040708;897;50100033;1181
16040944;11265;13100033;3871
16042578;701;13100033;3739
16045670;13504;40100033;8209
16047184;13376;40100032;8738
16047645;617;11100033;1909
16052875;11265;11100031;364
16057289;7799;11100033;107
16061217;2233;40100031;7128
16061581;111;11100033;4420
16062043;10916;50100033;1513
16064238;2286;50100031;2203
16069073;13590;40100033;6142
16069312;631;40100033;8039
16069444;691;40100031;7010
16070742;7651;13100033;3437
16072543;847;40100033;8101
16074064;13463;11100031;1872
16074263;15762;11100033;1048
16074352;8194;13100033;4516
16075715;7328;13100033;3529
16080956;15793;13100033;4491
16081341;22606;11100033;1709
