rbd;cod_nivel;cod_curso;cod_ense;cod_grado;cod_jor;cod_espe;con_copago;solo_hombres;solo_mujeres;lat;lon;cupos_totales;vacantes;vacantes_regular;vacantes_prioritarios;software_aleatorio;habilitado_distancia
570;7;71100033;110;7;3;0;1;0;0;-29,908178;-71,253418;45;0;0;0;1;0
570;9;13100033;310;1;3;0;1;0;0;-29,908178;-71,253418;45;0;0;0;1;0
573;-1;40100031;10;4;1;0;1;0;0;-29,92437;-71,256706;35;0;0;0;1;0
573;0;50100031;10;5;1;0;1;0;0;-29,92437;-71,256706;43;0;0;0;1;0
573;1;11100033;110;1;3;0;1;0;0;-29,92437;-71,256706;43;0;0;0;1;0
573;7;71100033;110;7;3;0;1;0;0;-29,92437;-71,256706;43;0;0;0;1;0
573;9;13100033;310;1;3;0;1;0;0;-29,92437;-71,256706;80;0;0;0;1;0
574;7;71100023;110;7;3;0;1;1;0;-29,909752;-71,252022;180;0;0;0;1;0
574;9;13100023;310;1;3;0;1;1;0;-29,909752;-71,252022;210;0;0;0;1;0
575;7;71100013;110;7;3;0;0;0;1;-29,902235;-71,240906;70;1;1;0;1;1
575;9;13100013;310;1;3;0;0;0;1;-29,902235;-71,240906;217;1;1;0;1;1
578;7;71100033;110;7;3;0;0;0;0;-29,901897;-71,246246;33;30;25;5;1;0
578;9;13100033;310;1;3;0;0;0;0;-29,901897;-71,246246;120;78;78;0;1;0
579;1;11100031;110;1;1;0;1;0;0;-29,905001;-71,243149;88;0;0;0;1;0
579;7;71100033;110;7;3;0;1;0;0;-29,905001;-71,243149;88;0;0;0;1;0
579;9;13100033;310;1;3;0;1;0;0;-29,905001;-71,243149;127;0;0;0;1;0
581;-1;40100031;10;4;1;0;1;0;0;-29,927641;-71,254189;30;0;0;0;1;0
581;-1;40100032;10;4;2;0;1;0;0;-29,927641;-71,254189;30;1;1;0;1;0
581;0;50100031;10;5;1;0;1;0;0;-29,927641;-71,254189;31;0;0;0;1;0
581;0;50100032;10;5;2;0;1;0;0;-29,927641;-71,254189;31;0;0;0;1;0
581;1;11100033;110;1;3;0;1;0;0;-29,927641;-71,254189;62;1;0;1;1;0
581;7;71100033;110;7;3;0;1;0;0;-29,927641;-71,254189;60;0;0;0;1;0
581;9;13100033;310;1;3;0;1;0;0;-29,927641;-71,254189;50;0;0;0;1;0
583;-1;40100031;10;4;1;0;1;0;0;-29,904663;-71,247299;86;2;2;0;2;0
583;0;50100031;10;5;1;0;1;0;0;-29,904663;-71,247299;86;0;0;0;2;0
583;1;11100033;110;1;3;0;1;0;0;-29,904663;-71,247299;86;0;0;0;2;0
583;7;71100033;110;7;3;0;1;0;0;-29,904663;-71,247299;76;1;0;1;2;0
583;9;13100033;310;1;3;0;1;0;0;-29,904663;-71,247299;80;1;0;1;2;0
589;1;11100032;110;1;2;0;1;0;0;-29,921869;-71,250229;29;1;0;1;1;0
589;7;71100033;110;7;3;0;1;0;0;-29,921869;-71,250229;29;0;0;0;1;0
589;9;13100033;310;1;3;0;1;0;0;-29,921869;-71,250229;28;0;0;0;1;0
594;1;11100033;110;1;3;0;1;0;0;-29,929964;-71,252998;16;0;0;0;1;0
597;-1;40100033;10;4;3;0;0;0;0;-29,510996;-71,20237;32;16;16;0;1;1
597;0;50100033;10;5;3;0;0;0;0;-29,510996;-71,20237;36;0;0;0;1;1
597;1;11100033;110;1;3;0;0;0;0;-29,510996;-71,20237;32;0;0;0;1;1
597;7;71100033;110;7;3;0;0;0;0;-29,510996;-71,20237;28;1;1;0;1;1
597;9;13100033;310;1;3;0;0;0;0;-29,510996;-71,20237;26;3;3;0;1;1
598;1;11100033;110;1;3;0;0;0;0;-29,246044;-71,460976;10;0;0;0;1;0
599;1;11100033;110;1;3;0;0;0;0;-29,373096;-71,116203;24;19;19;0;1;0
599;7;71100033;110;7;3;0;0;0;0;-29,373096;-71,116203;24;4;4;0;1;0
602;-1;40100033;10;4;3;0;0;0;0;-29,6222;-71,28537;25;21;20;1;1;1
602;0;50100033;10;5;3;0;0;0;0;-29,6222;-71,28537;25;10;10;0;1;1
602;1;11100033;110;1;3;0;0;0;0;-29,6222;-71,28537;25;8;8;0;1;1
602;7;71100033;110;7;3;0;0;0;0;-29,6222;-71,28537;25;8;8;0;1;1
604;1;11100033;110;1;3;0;0;0;0;-29,353842;-71,015518;10;7;7;0;1;0
606;1;11100033;110;1;3;0;0;0;0;-29,44643;-71,298767;10;9;8;1;1;0
608;1;11100033;110;1;3;0;0;0;0;-29,290913;-71,307434;10;7;7;0;1;0
609;9;13100033;310;1;3;0;0;0;0;-29,96055;-71,340126;205;2;2;0;1;1
610;9;13100031;310;1;1;0;0;0;0;-29,965252;-71,347221;225;24;24;0;1;0
611;9;13100033;310;1;3;0;0;0;0;-29,953033;-71,336754;180;123;112;11;1;1
612;-1;40100033;10;4;3;0;0;0;0;-29,971704;-71,325455;30;19;19;0;2;1
612;0;50100033;10;5;3;0;0;0;0;-29,971704;-71,325455;30;11;11;0;2;1
612;1;11100033;110;1;3;0;0;0;0;-29,971704;-71,325455;35;10;10;0;2;1
612;7;71100033;110;7;3;0;0;0;0;-29,971704;-71,325455;35;13;13;0;2;1
613;0;50100031;10;5;1;0;0;0;0;-29,961269;-71,338295;20;3;3;0;1;1
613;0;50100032;10;5;2;0;0;0;0;-29,961269;-71,338295;20;1;1;0;1;1
613;1;11100032;110;1;2;0;0;0;0;-29,961269;-71,338295;74;4;4;0;1;1
613;7;71100031;110;7;1;0;0;0;0;-29,961269;-71,338295;74;0;0;0;1;1
613;9;13100031;310;1;1;0;0;0;0;-29,961269;-71,338295;78;0;0;0;1;1
614;-1;40100033;10;4;3;0;0;0;0;-29,955734;-71,339958;35;33;29;4;1;1
614;0;50100033;10;5;3;0;0;0;0;-29,955734;-71,339958;35;20;20;0;1;1
614;1;11100033;110;1;3;0;0;0;0;-29,955734;-71,339958;40;21;21;0;1;1
614;7;71100033;110;7;3;0;0;0;0;-29,955734;-71,339958;40;16;16;0;1;1
615;-1;40100033;10;4;3;0;0;0;0;-29,954365;-71,336266;32;19;19;0;1;1
615;0;50100033;10;5;3;0;0;0;0;-29,954365;-71,336266;32;15;15;0;1;1
615;1;11100033;110;1;3;0;0;0;0;-29,954365;-71,336266;36;20;20;0;1;1
615;7;71100033;110;7;3;0;0;0;0;-29,954365;-71,336266;36;11;11;0;1;1
616;-1;40100033;10;4;3;0;0;0;0;-29,967342;-71,339104;60;23;23;0;1;1
616;0;50100033;10;5;3;0;0;0;0;-29,967342;-71,339104;60;21;21;0;1;1
616;1;11100033;110;1;3;0;0;0;0;-29,967342;-71,339104;115;49;49;0;1;1
616;7;71100033;110;7;3;0;0;0;0;-29,967342;-71,339104;80;13;13;0;1;1
617;-1;40100033;10;4;3;0;0;0;0;-29,953661;-71,343254;25;23;19;4;1;1
617;0;50100033;10;5;3;0;0;0;0;-29,953661;-71,343254;25;9;9;0;1;1
617;1;11100033;110;1;3;0;0;0;0;-29,953661;-71,343254;35;8;8;0;1;1
617;7;71100033;110;7;3;0;0;0;0;-29,953661;-71,343254;35;6;6;0;1;1
618;-1;40100033;10;4;3;0;0;0;0;-29,962002;-71,254204;25;3;3;0;2;1
618;0;50100033;10;5;3;0;0;0;0;-29,962002;-71,254204;50;22;22;0;2;1
618;1;11100033;110;1;3;0;0;0;0;-29,962002;-71,254204;60;4;4;0;2;1
618;7;71100033;110;7;3;0;0;0;0;-29,962002;-71,254204;70;3;3;0;2;1
620;-1;40100031;10;4;1;0;0;0;0;-29,957184;-71,261787;35;31;27;4;1;0
620;0;50100031;10;5;1;0;0;0;0;-29,957184;-71,261787;35;16;16;0;1;0
620;1;11100031;110;1;1;0;0;0;0;-29,957184;-71,261787;64;32;32;0;1;0
620;7;71100031;110;7;1;0;0;0;0;-29,957184;-71,261787;64;30;30;0;1;0
621;-1;40100033;10;4;3;0;0;0;0;-29,967279;-71,327621;30;21;18;3;1;1
621;0;50100033;10;5;3;0;0;0;0;-29,967279;-71,327621;30;18;18;0;1;1
621;1;11100033;110;1;3;0;0;0;0;-29,967279;-71,327621;26;10;10;0;1;1
621;7;71100033;110;7;3;0;0;0;0;-29,967279;-71,327621;30;15;15;0;1;1
625;-1;40100033;10;4;3;0;0;0;0;-29,961393;-71,348793;30;25;23;2;1;1
625;0;50100033;10;5;3;0;0;0;0;-29,961393;-71,348793;30;14;14;0;1;1
625;1;11100033;110;1;3;0;0;0;0;-29,961393;-71,348793;30;17;17;0;1;1
625;7;71100033;110;7;3;0;0;0;0;-29,961393;-71,348793;35;14;14;0;1;1
626;-1;40100031;10;4;1;0;0;0;0;-30,263172;-71,489883;70;20;20;0;1;1
626;0;50100031;10;5;1;0;0;0;0;-30,263172;-71,489883;70;14;14;0;1;1
626;1;11100033;110;1;3;0;0;0;0;-30,263172;-71,489883;73;14;14;0;1;1
626;7;71100033;110;7;3;0;0;0;0;-30,263172;-71,489883;70;15;15;0;1;1
628;-1;40100033;10;4;3;0;0;0;0;-29,951578;-71,296204;20;16;14;2;1;1
628;0;50100033;10;5;3;0;0;0;0;-29,951578;-71,296204;20;2;2;0;1;1
628;1;11100033;110;1;3;0;0;0;0;-29,951578;-71,296204;20;0;0;0;1;1
628;7;71100033;110;7;3;0;0;0;0;-29,951578;-71,296204;20;7;7;0;1;1
629;-1;40100033;10;4;3;0;0;0;0;-30,050682;-71,252403;34;0;0;0;1;1
629;0;50100033;10;5;3;0;0;0;0;-30,050682;-71,252403;34;0;0;0;1;1
629;1;11100033;110;1;3;0;0;0;0;-30,050682;-71,252403;36;0;0;0;1;1
629;7;71100033;110;7;3;0;0;0;0;-30,050682;-71,252403;78;16;16;0;1;1
629;9;13100033;310;1;3;0;0;0;0;-30,050682;-71,252403;77;3;3;0;1;1
630;-1;40100031;10;4;1;0;0;0;0;-29,986132;-71,361206;20;8;8;0;1;1
630;0;50100031;10;5;1;0;0;0;0;-29,986132;-71,361206;25;2;2;0;1;1
630;1;11100033;110;1;3;0;0;0;0;-29,986132;-71,361206;40;9;9;0;1;1
630;7;71100033;110;7;3;0;0;0;0;-29,986132;-71,361206;43;5;5;0;1;1
631;-1;40100033;10;4;3;0;0;0;0;-30,010712;-71,256775;35;3;3;0;1;1
631;0;50100033;10;5;3;0;0;0;0;-30,010712;-71,256775;45;0;0;0;1;1
631;1;11100033;110;1;3;0;0;0;0;-30,010712;-71,256775;45;0;0;0;1;1
631;7;71100033;110;7;3;0;0;0;0;-30,010712;-71,256775;38;8;8;0;1;1
632;-1;40100033;10;4;3;0;0;0;0;-30,199486;-71,429733;35;8;8;0;1;1
632;0;50100033;10;5;3;0;0;0;0;-30,199486;-71,429733;40;1;1;0;1;1
632;1;11100033;110;1;3;0;0;0;0;-30,199486;-71,429733;40;1;1;0;1;1
632;7;71100033;110;7;3;0;0;0;0;-30,199486;-71,429733;40;4;4;0;1;1
634;1;11100033;110;1;3;0;0;0;0;-29,977257;-71,221817;7;0;0;0;1;0
635;1;11100033;110;1;3;0;0;0;0;-30,064865;-71,366211;5;5;4;1;1;0
637;-1;40100033;10;4;3;0;0;0;0;-29,973808;-71,299095;35;24;23;1;1;0
637;0;50100033;10;5;3;0;0;0;0;-29,973808;-71,299095;35;14;14;0;1;0
637;1;11100033;110;1;3;0;0;0;0;-29,973808;-71,299095;67;31;31;0;1;0
637;7;71100033;110;7;3;0;0;0;0;-29,973808;-71,299095;26;0;0;0;1;0
638;1;11100033;110;1;3;0;0;0;0;-30,436289;-71,379036;2;1;0;1;1;0
639;-1;40100033;10;4;3;0;0;0;0;-30,213293;-71,257874;18;11;11;0;1;0
639;0;50100033;10;5;3;0;0;0;0;-30,213293;-71,257874;19;9;9;0;1;0
639;1;11100033;110;1;3;0;0;0;0;-30,213293;-71,257874;10;8;7;1;1;0
640;1;11100033;110;1;3;0;0;0;0;-30,09231;-71,130325;2;2;1;1;1;0
641;1;11100033;110;1;3;0;0;0;0;-30,281479;-71,254318;10;6;6;0;1;0
642;1;11100033;110;1;3;0;0;0;0;-30,138855;-71,215828;20;0;0;0;1;1
643;-1;40100031;10;4;1;0;0;0;0;-30,197323;-71,223694;20;7;7;0;1;0
643;0;50100031;10;5;1;0;0;0;0;-30,197323;-71,223694;20;5;5;0;1;0
643;1;11100033;110;1;3;0;0;0;0;-30,197323;-71,223694;25;6;6;0;1;0
644;1;11100033;110;1;3;0;0;0;0;-30,292873;-71,609261;6;2;2;0;1;0
644;7;71100033;110;7;3;0;0;0;0;-30,292873;-71,609261;6;2;2;0;1;0
645;1;11100033;110;1;3;0;0;0;0;-30,346464;-71,558617;5;5;4;1;1;0
646;-1;40100031;10;4;1;0;0;0;0;-29,960762;-71,337341;26;0;0;0;1;0
646;-1;40100032;10;4;2;0;0;0;0;-29,960762;-71,337341;26;0;0;0;1;0
646;0;50100031;10;5;1;0;0;0;0;-29,960762;-71,337341;52;6;6;0;1;0
646;0;50100032;10;5;2;0;0;0;0;-29,960762;-71,337341;88;37;37;0;1;0
646;1;11100031;110;1;1;0;1;0;0;-29,960762;-71,337341;72;0;0;0;1;0
646;1;11100032;110;1;2;0;1;0;0;-29,960762;-71,337341;110;41;41;0;1;0
646;7;71100033;110;7;3;0;1;0;0;-29,960762;-71,337341;94;1;1;0;1;0
646;9;13100033;310;1;3;0;1;0;0;-29,960762;-71,337341;146;2;2;0;1;0
647;1;11100032;110;1;2;0;1;0;0;-29,999409;-71,335777;45;16;16;0;1;0
647;7;71100033;110;7;3;0;1;0;0;-29,999409;-71,335777;45;3;3;0;1;0
647;9;13100033;310;1;3;0;1;0;0;-29,999409;-71,335777;45;1;1;0;1;0
648;-1;40100032;10;4;2;0;1;0;0;-29,961418;-71,34729;70;0;0;0;1;0
648;0;50100031;10;5;1;0;1;0;0;-29,961418;-71,34729;80;0;0;0;1;0
648;1;11100033;110;1;3;0;1;0;0;-29,961418;-71,34729;80;0;0;0;1;0
648;7;71100033;110;7;3;0;1;0;0;-29,961418;-71,34729;82;0;0;0;1;0
648;9;13100033;310;1;3;0;1;0;0;-29,961418;-71,34729;82;0;0;0;1;0
649;-1;40100031;10;4;1;0;0;0;0;-29,963745;-71,339752;35;0;0;0;1;0
649;-1;40100032;10;4;2;0;0;0;0;-29,963745;-71,339752;35;0;0;0;1;0
649;0;50100031;10;5;1;0;1;0;0;-29,963745;-71,339752;40;0;0;0;1;0
649;0;50100032;10;5;2;0;1;0;0;-29,963745;-71,339752;40;0;0;0;1;0
649;1;11100032;110;1;2;0;1;0;0;-29,963745;-71,339752;83;0;0;0;1;0
649;7;71100033;110;7;3;0;1;0;0;-29,963745;-71,339752;101;1;1;0;1;0
649;9;13100033;310;1;3;0;1;0;0;-29,963745;-71,339752;128;1;1;0;1;0
650;-1;40100031;10;4;1;0;0;0;0;-29,957481;-71,343391;30;0;0;0;1;1
650;0;50100031;10;5;1;0;0;0;0;-29,957481;-71,343391;30;0;0;0;1;1
650;1;11100033;110;1;3;0;0;0;0;-29,957481;-71,343391;40;0;0;0;1;1
650;7;71100033;110;7;3;0;0;0;0;-29,957481;-71,343391;40;4;4;0;1;1
655;0;50100031;10;5;1;0;1;0;0;-29,98802;-71,334671;30;0;0;0;1;0
655;1;11100031;110;1;1;0;1;0;0;-29,98802;-71,334671;72;1;1;0;1;0
655;7;71100033;110;7;3;0;1;0;0;-29,98802;-71,334671;30;0;0;0;1;0
656;9;13100033;310;1;3;0;0;0;0;-30,232327;-71,079941;90;15;15;0;1;1
657;-1;40100033;10;4;3;0;0;0;0;-30,231482;-71,080055;45;33;33;0;2;1
657;0;50100033;10;5;3;0;0;0;0;-30,231482;-71,080055;45;26;26;0;2;1
657;1;11100033;110;1;3;0;0;0;0;-30,231482;-71,080055;45;24;24;0;2;1
657;7;71100033;110;7;3;0;0;0;0;-30,231482;-71,080055;45;11;11;0;2;1
658;-1;40100032;10;4;2;0;0;0;0;-30,246162;-71,081154;28;6;6;0;1;1
658;0;50100031;10;5;1;0;0;0;0;-30,246162;-71,081154;29;2;2;0;1;1
658;1;11100033;110;1;3;0;0;0;0;-30,246162;-71,081154;30;4;4;0;1;1
658;7;71100033;110;7;3;0;0;0;0;-30,246162;-71,081154;25;6;6;0;1;1
659;1;11100033;110;1;3;0;0;0;0;-30,25531;-71,08345;8;8;6;2;1;0
661;1;11100033;110;1;3;0;0;0;0;-30,169264;-71,175148;3;2;2;0;1;0
662;1;11100033;110;1;3;0;0;0;0;-30,171053;-71,10881;5;5;4;1;1;0
664;-1;40100032;10;4;2;0;0;0;0;-30,231789;-71,085854;70;5;5;0;1;1
664;0;50100031;10;5;1;0;0;0;0;-30,231789;-71,085854;88;19;19;0;1;1
664;1;11100031;110;1;1;0;0;0;0;-30,231789;-71,085854;88;14;14;0;1;1
664;7;71100033;110;7;3;0;0;0;0;-30,231789;-71,085854;88;15;15;0;1;1
664;9;13100033;310;1;3;0;0;0;0;-30,231789;-71,085854;88;21;21;0;1;1
665;9;13100033;310;1;3;0;0;0;0;-30,033787;-70,709099;200;65;65;0;1;1
666;-1;40100033;10;4;3;0;0;0;0;-30,035467;-70,711029;30;20;20;0;2;1
666;0;50100033;10;5;3;0;0;0;0;-30,035467;-70,711029;30;14;14;0;2;1
666;1;11100033;110;1;3;0;0;0;0;-30,035467;-70,711029;60;33;33;0;2;1
666;7;71100033;110;7;3;0;0;0;0;-30,035467;-70,711029;60;19;19;0;2;1
668;-1;40100033;10;4;3;0;0;0;0;-30,040659;-70,660828;22;7;7;0;1;1
668;0;50100033;10;5;3;0;0;0;0;-30,040659;-70,660828;32;3;3;0;1;1
668;1;11100033;110;1;3;0;0;0;0;-30,040659;-70,660828;35;0;0;0;1;1
668;7;71100033;110;7;3;0;0;0;0;-30,040659;-70,660828;35;3;3;0;1;1
668;9;13100033;310;1;3;0;0;0;0;-30,040659;-70,660828;30;7;7;0;1;1
669;-1;40100031;10;4;1;0;0;0;0;-30,031204;-70,772911;20;19;17;2;1;0
669;0;50100031;10;5;1;0;0;0;0;-30,031204;-70,772911;20;10;10;0;1;0
669;1;11100033;110;1;3;0;0;0;0;-30,031204;-70,772911;25;8;8;0;1;0
669;7;71100033;110;7;3;0;0;0;0;-30,031204;-70,772911;20;0;0;0;1;0
671;-1;40100031;10;4;1;0;0;0;0;-29,979721;-70,561508;25;21;20;1;1;1
671;0;50100031;10;5;1;0;0;0;0;-29,979721;-70,561508;25;13;13;0;1;1
671;1;11100031;110;1;1;0;0;0;0;-29,979721;-70,561508;25;12;12;0;1;1
671;7;71100031;110;7;1;0;0;0;0;-29,979721;-70,561508;25;8;8;0;1;1
672;-1;40100031;10;4;1;0;0;0;0;-30,019669;-70,627869;20;8;8;0;1;1
672;0;50100031;10;5;1;0;0;0;0;-30,019669;-70,627869;20;6;6;0;1;1
672;1;11100033;110;1;3;0;0;0;0;-30,019669;-70,627869;24;0;0;0;1;1
672;7;71100033;110;7;3;0;0;0;0;-30,019669;-70,627869;20;5;5;0;1;1
673;-1;40100033;10;4;3;0;0;0;0;-30,025723;-70,689392;15;10;10;0;1;0
673;0;50100033;10;5;3;0;0;0;0;-30,025723;-70,689392;15;6;6;0;1;0
673;1;11100033;110;1;3;0;0;0;0;-30,025723;-70,689392;30;19;19;0;1;0
673;7;71100033;110;7;3;0;0;0;0;-30,025723;-70,689392;30;9;9;0;1;0
674;1;11100033;110;1;3;0;0;0;0;-29,812014;-70,795593;3;2;2;0;1;0
676;1;11100033;110;1;3;0;0;0;0;-30,028206;-70,811996;25;25;21;4;1;0
678;-1;40100031;10;4;1;0;0;0;0;-30,003065;-70,815674;16;16;13;3;1;0
678;0;50100031;10;5;1;0;0;0;0;-30,003065;-70,815674;16;14;13;1;1;0
678;1;11100033;110;1;3;0;0;0;0;-30,003065;-70,815674;25;20;20;0;1;0
680;-1;40100031;10;4;1;0;0;0;0;-29,965334;-70,972801;13;9;9;0;1;1
680;0;50100031;10;5;1;0;0;0;0;-29,965334;-70,972801;10;2;2;0;1;1
680;1;11100033;110;1;3;0;0;0;0;-29,965334;-70,972801;30;24;21;3;1;1
680;7;71100033;110;7;3;0;0;0;0;-29,965334;-70,972801;30;26;26;0;1;1
681;1;11100033;110;1;3;0;0;0;0;-30,025875;-70,671135;6;1;1;0;1;0
682;-1;40100031;10;4;1;0;0;0;0;-29,977667;-70,952156;12;10;9;1;2;1
682;0;50100031;10;5;1;0;0;0;0;-29,977667;-70,952156;16;4;4;0;2;1
682;1;11100033;110;1;3;0;0;0;0;-29,977667;-70,952156;20;8;8;0;2;1
682;7;71100033;110;7;3;0;0;0;0;-29,977667;-70,952156;18;14;13;1;2;1
683;1;11100033;110;1;3;0;0;0;0;-29,994888;-70,996559;8;5;5;0;1;0
686;-1;40100031;10;4;1;0;0;0;0;-30,182262;-70,48555;10;4;4;0;1;0
686;0;50100031;10;5;1;0;0;0;0;-30,182262;-70,48555;10;3;3;0;1;0
686;1;11100033;110;1;3;0;0;0;0;-30,182262;-70,48555;15;5;5;0;1;0
687;1;11100033;110;1;3;0;0;0;0;-29,848356;-70,387398;4;4;3;1;1;0
688;1;11100033;110;1;3;0;0;0;0;-29,897297;-70,521194;5;2;2;0;1;0
689;1;11100033;110;1;3;0;0;0;0;-29,951315;-70,536499;10;8;8;0;1;0
690;-1;40100032;10;4;2;0;0;0;0;-30,032717;-70,707794;44;0;0;0;2;1
690;0;50100031;10;5;1;0;0;0;0;-30,032717;-70,707794;44;0;0;0;2;1
690;1;11100031;110;1;1;0;0;0;0;-30,032717;-70,707794;29;0;0;0;2;1
690;1;11100032;110;1;2;0;0;0;0;-30,032717;-70,707794;29;0;0;0;2;1
690;7;71100033;110;7;3;0;0;0;0;-30,032717;-70,707794;67;0;0;0;2;1
690;9;13100033;310;1;3;0;0;0;0;-30,032717;-70,707794;74;0;0;0;2;1
691;-1;40100031;10;4;1;0;0;0;0;-30,027308;-70,517181;22;5;5;0;1;1
691;0;50100031;10;5;1;0;0;0;0;-30,027308;-70,517181;24;4;4;0;1;1
691;1;11100033;110;1;3;0;0;0;0;-30,027308;-70,517181;24;6;6;0;1;1
691;7;71100033;110;7;3;0;0;0;0;-30,027308;-70,517181;26;1;1;0;1;1
692;-1;40100031;10;4;1;0;0;0;0;-30,123898;-70,494087;25;14;14;0;1;1
692;0;50100031;10;5;1;0;0;0;0;-30,123898;-70,494087;25;13;13;0;1;1
692;1;11100033;110;1;3;0;0;0;0;-30,123898;-70,494087;25;13;13;0;1;1
692;7;71100033;110;7;3;0;0;0;0;-30,123898;-70,494087;25;1;1;0;1;1
693;1;11100033;110;1;3;0;0;0;0;-30,033182;-70,468536;7;5;4;1;1;0
694;-1;40100033;10;4;3;0;0;0;0;-30,093796;-70,494972;15;12;11;1;1;1
694;0;50100033;10;5;3;0;0;0;0;-30,093796;-70,494972;15;8;8;0;1;1
694;1;11100033;110;1;3;0;0;0;0;-30,093796;-70,494972;20;11;11;0;1;1
694;7;71100033;110;7;3;0;0;0;0;-30,093796;-70,494972;25;13;13;0;1;1
695;1;11100033;110;1;3;0;0;0;0;-29,992624;-70,530998;6;6;5;1;1;0
696;1;11100033;110;1;3;0;0;0;0;-30,203403;-70,487198;6;5;4;1;1;0
697;1;11100033;110;1;3;0;0;0;0;-30,231508;-70,494354;3;3;2;1;1;0
699;1;11100033;110;1;3;0;0;0;0;-30,142641;-70,406204;6;6;5;1;1;0
701;9;13100033;310;1;3;0;0;0;0;-30,60384;-71,205368;188;117;117;0;2;0
704;7;71100033;110;7;3;0;0;0;0;-30,602503;-71,203857;152;0;0;0;1;1
704;9;13100033;310;1;3;0;0;0;0;-30,602503;-71,203857;152;0;0;0;1;1
705;9;13100033;310;1;3;0;0;0;0;-30,598904;-71,205589;280;0;0;0;1;1
706;-1;40100031;10;4;1;0;0;0;0;-30,606283;-71,201431;46;24;24;0;1;1
706;0;50100033;10;5;3;0;0;0;0;-30,606283;-71,201431;44;0;0;0;1;1
706;1;11100033;110;1;3;0;0;0;0;-30,606283;-71,201431;84;5;5;0;1;1
706;7;71100033;110;7;3;0;0;0;0;-30,606283;-71,201431;80;34;34;0;1;1
707;-1;40100012;10;4;2;0;0;0;1;-30,605103;-71,203308;35;1;1;0;2;1
707;0;50100011;10;5;1;0;0;0;1;-30,605103;-71,203308;45;2;2;0;2;1
707;1;11100011;110;1;1;0;0;0;1;-30,605103;-71,203308;90;11;11;0;2;1
707;7;71100011;110;7;1;0;0;0;1;-30,605103;-71,203308;112;74;74;0;2;1
708;-1;40100033;10;4;3;0;0;0;0;-30,601961;-71,190277;35;23;23;0;2;1
708;0;50100033;10;5;3;0;0;0;0;-30,601961;-71,190277;35;7;7;0;2;1
708;1;11100033;110;1;3;0;0;0;0;-30,601961;-71,190277;45;7;7;0;2;1
708;7;71100033;110;7;3;0;0;0;0;-30,601961;-71,190277;45;16;16;0;2;1
709;-1;40100033;10;4;3;0;0;0;0;-30,590443;-71,197815;30;22;22;0;1;1
709;0;50100033;10;5;3;0;0;0;0;-30,590443;-71,197815;30;12;12;0;1;1
709;1;11100033;110;1;3;0;0;0;0;-30,590443;-71,197815;35;3;3;0;1;1
709;7;71100033;110;7;3;0;0;0;0;-30,590443;-71,197815;70;31;31;0;1;1
710;-1;40100033;10;4;3;0;0;0;0;-30,602514;-71,210564;35;33;29;4;1;1
710;0;50100033;10;5;3;0;0;0;0;-30,602514;-71,210564;65;50;50;0;1;1
710;1;11100033;110;1;3;0;0;0;0;-30,602514;-71,210564;36;18;18;0;1;1
710;7;71100033;110;7;3;0;0;0;0;-30,602514;-71,210564;36;21;21;0;1;1
711;-1;40100033;10;4;3;0;0;0;0;-30,59634;-71,190575;35;24;24;0;1;1
711;0;50100033;10;5;3;0;0;0;0;-30,59634;-71,190575;35;7;7;0;1;1
711;1;11100033;110;1;3;0;0;0;0;-30,59634;-71,190575;90;55;55;0;1;1
711;7;71100033;110;7;3;0;0;0;0;-30,59634;-71,190575;70;31;31;0;1;1
712;-1;40100033;10;4;3;0;0;0;0;-30,605513;-71,208893;40;0;0;0;1;1
712;0;50100033;10;5;3;0;0;0;0;-30,605513;-71,208893;40;0;0;0;1;1
712;1;11100033;110;1;3;0;0;0;0;-30,605513;-71,208893;45;0;0;0;1;1
712;7;71100033;110;7;3;0;0;0;0;-30,605513;-71,208893;80;25;25;0;1;1
713;-1;40100033;10;4;3;0;0;0;0;-30,580603;-71,409798;29;0;0;0;1;1
713;0;50100033;10;5;3;0;0;0;0;-30,580603;-71,409798;35;3;3;0;1;1
713;1;11100033;110;1;3;0;0;0;0;-30,580603;-71,409798;42;2;2;0;1;1
713;7;71100033;110;7;3;0;0;0;0;-30,580603;-71,409798;42;19;19;0;1;1
714;-1;40100033;10;4;3;0;0;0;0;-30,593489;-71,193497;65;30;30;0;1;1
714;0;50100033;10;5;3;0;0;0;0;-30,593489;-71,193497;70;21;21;0;1;1
714;1;11100033;110;1;3;0;0;0;0;-30,593489;-71,193497;70;5;5;0;1;1
714;7;71100033;110;7;3;0;0;0;0;-30,593489;-71,193497;70;33;33;0;1;1
715;-1;40100033;10;4;3;0;0;0;0;-30,643974;-71,238495;22;13;13;0;1;1
715;0;50100033;10;5;3;0;0;0;0;-30,643974;-71,238495;23;1;1;0;1;1
715;1;11100033;110;1;3;0;0;0;0;-30,643974;-71,238495;35;9;9;0;1;1
715;7;71100033;110;7;3;0;0;0;0;-30,643974;-71,238495;35;19;19;0;1;1
716;-1;40100033;10;4;3;0;0;0;0;-30,629578;-71,12294;40;14;14;0;1;1
716;0;50100033;10;5;3;0;0;0;0;-30,629578;-71,12294;40;0;0;0;1;1
716;1;11100033;110;1;3;0;0;0;0;-30,629578;-71,12294;70;18;18;0;1;1
716;7;71100033;110;7;3;0;0;0;0;-30,629578;-71,12294;45;10;10;0;1;1
