mrun;id_familia;id_bloque;nivel;es_mujer;prioritario;lat_con_error;lon_con_error
23153024; ; ;9;1;0;-53.163624;-70.915474
23163392; ; ;0;1;0;-53.162987;-70.916016
23178409; ; ;9;0;1;-51.7341;-72.518044
23192434; ; ;-1;1;0;-53.148468;-70.920448
23194440;130; ;-1;1;1;-53.155113;-70.938843
23218606; ; ;-1;1;0;-53.159977;-70.929764
23222724; ; ;-1;0;1;-51.733673;-72.512505
23223594; ; ;9;0;1;-53.163467;-70.918083
23232793;161; ;-1;1;0;-53.164024;-70.916161
23235067; ; ;1;1;0;-53.164139;-70.917343
23240459; ; ;-1;0;0;-51.741539;-72.491966
23244618; ; ;0;1;0;-53.170528;-70.921196
23260852; ; ;0;0;0;-53.163082;-70.916359
23264442; ; ;-1;0;1;-53.143066;-70.903862
23265292; ; ;7;1;0;-53.15176;-70.905762
23284422; ; ;-1;1;1;-53.135986;-70.894989
23290890; ; ;9;0;0;-53.157162;-70.94429
23291720; ; ;-1;0;1;-51.734814;-72.494125
23295738; ; ;-1;0;0;-51.730419;-72.490509
23296548; ; ;-1;0;0;-53.163364;-70.917648
23298063; ; ;1;0;1;-53.164524;-70.916054
23301175; ; ;9;1;1;-53.164661;-70.918144
23305997; ; ;9;0;0;-53.164707;-70.917198
23313348; ; ;0;0;0;-53.160515;-70.931267
23314468; ; ;7;0;1;-53.142731;-70.916275
23322555; ; ;9;1;0;-51.739204;-72.487137
23345243; ; ;9;1;1;-53.164379;-70.916679
23350773; ; ;1;0;1;-53.163738;-70.91629
23354144; ; ;9;0;0;-53.166916;-70.943527
23365036; ; ;1;0;0;-53.168289;-70.936676
23368364;131;131;1;1;0;-53.143009;-70.907486
23376496; ; ;9;1;1;-53.161308;-70.94001
23378674; ; ;-1;1;0;-51.736149;-72.490944
23380492; ; ;-1;1;0;-53.177574;-70.939522
23381516; ; ;0;0;1;-53.175175;-70.949593
23383823; ; ;0;1;0;-53.164925;-70.938141
23385679; ; ;1;0;0;-53.156204;-70.887215
23388789; ; ;-1;1;0;-53.145252;-70.927139
23395746; ; ;-1;1;0;-53.164288;-70.918259
23401751; ; ;1;0;0;-53.165382;-70.918282
23410860; ; ;7;1;0;-53.147987;-70.884865
23413283; ; ;9;1;0;-53.150406;-70.896919
23429162;21; ;9;0;0;-51.732418;-72.492332
23437148;162; ;-1;0;1;-52.776459;-69.290642
23439686; ; ;0;1;1;-53.177666;-70.941231
23442047; ; ;9;1;1;-53.154671;-70.907516
23445433; ; ;-1;1;1;-53.172981;-70.932205
23455939; ; ;9;1;0;-53.16349;-70.916046
23461751; ; ;9;0;0;-53.17569;-70.946892
23462050; ; ;1;1;1;-51.740353;-72.482445
23464527; ; ;0;1;0;-53.12793;-70.91626
23468211; ; ;0;0;0;-53.164566;-70.924385
23477040; ; ;0;0;0;-53.133621;-70.892136
23495767; ; ;7;1;0;-53.152992;-70.899673
23498026; ; ;1;0;1;-53.162998;-70.918427
23499052;7; ;9;1;1;-53.295418;-70.367897
23503343; ; ;9;1;1;-53.144939;-70.918068
23507272; ; ;1;0;0;-53.171768;-70.935944
23508368; ; ;-1;1;0;-53.17754;-70.92823
23522022; ; ;9;1;0;-53.164063;-70.918526
23534545; ; ;0;1;0;-53.162991;-70.916336
23536196; ; ;-1;1;0;-53.147354;-70.913528
23544460; ; ;7;0;1;-53.164684;-70.917213
23554464; ; ;-1;0;0;-53.177505;-70.925453
23568353; ; ;-1;0;0;-53.163059;-70.916954
23568813; ; ;-1;1;1;-53.164158;-70.916405
23579254; ; ;-1;0;0;-53.136658;-70.927429
23585973; ; ;-1;1;0;-53.142586;-70.927376
23592357; ; ;1;1;0;-53.127605;-70.91687
23613830; ; ;7;0;0;-53.177101;-70.925186
23626650; ; ;9;1;0;-51.734818;-72.487846
23637365; ; ;9;0;1;-53.16396;-70.916077
23649336; ; ;0;1;0;-53.155914;-70.938499
23651595;17; ;9;1;1;-53.159122;-70.907104
23654290; ; ;0;1;0;-53.148338;-70.888313
23659816; ; ;1;0;1;-53.139137;-70.93013
23660117; ; ;-1;1;0;-53.16473;-70.917587
23680178; ; ;0;1;1;-53.151821;-70.886063
23693256; ; ;9;0;0;-53.162071;-70.901237
23694215; ; ;0;1;0;-53.164589;-70.915596
23700082; ; ;-1;1;0;-51.740025;-72.487709
23701720; ; ;-1;0;0;-53.295506;-70.377663
23704384; ; ;9;1;0;-53.133621;-70.925423
23711519; ; ;7;1;1;-53.169838;-70.923744
23716203; ; ;0;1;0;-53.13308;-70.927017
23718425; ; ;9;1;0;-53.137951;-70.93235
23727769; ; ;9;1;0;-53.17207;-70.919472
23730724; ; ;-1;0;0;-51.7309;-72.496452
23732364; ; ;-1;1;1;-53.164516;-70.917168
23735060; ; ;7;1;0;-53.151653;-70.908791
23736638; ; ;7;0;1;-53.166687;-70.928238
23740264;52; ;-1;1;1;-51.739941;-72.489586
23748286; ; ;1;0;0;-53.296494;-70.365967
23752066; ; ;-1;1;0;-53.143208;-70.902222
23756650; ; ;-1;0;1;-54.933491;-67.596825
23761668; ; ;1;1;0;-53.154163;-70.903259
23770368;19; ;9;1;0;-53.132828;-70.92437
23777454; ; ;1;0;1;-53.148506;-70.931343
23798475; ; ;1;0;1;-53.297035;-70.365181
23807251; ; ;7;0;0;-53.161827;-70.897354
23811880; ; ;0;1;0;-53.164574;-70.933182
23818553; ; ;1;0;0;-53.147484;-70.911644
23823509; ; ;9;0;0;-53.13073;-70.916885
23828498; ; ;9;1;0;-53.18214;-70.94632
23833107; ; ;9;0;1;-53.163761;-70.917778
23833174; ; ;1;0;0;-53.156956;-70.931259
23863105; ; ;-1;0;0;-53.164589;-70.917244
23895895; ; ;9;0;1;-51.734142;-72.487564
23907834; ; ;-1;1;0;-54.93486;-67.602867
23914897; ; ;9;1;1;-53.162975;-70.92469
23918219; ; ;7;1;0;-53.164196;-70.917473
23919460; ; ;-1;1;0;-53.163826;-70.915817
23924704; ; ;0;1;0;-53.163059;-70.916573
23927933; ; ;0;0;0;-53.295341;-70.365753
23938996; ; ;0;1;0;-53.164181;-70.916824
23941800; ; ;-1;0;0;-53.146832;-70.904526
23948783; ; ;-1;1;0;-53.160011;-70.903114
23956774; ; ;1;0;0;-51.25856;-72.345421
23962622; ; ;9;1;0;-53.163429;-70.916924
23965864; ; ;1;0;0;-53.163368;-70.91716
23971757; ; ;-1;1;0;-53.164722;-70.91774
23978088; ; ;1;0;0;-51.733814;-72.496178
23983138; ; ;-1;0;0;-53.15403;-70.932503
23985045; ; ;1;0;0;-53.163921;-70.91748
23994930;62;62;9;0;0;-53.157818;-70.896812
23997283; ; ;9;0;0;-51.731419;-72.510406
23999489; ; ;9;1;0;-53.163837;-70.918091
24013496; ; ;1;1;0;-51.733932;-72.516571
24038296; ; ;9;1;1;-53.173229;-70.932091
24072696; ; ;0;1;0;-53.164158;-70.91613
24074831;87; ;1;0;0;-53.163177;-70.915787
24079150; ; ;9;0;1;-53.151123;-70.941826
24105178; ; ;-1;0;0;-53.163181;-70.917542
24130610; ; ;9;0;0;-53.162029;-70.897469
24130661; ; ;1;1;0;-53.177006;-70.922195
24146354; ; ;9;0;0;-53.144882;-70.882538
24162307; ; ;9;0;0;-53.131405;-70.923279
24170540; ; ;-1;0;0;-53.166512;-70.948349
24172589; ; ;-1;1;0;-51.731461;-72.499245
24178832; ; ;-1;1;1;-53.136005;-70.924271
24184092; ; ;9;0;0;-53.296295;-70.367203
24189160; ; ;-1;0;1;-51.733826;-72.516861
24233908; ; ;1;1;0;-53.150597;-70.889656
24233919; ; ;-1;1;0;-53.183628;-70.947708
24243661; ; ;-1;1;1;-53.148838;-70.900772
24254367; ; ;9;0;1;-53.161819;-70.898071
24254795; ; ;9;0;0;-53.16468;-70.917732
24256956; ; ;9;0;1;-53.295998;-70.366554
24261188; ; ;7;0;1;-53.163177;-70.917961
24269584; ; ;9;1;1;-53.167168;-70.93792
24278186; ; ;-1;1;0;-53.144455;-70.921844
24292720; ; ;0;1;0;-53.163029;-70.91626
24325381; ; ;0;0;0;-53.1637;-70.916634
24330427; ; ;0;1;0;-53.163689;-70.91629
24335335; ; ;0;1;0;-53.176682;-70.919533
24344549; ; ;-1;0;0;-51.732796;-72.492355
24344598; ; ;-1;0;1;-53.134541;-70.92408
24348206; ; ;-1;0;1;-54.935246;-67.604973
24351475; ; ;-1;1;0;-53.16357;-70.918159
24365450; ; ;-1;0;0;-53.164577;-70.915665
24367073; ; ;-1;0;1;-53.176167;-70.94735
24368744; ; ;-1;1;0;-53.148609;-70.929932
24370388; ; ;9;1;0;-53.161961;-70.896263
24374096; ; ;9;1;0;-53.164127;-70.917915
24380929;115;115;-1;0;1;-53.14259;-70.926956
24399205; ; ;9;1;1;-53.16457;-70.916016
24400246;126;126;9;0;0;-53.160496;-70.914368
24406322; ; ;-1;0;0;-53.158833;-70.897552
24419627; ; ;7;0;1;-53.164001;-70.917473
24431159; ; ;1;1;0;-53.154095;-70.902054
24441500; ; ;9;1;1;-53.134457;-70.915581
24442362; ; ;-1;1;0;-53.163437;-70.918045
24457108; ; ;-1;1;1;-51.733864;-72.517029
24470378; ; ;0;1;0;-53.151073;-70.945763
24478838; ; ;7;1;0;-53.176678;-70.927063
24491704; ; ;9;1;1;-53.175552;-70.929909
24494037; ; ;-1;1;0;-53.163277;-70.917641
24496488; ; ;9;0;0;-53.163891;-70.917709
24504830; ; ;-1;1;0;-53.177399;-70.938011
24519350; ; ;1;0;0;-54.933681;-67.615692
24536890; ; ;-1;0;1;-51.728546;-72.498276
24540169; ; ;-1;1;0;-53.163425;-70.918388
24541339;50; ;-1;1;1;-53.182056;-70.948914
24547909; ; ;-1;1;0;-53.143723;-70.899467
24563155; ; ;1;0;1;-53.132351;-70.925186
24567020; ; ;9;1;0;-53.295559;-70.365784
24570292; ; ;-1;0;0;-53.175854;-70.929855
24584057; ; ;0;1;0;-53.163692;-70.915802
24584640; ; ;1;0;0;-53.176056;-70.947029
24585417;2; ;0;1;0;-53.164162;-70.917229
24585692; ; ;1;0;0;-53.133858;-70.9086
24617018; ; ;0;0;0;-53.171104;-70.91993
24617360; ; ;9;0;1;-51.740437;-72.486839
24624187; ; ;-1;1;0;-53.157291;-70.893555
24625746; ; ;-1;1;0;-53.150974;-70.912827
24639051; ; ;9;1;1;-51.73278;-72.515808
24643952; ; ;0;0;0;-53.167595;-70.944374
24649031; ; ;1;1;1;-53.148777;-70.917587
24661578; ; ;0;1;0;-53.164333;-70.917206
24685989; ; ;-1;0;0;-53.164436;-70.917786
24693235; ; ;1;0;0;-53.16325;-70.938484
24698498; ; ;-1;1;0;-54.932766;-67.616699
24708173; ; ;-1;1;1;-53.146366;-70.940758
24716622; ; ;-1;0;1;-53.164585;-70.918556
24736196; ; ;9;1;0;-53.160965;-70.897484
24745382; ; ;1;0;0;-53.135925;-70.926704
24751536; ; ;0;1;0;-53.164627;-70.917488
24758541; ; ;0;0;0;-53.170475;-70.919678
24758711;1;1;1;1;0;-51.717411;-72.49585
24762220;72; ;9;1;0;-53.164097;-70.918106
24770043; ; ;7;1;1;-53.155987;-70.908165
24787137; ; ;9;1;0;-53.163021;-70.916176
24813500;158;158;1;0;0;-53.162266;-70.924957
24819396; ; ;9;1;1;-53.163158;-70.91758
24824570; ; ;9;1;1;-53.163754;-70.918015
24826318; ; ;9;1;1;-53.172405;-70.952194
24836589; ; ;-1;1;0;-51.733131;-72.517426
24836890; ; ;9;0;0;-53.150993;-70.905846
24855214;3; ;0;1;0;-51.730289;-72.487328
24860278; ; ;-1;1;0;-53.15868;-70.913383
24866456; ; ;-1;1;0;-53.157753;-70.886757
24872316;149; ;1;0;0;-53.181053;-70.936852
24883599; ; ;-1;0;1;-53.295895;-70.367561
24885808; ; ;-1;1;0;-51.734447;-72.488426
24893571; ; ;9;1;0;-53.163273;-70.916481
24908565; ; ;-1;0;1;-49.292919;-74.739807
24914132; ; ;-1;1;0;-53.139606;-70.91111
24915210; ; ;-1;0;0;-53.150696;-70.914688
24922248; ; ;-1;0;0;-53.163429;-70.916832
24926538; ; ;9;1;0;-53.162323;-70.904045
24935035; ; ;9;0;0;-53.164242;-70.9179
24937833; ; ;-1;0;0;-53.144333;-70.904076
24959937; ; ;-1;1;0;-51.741253;-72.487
24964159; ; ;0;1;0;-53.162937;-70.917061
24973062; ; ;9;0;0;-51.738979;-72.48027
24981802; ; ;-1;1;0;-53.163071;-70.915886
24986341; ; ;7;0;0;-53.14138;-70.88147
24989838;31; ;0;0;0;-53.153652;-70.904442
24998142; ; ;-1;0;0;-53.165806;-70.92778
24999865; ; ;9;1;0;-53.291443;-70.36599
25133735; ; ;9;0;0;-53.123543;-70.885399
25138753; ; ;9;1;0;-53.143532;-70.920723
25181324;125; ;9;1;1;-53.152653;-70.910553
25463242; ; ;9;1;0;-53.158737;-70.932846
25463268; ; ;9;0;0;-53.163197;-70.916031
25463642; ; ;9;1;0;-51.726177;-72.492943
25467414; ; ;9;1;0;-53.135006;-70.920799
25471045; ; ;9;1;0;-53.163685;-70.917183
25471111; ; ;9;0;0;-53.162983;-70.915993
25475751; ; ;9;1;0;-53.16592;-70.91861
25477099; ; ;1;1;0;-53.139355;-70.902985
25477567; ; ;9;1;0;-53.16066;-70.919762
25479400; ; ;9;0;0;-53.149639;-70.930191
25479429; ; ;9;1;0;-53.163944;-70.917526
25490620; ; ;-1;0;0;-53.164692;-70.938271
25493349; ; ;-1;0;0;-51.725117;-72.488388
25497600; ; ;0;1;0;-53.145485;-70.920334
25501628; ; ;-1;1;0;-53.161186;-70.917793
