mrun;rbd;nivel;cod_ense;cod_grado;preferencia_postulante;agregada_por_continuidad;tipo_prioridad;loteria_original;loteria_ordenada
1484689;8425;9;310;1;2;0;7;44;58
1484689;8429;9;310;1;1;0;7;53;61
1484689;24316;9;310;1;3;0;7;29;38
1490863;8457;-1;10;4;1;0;7;73;77
1490863;24305;-1;10;4;3;0;7;31;48
1490863;24307;-1;10;4;2;0;7;405;411
1490863;24338;-1;10;4;4;0;7;97;100
1513104;8439;-1;10;4;3;0;7;70;70
1513104;8448;-1;10;4;2;0;7;5;6
1513104;24307;-1;10;4;1;0;7;470;470
1514269;8438;-1;10;4;1;0;7;56;56
1514269;8457;-1;10;4;2;0;7;103;106
1514269;24307;-1;10;4;3;0;7;224;242
1521460;8455;0;10;5;1;0;7;129;129
1521460;8457;0;10;5;3;0;7;107;113
1521460;11680;0;10;5;5;0;7;133;138
1521460;24307;0;10;5;2;0;7;221;222
1521460;24338;0;10;5;4;0;7;63;68
1546986;8442;-1;10;4;1;0;7;14;35
1546986;24307;-1;10;4;2;0;7;430;435
1548219;8455;9;310;1;1;0;6;11;7
1548219;24307;9;310;1;2;0;7;192;205
1548219;24319;9;310;1;3;1;1; ;2
1562693;8433;0;10;5;3;0;7;14;19
1562693;8436;0;10;5;2;0;7;16;19
1562693;8454;0;10;5;1;0;7;52;56
1562693;8458;0;10;5;4;0;7;77;79
1589123;11680;-1;10;4;1;0;7;201;206
1589123;24305;-1;10;4;2;0;7;23;43
1591128;11680;0;10;5;1;0;7;54;73
1591128;24307;0;10;5;2;0;7;146;149
1593418;11678;-1;10;4;2;0;7;71;71
1593418;11680;-1;10;4;1;0;7;176;182
1593418;24305;-1;10;4;4;0;7;166;171
1593418;24338;-1;10;4;3;0;7;48;56
1611255;8436;-1;10;4;2;0;7;28;31
1611255;8458;-1;10;4;3;0;7;232;233
1611255;11678;-1;10;4;5;0;7;15;22
1611255;24307;-1;10;4;1;0;7;235;252
1611255;24338;-1;10;4;4;0;7;53;61
1616557;8421;9;310;1;2;0;7;64;66
1616557;24300;9;310;1;1;0;7;126;128
1617944;8429;9;310;1;5;0;7;197;204
1617944;11680;9;310;1;4;0;7;67;67
1617944;24307;9;310;1;2;0;7;145;159
1617944;24327;9;310;1;3;0;7;220;226
1617944;24338;9;310;1;1;0;7;45;49
1628248;8454;-1;10;4;5;0;7;82;84
1628248;11680;-1;10;4;1;0;7;225;227
1628248;24305;-1;10;4;2;0;7;83;94
1628248;24307;-1;10;4;4;0;7;295;309
1628248;24311;-1;10;4;3;0;7;94;94
1640020;8454;-1;10;4;4;0;7;31;38
1640020;11678;-1;10;4;1;0;7;1;14
1640020;24329;-1;10;4;2;0;7;45;53
1640020;24338;-1;10;4;3;0;7;13;27
1648657;8424;9;310;1;3;0;7;171;178
1648657;8425;9;310;1;1;0;7;247;250
1648657;8427;9;310;1;2;0;7;176;178
1648657;8430;9;310;1;4;0;7;49;50
1648657;24307;9;310;1;5;0;7;267;278
1649185;8424;9;310;1;5;0;7;268;272
1649185;8429;9;310;1;6;0;7;12;21
1649185;8455;9;310;1;2;0;7;49;55
1649185;8457;9;310;1;3;0;7;56;65
1649185;24307;9;310;1;1;0;7;375;385
1649185;24316;9;310;1;4;0;2;117;4
1662769;8455;0;10;5;1;0;7;118;119
1662769;8457;0;10;5;2;0;7;55;78
1673975;24307;-1;10;4;1;0;2;147;7
1673975;24318;-1;10;4;2;0;7;158;159
1681878;8424;9;310;1;1;0;7;62;70
1681878;24305;9;310;1;2;0;7;61;64
1681878;24307;9;310;1;3;0;7;72;87
1681878;24319;9;310;1;4;0;7;77;79
1686652;8422;0;10;5;2;0;7;5;5
1686652;24317;0;10;5;1;0;7;9;10
1698514;8442;-1;10;4;3;0;7;54;61
1698514;8458;-1;10;4;2;0;2;60;9
1698514;24307;-1;10;4;1;0;7;92;121
1703937;8455;1;110;1;8;0;7;70;72
1703937;11678;1;110;1;7;0;7;22;29
1703937;11680;1;110;1;3;0;7;11;19
1703937;24305;1;110;1;4;0;7;43;44
1703937;24307;1;110;1;2;0;7;147;149
1703937;24319;1;110;1;6;0;7;41;47
1703937;24327;1;110;1;1;0;7;66;84
1703937;24338;1;110;1;5;0;7;52;53
1710708;11680;-1;10;4;2;0;7;156;163
1710708;24307;-1;10;4;3;0;7;188;209
1710708;24338;-1;10;4;1;0;7;86;91
1718921;8454;9;310;1;2;0;7;47;66
1718921;8474;9;310;1;1;0;7;13;28
1735262;8434;1;110;1;2;0;7;9;19
1735262;8435;1;110;1;3;0;7;15;20
1735262;8441;1;110;1;5;0;7;19;22
1735262;24302;1;110;1;1;0;7;11;13
1735262;24318;1;110;1;4;0;7;35;44
1745612;8433;-1;10;4;2;0;7;27;31
1745612;8434;-1;10;4;4;0;7;9;17
1745612;8442;-1;10;4;5;0;7;69;75
1745612;8454;-1;10;4;3;0;7;77;80
1745612;11680;-1;10;4;8;0;7;134;142
1745612;24302;-1;10;4;1;0;7;68;69
1745612;24307;-1;10;4;6;0;7;310;324
1745612;24318;-1;10;4;7;0;7;83;94
1759497;8455;1;110;1;6;0;7;32;40
1759497;11678;1;110;1;4;0;7;8;16
1759497;11680;1;110;1;3;0;7;61;65
1759497;24305;1;110;1;2;0;7;94;95
1759497;24307;1;110;1;5;0;7;146;148
1759497;24327;1;110;1;1;0;7;52;73
1760297;8457;-1;10;4;1;0;7;68;72
1760297;8458;-1;10;4;5;0;7;68;84
1760297;11680;-1;10;4;4;0;7;246;246
1760297;24305;-1;10;4;3;0;7;64;76
1760297;24311;-1;10;4;2;0;7;69;70
1762342;8457;1;110;1;1;0;7;51;54
1762342;11678;1;110;1;3;0;7;11;19
1762342;11680;1;110;1;6;0;7;78;80
1762342;24307;1;110;1;4;0;7;30;39
1762342;24311;1;110;1;2;0;7;37;40
1762342;24318;1;110;1;7;1;1; ;2
1762342;24338;1;110;1;5;0;7;12;16
1767082;8425;9;310;1;2;0;2;211;9
1767082;24316;9;310;1;1;0;7;193;194
1768529;8455;0;10;5;1;0;2;23;3
1768529;8457;0;10;5;2;0;7;20;57
1768529;11680;0;10;5;3;0;7;59;78
1768529;24305;0;10;5;5;0;7;20;27
1768529;24307;0;10;5;6;0;7;73;79
1768529;24338;0;10;5;4;0;7;83;87
1771721;8412;-1;10;4;3;0;7;84;91
1771721;8421;-1;10;4;2;0;7;105;106
1771721;24317;-1;10;4;1;0;7;2;16
1784011;8424;9;310;1;2;0;7;375;377
1784011;8429;9;310;1;5;0;7;232;239
1784011;8457;9;310;1;4;0;7;5;21
1784011;24307;9;310;1;1;0;7;119;133
1784011;24316;9;310;1;3;0;7;194;195
1784094;8455;9;310;1;1;0;7;37;43
1784094;8457;9;310;1;3;0;1;57;7
1784094;24307;9;310;1;2;0;7;128;142
1793020;8425;9;310;1;2;0;7;263;266
1793020;8427;9;310;1;4;0;7;218;219
1793020;8430;9;310;1;3;0;7;155;156
1793020;24316;9;310;1;1;0;7;159;161
1793339;8421;9;310;1;2;0;6;43;5
1793339;24300;9;310;1;1;0;7;107;110
1794444;8434;0;10;5;1;0;7;24;26
1794444;8448;0;10;5;3;0;7;1;3
1794444;24302;0;10;5;2;0;7;5;10
1800406;11680;0;10;5;1;0;2;152;16
1800406;24305;0;10;5;2;0;7;46;51
1806487;8435;-1;10;4;1;0;7;45;48
1806487;24302;-1;10;4;3;0;4;20;18
1806487;24318;-1;10;4;2;0;7;104;110
1838705;8411;9;310;1;2;0;2;17;3
1838705;24300;9;310;1;1;0;7;39;46
1838838;8455;9;310;1;1;0;7;89;93
1838838;11678;9;310;1;6;0;7;37;43
1838838;11680;9;310;1;2;0;7;62;62
1838838;24305;9;310;1;7;0;7;66;69
1838838;24307;9;310;1;5;0;7;291;301
1838838;24327;9;310;1;3;0;7;265;269
1838838;24338;9;310;1;4;0;7;31;35
1842235;8455;0;10;5;1;0;7;127;127
1842235;8457;0;10;5;2;0;7;88;100
1854506;11680;-1;10;4;3;0;7;32;50
1854506;24305;-1;10;4;2;0;7;10;31
1854506;24307;-1;10;4;1;0;7;425;430
1854506;24311;-1;10;4;4;0;7;2;10
1854506;24338;-1;10;4;5;0;7;26;38
1854876;8455;0;10;5;3;0;7;119;120
1854876;8457;0;10;5;2;0;7;8;50
1854876;24305;0;10;5;4;0;7;97;99
1854876;24307;0;10;5;1;0;7;199;201
1854876;24313;0;10;5;5;0;7;7;20
1855063;8454;9;310;1;2;0;7;85;100
1855063;8474;9;310;1;1;0;7;30;38
1878115;8454;9;310;1;2;0;7;26;47
1878115;8474;9;310;1;1;0;7;16;29
1893270;8412;-1;10;4;1;0;4;12;22
1893270;8413;-1;10;4;2;0;7;45;45
1893270;8421;-1;10;4;3;0;7;76;80
1921507;11680;0;10;5;2;0;7;156;157
1921507;24307;0;10;5;1;0;7;161;164
1922900;8424;9;310;1;2;0;7;144;151
1922900;8474;9;310;1;1;0;7;57;57
1922900;24307;9;310;1;3;0;7;111;125
1925181;8437;0;10;5;3;0;7;13;15
1925181;8441;0;10;5;2;0;7;13;17
1925181;24307;0;10;5;1;0;4;34;14
1941315;8434;-1;10;4;2;0;4;16;11
1941315;8436;-1;10;4;1;0;7;68;69
1969475;8457;-1;10;4;1;0;7;145;147
1969475;8458;-1;10;4;2;0;7;137;145
1969475;24307;-1;10;4;3;0;7;311;325
1983912;8412;-1;10;4;1;0;4;23;24
1983912;8421;-1;10;4;2;0;7;80;84
1985491;8441;0;10;5;1;0;1;15;4
1985491;11687;0;10;5;2;0;7;2;3
1985961;11680;9;310;1;2;0;7;38;38
1985961;24319;9;310;1;1;0;7;60;62
1985961;24338;9;310;1;3;1;1; ;2
2008726;8421;9;310;1;1;0;7;25;31
2008726;24300;9;310;1;2;0;7;64;70
2021562;8457;-1;10;4;3;0;7;66;70
2021562;24305;-1;10;4;2;0;7;204;206
2021562;24311;-1;10;4;1;0;5;61;8
2023165;11680;-1;10;4;1;0;7;243;244
2023165;24305;-1;10;4;2;0;7;127;135
2024178;11680;0;10;5;1;0;7;61;80
2024178;24305;0;10;5;3;0;7;26;32
2024178;24307;0;10;5;2;0;7;223;224
2030289;8449;0;10;5;1;0;1;1;1
2030289;8450;0;10;5;2;0;7;2;2
2030289;24313;0;10;5;3;0;7;38;43
2045740;24307;-1;10;4;2;0;2;179;11
2045740;24311;-1;10;4;1;0;2;66;2
2049838;8425;9;310;1;1;0;7;286;288
2049838;8429;9;310;1;2;0;7;67;75
2063087;8439;-1;10;4;3;0;7;90;90
2063087;8457;-1;10;4;1;0;7;10;24
2063087;24307;-1;10;4;2;0;7;212;232
2065263;8424;9;310;1;1;0;7;265;269
2065263;8429;9;310;1;4;0;7;151;158
2065263;8430;9;310;1;3;0;7;22;23
2065263;24307;9;310;1;2;0;7;92;106
2066353;8412;-1;10;4;1;0;7;85;92
2066353;8415;-1;10;4;2;0;7;28;30
2068888;8421;9;310;1;3;0;7;50;53
2068888;8425;9;310;1;4;0;7;45;59
2068888;8429;9;310;1;2;0;7;116;123
2068888;8430;9;310;1;5;0;7;60;61
2068888;11678;9;310;1;6;0;7;51;57
2068888;24307;9;310;1;1;0;7;161;174
2069154;8455;0;10;5;1;0;7;17;38
2069154;24311;0;10;5;2;0;7;16;23
2085569;8454;7;110;7;1;0;7;11;24
2085569;24302;7;110;7;3;1;1; ;3
2085569;24307;7;110;7;2;0;7;12;20
2091645;8457;-1;10;4;2;0;7;47;53
2091645;8458;-1;10;4;3;0;7;218;220
2091645;24311;-1;10;4;1;0;7;95;95
2091645;24318;-1;10;4;4;0;7;57;71
2092615;8411;9;310;1;2;0;7;56;60
2092615;24300;9;310;1;1;0;7;43;50
2099023;8424;9;310;1;3;0;7;90;98
2099023;8454;9;310;1;1;0;7;153;164
2099023;24316;9;310;1;2;0;7;96;99
2106606;8411;9;310;1;1;0;7;55;59
2106606;24300;9;310;1;2;0;7;136;138
2114855;8424;9;310;1;4;0;7;124;131
2114855;8455;9;310;1;3;0;7;54;60
2114855;8457;9;310;1;2;0;7;69;76
2114855;24307;9;310;1;1;0;7;409;416
2118883;11678;0;10;5;3;0;7;54;55
2118883;11680;0;10;5;2;0;7;89;103
2118883;24307;0;10;5;1;0;7;201;203
2121596;8458;-1;10;4;1;0;7;164;172
2121596;11680;-1;10;4;3;0;7;14;33
2121596;24318;-1;10;4;2;0;7;114;119
2123717;8424;9;310;1;4;0;7;371;373
2123717;8425;9;310;1;1;0;7;129;140
2123717;24316;9;310;1;2;0;7;311;311
2123717;24327;9;310;1;3;0;7;290;292
2124113;8412;-1;10;4;2;0;7;78;85
2124113;8415;-1;10;4;1;0;7;10;13
2124301;8434;-1;10;4;1;0;2;53;5
2124301;24307;-1;10;4;2;0;7;69;99
2125988;11680;-1;10;4;2;0;7;98;110
2125988;24305;-1;10;4;1;0;2;163;11
2140285;8424;7;110;7;2;0;7;21;24
2140285;8433;7;110;7;4;1;1; ;3
2140285;8434;7;110;7;1;0;2;5;7
2140285;24302;7;110;7;3;0;7;4;11
2141251;11680;-1;10;4;2;0;7;161;167
2141251;24307;-1;10;4;1;0;7;87;116
2156243;8455;1;110;1;3;0;7;2;20
2156243;8457;1;110;1;4;0;7;45;50
2156243;8458;1;110;1;1;0;7;47;55
2156243;24318;1;110;1;5;1;1; ;8
2156243;24327;1;110;1;2;0;7;68;86
2159013;8427;9;310;1;2;0;7;125;130
2159013;8454;9;310;1;1;0;7;127;141
2159013;24316;9;310;1;3;0;7;288;288
2170862;8442;-1;10;4;2;0;4;33;18
2170862;8457;-1;10;4;4;0;7;126;129
2170862;24305;-1;10;4;3;0;7;59;71
2170862;24307;-1;10;4;1;0;7;390;397
2185827;8435;-1;10;4;3;0;7;9;15
2185827;8458;-1;10;4;1;0;7;214;216
2185827;24302;-1;10;4;2;0;7;21;29
2185827;24318;-1;10;4;4;0;7;159;160
2191139;8457;-1;10;4;1;0;7;183;183
2191139;24307;-1;10;4;2;0;7;219;238
2191402;8433;0;10;5;2;0;7;16;21
2191402;8434;0;10;5;3;0;7;27;29
2191402;24302;0;10;5;4;0;7;22;26
2191402;24318;0;10;5;1;0;7;24;26
2194123;8412;-1;10;4;1;0;7;16;38
2194123;8421;-1;10;4;2;0;7;49;58
2206270;8439;-1;10;4;4;0;7;71;71
2206270;8441;-1;10;4;2;0;7;46;50
2206270;8458;-1;10;4;3;0;7;96;108
2206270;24318;-1;10;4;1;0;7;139;140
2223365;8433;-1;10;4;4;0;7;43;46
2223365;8441;-1;10;4;3;0;7;4;26
2223365;8458;-1;10;4;1;0;7;77;91
2223365;24318;-1;10;4;2;0;7;160;161
2225840;8434;-1;10;4;2;0;7;68;68
2225840;24305;-1;10;4;1;0;2;118;8
2225840;24318;-1;10;4;3;0;7;8;36
2232067;8438;-1;10;4;2;0;7;50;50
2232067;8457;-1;10;4;1;0;7;71;75
2241811;8412;-1;10;4;3;0;7;70;77
2241811;8421;-1;10;4;2;0;7;59;66
2241811;8422;-1;10;4;1;0;7;24;28
2260416;8441;-1;10;4;2;0;7;54;55
2260416;8458;-1;10;4;1;0;2;104;15
2266289;8454;9;310;1;5;1;1; ;7
2266289;11678;9;310;1;4;0;7;20;27
2266289;24305;9;310;1;3;0;7;86;88
2266289;24307;9;310;1;1;0;7;53;68
2266289;24327;9;310;1;2;0;7;131;139
2274429;8424;9;310;1;5;0;7;209;215
2274429;8455;9;310;1;1;0;7;68;73
2274429;8457;9;310;1;2;0;7;8;23
2274429;11678;9;310;1;3;0;7;62;67
2274429;24327;9;310;1;4;0;7;208;214
2283458;8435;0;10;5;3;1;1; ;1
2283458;11680;0;10;5;1;0;7;34;53
2283458;24305;0;10;5;2;0;7;73;76
2287603;8436;-1;10;4;2;0;7;39;41
2287603;8437;-1;10;4;1;0;7;28;30
2288503;8421;9;310;1;3;0;7;60;62
2288503;24300;9;310;1;1;0;7;141;142
2288503;24317;9;310;1;2;0;7;6;6
2313934;8438;1;110;1;4;1;1; ;5
2313934;24307;1;110;1;3;0;7;80;86
2313934;24327;1;110;1;2;0;7;4;35
2313934;24329;1;110;1;1;0;2;3;4
2329161;8412;-1;10;4;2;0;7;22;43
2329161;8421;-1;10;4;3;0;7;27;40
2329161;8422;-1;10;4;1;0;7;22;26
2356919;8435;-1;10;4;2;0;7;29;33
2356919;24329;-1;10;4;1;0;2;87;12
2361035;8421;-1;10;4;2;0;7;98;100
2361035;8422;-1;10;4;1;0;7;23;27
2361168;8425;9;310;1;2;0;4;29;35
2361168;8430;9;310;1;3;0;7;149;150
2361168;24316;9;310;1;1;0;4;22;17
2365600;8455;0;10;5;2;0;7;28;46
2365600;8457;0;10;5;1;0;1;6;6
2365600;24307;0;10;5;3;0;7;1;17
2372558;8457;-1;10;4;1;0;7;139;141
2372558;8458;-1;10;4;2;0;7;159;167
2373937;8433;-1;10;4;2;0;4;14;9
2373937;8436;-1;10;4;1;0;2;16;1
2393410;8424;9;310;1;4;0;7;390;392
2393410;8425;9;310;1;2;0;7;79;91
2393410;8427;9;310;1;1;0;7;227;227
2393410;24316;9;310;1;3;0;7;63;67
2394176;8412;-1;10;4;1;0;7;65;72
2394176;8421;-1;10;4;3;0;7;8;31
2394176;24317;-1;10;4;2;0;7;50;50
2405122;8413;-1;10;4;2;0;7;37;37
2405122;8421;-1;10;4;3;0;7;78;82
2405122;8422;-1;10;4;1;0;7;21;25
2408804;8424;9;310;1;1;0;7;299;303
2408804;8454;9;310;1;2;0;7;12;33
2408804;24316;9;310;1;3;0;7;33;40
2408825;24305;1;110;1;2;0;7;25;26
2408825;24311;1;110;1;3;0;7;19;23
2408825;24327;1;110;1;1;0;5;69;31
2408825;24329;1;110;1;4;1;1; ;1
2410423;8439;1;110;1;5;0;7;23;32
2410423;8448;1;110;1;6;0;7;1;5
2410423;11680;1;110;1;3;0;7;22;30
2410423;24311;1;110;1;2;0;7;1;5
2410423;24327;1;110;1;1;0;7;35;60
2410423;24338;1;110;1;4;0;7;38;39
2411009;11678;0;10;5;4;0;7;30;34
2411009;24305;0;10;5;1;0;7;42;47
2411009;24307;0;10;5;2;0;7;188;190
2411009;24329;0;10;5;5;0;7;30;33
2411009;24338;0;10;5;3;0;7;88;92
2412003;8439;-1;10;4;2;0;4;2;9
2412003;24307;-1;10;4;1;0;4;24;38
2415352;11678;7;110;7;5;0;7;10;12
2415352;11680;7;110;7;3;0;4;1;1
2415352;24302;7;110;7;8;1;1; ;4
2415352;24305;7;110;7;7;0;7;4;9
2415352;24307;7;110;7;1;0;7;83;83
2415352;24319;7;110;7;4;0;4;6;4
2415352;24329;7;110;7;2;0;7;28;30
2415352;24338;7;110;7;6;0;4;17;6
2420878;8455;0;10;5;1;0;7;79;89
2420878;8457;0;10;5;3;0;7;15;53
2420878;24307;0;10;5;2;0;7;59;65
2423287;11680;-1;10;4;2;0;7;25;43
2423287;24307;-1;10;4;3;0;7;420;425
2423287;24329;-1;10;4;1;0;5;58;23
2435338;11680;1;110;1;1;0;7;119;119
2435338;24305;1;110;1;2;0;7;34;35
2435338;24311;1;110;1;3;0;7;4;8
2443755;8412;-1;10;4;2;0;7;119;122
2443755;8421;-1;10;4;3;0;7;81;85
2443755;24317;-1;10;4;1;0;4;14;13
2446620;24307;-1;10;4;2;0;7;84;113
2446620;24313;-1;10;4;1;0;7;50;58
2461367;8435;-1;10;4;1;0;7;22;26
2461367;8458;-1;10;4;3;0;4;49;36
2461367;24302;-1;10;4;4;0;4;17;17
2461367;24318;-1;10;4;2;0;7;155;156
2463336;8454;-1;10;4;3;0;7;153;153
2463336;24305;-1;10;4;6;0;7;98;107
2463336;24307;-1;10;4;1;0;7;168;193
2463336;24311;-1;10;4;5;0;7;20;24
2463336;24313;-1;10;4;4;0;7;112;113
2463336;24329;-1;10;4;2;0;7;22;35
2464097;8412;-1;10;4;1;0;2;135;17
2464097;8421;-1;10;4;2;0;7;64;71
2464325;8455;0;10;5;1;0;7;137;137
2464325;8457;0;10;5;2;0;1;60;25
2464644;24305;9;310;1;1;0;7;45;48
2464644;24307;9;310;1;2;0;7;357;367
2469223;8412;-1;10;4;2;0;7;123;126
2469223;8421;-1;10;4;1;0;2;56;8
2483580;8436;0;10;5;7;0;7;25;28
2483580;8442;0;10;5;3;0;7;23;29
2483580;8454;0;10;5;4;0;7;50;54
2483580;8458;0;10;5;5;0;7;44;49
2483580;11678;0;10;5;8;0;7;4;15
2483580;24307;0;10;5;1;0;7;205;207
2483580;24313;0;10;5;2;0;7;47;50
2483580;24329;0;10;5;6;0;7;56;57
2495732;8425;9;310;1;3;0;4;30;36
2495732;8427;9;310;1;1;0;7;135;140
2495732;8429;9;310;1;4;0;7;112;119
2495732;24316;9;310;1;2;0;7;126;128
2498436;11680;-1;10;4;4;0;7;205;210
2498436;24305;-1;10;4;3;0;7;178;182
2498436;24307;-1;10;4;2;0;7;398;404
2498436;24334;-1;10;4;1;0;7;11;13
2508552;8436;0;10;5;8;0;7;19;22
2508552;8438;0;10;5;7;0;7;15;16
2508552;8439;0;10;5;4;0;7;26;28
2508552;8442;0;10;5;5;0;7;51;54
2508552;8444;0;10;5;6;0;7;51;51
2508552;8455;0;10;5;2;0;7;20;41
2508552;8457;0;10;5;1;0;7;25;62
2508552;24307;0;10;5;3;0;7;99;104
2511459;8455;9;310;1;1;0;7;77;82
2511459;8457;9;310;1;5;1;1; ;1
2511459;11680;9;310;1;4;0;7;33;33
2511459;24307;9;310;1;2;0;7;170;183
2511459;24327;9;310;1;3;0;7;2;24
2513221;8439;0;10;5;3;0;7;3;8
2513221;8444;0;10;5;2;0;2;34;7
2513221;24307;0;10;5;1;0;7;83;89
2514197;8421;9;310;1;1;0;7;42;46
2514197;8422;9;310;1;3;0;7;8;11
2514197;24317;9;310;1;2;0;7;14;14
2526750;8412;-1;10;4;2;0;7;75;82
2526750;24317;-1;10;4;1;0;7;54;54
2530130;8457;-1;10;4;5;0;7;38;45
2530130;8458;-1;10;4;3;0;7;57;74
2530130;24305;-1;10;4;4;0;7;159;166
2530130;24318;-1;10;4;2;0;7;131;133
2530130;24334;-1;10;4;1;0;7;19;19
2537986;8439;1;110;1;2;0;7;7;20
2537986;8442;1;110;1;3;1;1; ;6
2537986;8444;1;110;1;1;0;7;22;26
2538543;8475;1;110;1;2;0;7;5;5
2538543;16895;1;110;1;1;0;7;12;12
2539352;8457;-1;10;4;2;0;7;168;170
2539352;8458;-1;10;4;1;0;7;153;161
2544819;8474;9;310;1;1;0;7;51;51
2544819;24307;9;310;1;2;0;7;338;348
2553411;8411;9;310;1;3;0;7;2;26
2553411;8421;9;310;1;2;0;7;18;25
2553411;24300;9;310;1;1;0;7;93;97
2556428;11680;9;310;1;2;0;7;24;24
2556428;24305;9;310;1;1;0;7;15;19
2556428;24307;9;310;1;3;0;7;234;247
2571706;8475;0;10;5;2;0;7;25;25
2571706;16895;0;10;5;1;0;2;27;2
2572357;11678;0;10;5;2;0;1;39;4
2572357;11680;0;10;5;1;0;7;58;77
2593085;8454;1;110;1;5;0;7;41;48
2593085;11678;1;110;1;7;0;7;21;28
2593085;24305;1;110;1;1;0;7;7;8
2593085;24307;1;110;1;6;0;7;186;186
2593085;24311;1;110;1;2;0;7;38;41
2593085;24327;1;110;1;4;0;7;123;126
2593085;24329;1;110;1;3;0;7;21;29
2593085;24338;1;110;1;8;0;7;6;10
2596645;8454;-1;10;4;2;0;7;129;130
2596645;24329;-1;10;4;1;0;2;3;1
2616508;8439;-1;10;4;1;0;2;20;3
2616508;8442;-1;10;4;2;0;7;57;64
2622182;11680;7;110;7;1;0;7;17;18
2622182;24338;7;110;7;2;0;7;3;11
2624176;8412;-1;10;4;1;0;2;60;12
2624176;8422;-1;10;4;2;0;7;16;23
2634465;8424;9;310;1;2;0;7;358;361
2634465;8474;9;310;1;1;0;4;29;20
2643544;8457;-1;10;4;4;0;7;119;122
2643544;11678;-1;10;4;1;0;7;18;25
2643544;11680;-1;10;4;3;0;7;81;96
2643544;24334;-1;10;4;2;0;7;40;40
2649468;8433;-1;10;4;4;0;7;48;50
2649468;8442;-1;10;4;6;0;7;19;37
2649468;8457;-1;10;4;1;0;7;69;73
2649468;8458;-1;10;4;3;0;7;207;209
2649468;24307;-1;10;4;2;0;7;35;67
2649468;24318;-1;10;4;5;0;7;30;48
2650402;24307;9;310;1;2;0;7;370;380
2650402;24316;9;310;1;3;0;7;151;153
2650402;24329;9;310;1;1;0;7;58;68
2664652;8412;-1;10;4;2;0;7;76;83
2664652;8413;-1;10;4;3;0;7;23;23
2664652;8421;-1;10;4;1;0;4;18;25
2678300;8458;-1;10;4;2;0;7;124;132
2678300;24329;-1;10;4;1;0;4;17;17
2694690;8424;9;310;1;3;0;7;25;33
2694690;8429;9;310;1;2;0;7;106;113
2694690;24307;9;310;1;1;0;2;270;12
2697360;8457;-1;10;4;1;0;7;87;90
2697360;8458;-1;10;4;2;0;7;208;210
2699721;24307;1;110;1;3;0;7;135;138
2699721;24319;1;110;1;4;0;7;64;68
2699721;24329;1;110;1;2;0;7;4;16
2699721;24338;1;110;1;1;0;2;65;1
2712711;24307;-1;10;4;2;0;7;67;97
2712711;24318;-1;10;4;1;0;2;76;10
2718031;8454;-1;10;4;1;0;7;1;16
2718031;24307;-1;10;4;3;0;7;77;107
2718031;24329;-1;10;4;2;0;7;93;93
2753495;8434;-1;10;4;5;0;7;37;40
2753495;8454;-1;10;4;2;0;7;26;35
2753495;8458;-1;10;4;1;0;7;206;208
2753495;24305;-1;10;4;4;0;7;113;122
2753495;24318;-1;10;4;3;0;7;26;45
2755112;8442;-1;10;4;1;0;5;72;25
2755112;11680;-1;10;4;5;0;7;30;48
2755112;24307;-1;10;4;3;0;7;391;398
2755112;24329;-1;10;4;4;0;7;96;96
2755112;24334;-1;10;4;2;0;7;5;9
2756112;8411;9;310;1;1;0;7;28;33
2756112;24300;9;310;1;2;0;7;80;84
2758201;8424;7;110;7;1;0;7;2;12
2758201;8434;7;110;7;3;0;7;2;9
2758201;8435;7;110;7;5;0;7;3;3
2758201;24302;7;110;7;4;0;7;2;9
2758201;24307;7;110;7;2;0;7;65;66
2759494;8455;0;10;5;2;0;7;46;60
2759494;11680;0;10;5;1;0;2;62;2
2768520;8438;-1;10;4;1;0;7;27;30
2768520;8454;-1;10;4;2;0;7;141;142
2768520;24329;-1;10;4;3;0;7;2;25
2768569;8424;9;310;1;3;0;7;308;311
2768569;8425;9;310;1;1;0;7;96;107
2768569;8427;9;310;1;2;0;7;39;45
2768569;8429;9;310;1;4;0;7;124;131
2768569;24316;9;310;1;5;0;7;189;190
2773286;8415;1;110;1;3;1;1; ;2
2773286;8421;1;110;1;1;0;2;13;2
2773286;8422;1;110;1;2;0;7;5;5
2777521;8429;9;310;1;4;0;7;139;146
2777521;24305;9;310;1;3;0;7;76;79
2777521;24307;9;310;1;1;0;7;329;339
2777521;24327;9;310;1;2;0;7;273;276
2779587;8436;0;10;5;2;0;7;21;24
2779587;8454;0;10;5;4;0;7;6;17
2779587;11680;0;10;5;3;0;7;167;168
2779587;24313;0;10;5;1;0;7;46;49
2784767;11680;-1;10;4;2;0;7;155;162
2784767;24329;-1;10;4;1;0;2;33;9
2789856;11680;-1;10;4;2;0;7;184;190
2789856;24338;-1;10;4;1;0;2;22;2
2790926;11680;0;10;5;1;0;7;38;57
2790926;24307;0;10;5;2;0;7;19;34
2790926;24338;0;10;5;3;0;7;18;26
2804042;8441;7;110;7;2;0;1;5;9
2804042;24327;7;110;7;1;0;2;7;3
2811336;8424;9;310;1;1;0;7;60;68
2811336;8427;9;310;1;2;0;7;206;208
2827890;8434;-1;10;4;5;0;4;13;10
2827890;8435;-1;10;4;1;0;7;24;28
2827890;8458;-1;10;4;3;0;7;63;79
2827890;24302;-1;10;4;4;0;7;43;46
2827890;24318;-1;10;4;2;0;4;25;28
