rbd;cod_nivel;cod_curso;cod_ense;cod_grado;cod_jor;cod_espe;cod_sede;con_copago;solo_hombres;solo_mujeres;lat;lon;cupos_totales;vacantes;vacantes_pie;vacantes_prioritarios;vacantes_alta_exigencia_t;vacantes_alta_exigencia_r;vacantes_regular;software_aleatorio;habilitado_distancia
2392;4;411000000133;110;4;3;0;1;0;0;0;-34,281872;-71,092583;8;2;2;0;0;0;0;1;1
2392;5;511000000133;110;5;3;0;1;0;0;0;-34,281872;-71,092583;10;3;1;0;0;0;2;1;1
2392;6;611000000133;110;6;3;0;1;0;0;0;-34,281872;-71,092583;10;5;1;0;0;0;4;1;1
2393;-1;401000000131;10;4;1;0;1;0;0;0;-34,231339;-70,999283;6;6;2;1;0;0;3;1;1
2393;0;501000000131;10;5;1;0;1;0;0;0;-34,231339;-70,999283;6;3;2;0;0;0;1;1;1
2393;1;111000000133;110;1;3;0;1;0;0;0;-34,231339;-70,999283;9;3;2;0;0;0;1;1;1
2393;2;211000000133;110;2;3;0;1;0;0;0;-34,231339;-70,999283;10;3;2;0;0;0;1;1;1
2393;3;311000000133;110;3;3;0;1;0;0;0;-34,231339;-70,999283;11;4;2;0;0;0;2;1;1
2393;4;411000000133;110;4;3;0;1;0;0;0;-34,231339;-70,999283;10;6;1;0;0;0;5;1;1
2393;5;511000000133;110;5;3;0;1;0;0;0;-34,231339;-70,999283;10;5;0;0;0;0;5;1;1
2393;6;611000000133;110;6;3;0;1;0;0;0;-34,231339;-70,999283;9;5;0;0;0;0;5;1;1
2393;7;711000000133;110;7;3;0;1;0;0;0;-34,231339;-70,999283;16;9;1;0;0;0;8;1;1
2393;8;811000000133;110;8;3;0;1;0;0;0;-34,231339;-70,999283;20;10;0;0;0;0;10;1;1
2394;-1;401000000131;10;4;1;0;1;0;0;0;-34,231651;-71,039307;10;7;2;0;0;0;5;1;1
2394;0;501000000131;10;5;1;0;1;0;0;0;-34,231651;-71,039307;10;8;2;0;0;0;6;1;1
2394;1;111000000133;110;1;3;0;1;0;0;0;-34,231651;-71,039307;15;12;2;1;0;0;9;1;1
2394;2;211000000133;110;2;3;0;1;0;0;0;-34,231651;-71,039307;15;13;1;0;0;0;12;1;1
2394;3;311000000133;110;3;3;0;1;0;0;0;-34,231651;-71,039307;15;11;2;0;0;0;9;1;1
2394;4;411000000133;110;4;3;0;1;0;0;0;-34,231651;-71,039307;15;9;2;0;0;0;7;1;1
2394;5;511000000133;110;5;3;0;1;0;0;0;-34,231651;-71,039307;15;10;2;0;0;0;8;1;1
2394;6;611000000133;110;6;3;0;1;0;0;0;-34,231651;-71,039307;15;13;2;2;0;0;9;1;1
2395;-1;401000000132;10;4;2;0;1;0;0;0;-34,325329;-71,146057;25;20;2;1;0;0;17;1;1
2395;0;501000000131;10;5;1;0;1;0;0;0;-34,325329;-71,146057;25;14;2;0;0;0;12;1;1
2395;1;111000000133;110;1;3;0;1;0;0;0;-34,325329;-71,146057;25;16;2;0;0;0;14;1;1
2395;2;211000000133;110;2;3;0;1;0;0;0;-34,325329;-71,146057;25;10;0;0;0;0;10;1;1
2395;3;311000000133;110;3;3;0;1;0;0;0;-34,325329;-71,146057;40;11;0;0;0;0;11;1;1
2395;4;411000000133;110;4;3;0;1;0;0;0;-34,325329;-71,146057;25;7;0;0;0;0;7;1;1
2395;5;511000000133;110;5;3;0;1;0;0;0;-34,325329;-71,146057;25;4;2;0;0;0;2;1;1
2395;6;611000000133;110;6;3;0;1;0;0;0;-34,325329;-71,146057;25;11;0;0;0;0;11;1;1
2395;7;711000000133;110;7;3;0;1;0;0;0;-34,325329;-71,146057;40;18;0;0;0;0;18;1;1
2395;8;811000000133;110;8;3;0;1;0;0;0;-34,325329;-71,146057;40;23;0;0;0;0;23;1;1
2396;-1;401000000131;10;4;1;0;1;0;0;0;-34,292671;-71,146172;5;2;2;0;0;0;0;1;1
2396;0;501000000131;10;5;1;0;1;0;0;0;-34,292671;-71,146172;5;3;0;0;0;0;3;1;1
2396;1;111000000133;110;1;3;0;1;0;0;0;-34,292671;-71,146172;5;5;2;1;0;0;2;1;1
2396;2;211000000133;110;2;3;0;1;0;0;0;-34,292671;-71,146172;5;5;2;1;0;0;2;1;1
2396;3;311000000133;110;3;3;0;1;0;0;0;-34,292671;-71,146172;5;2;2;0;0;0;0;1;1
2396;4;411000000133;110;4;3;0;1;0;0;0;-34,292671;-71,146172;5;3;2;0;0;0;1;1;1
2396;5;511000000133;110;5;3;0;1;0;0;0;-34,292671;-71,146172;5;0;0;0;0;0;0;1;1
2396;6;611000000133;110;6;3;0;1;0;0;0;-34,292671;-71,146172;5;2;2;0;0;0;0;1;1
2397;-1;401000000132;10;4;2;0;1;0;0;0;-34,27882;-71,062622;30;0;0;0;0;0;0;2;1
2397;0;501000000131;10;5;1;0;1;0;0;0;-34,27882;-71,062622;30;1;0;0;0;0;1;2;1
2397;1;111000000133;110;1;3;0;1;0;0;0;-34,27882;-71,062622;30;0;0;0;0;0;0;2;1
2397;2;211000000133;110;2;3;0;1;0;0;0;-34,27882;-71,062622;28;1;0;0;0;0;1;2;1
2397;3;311000000133;110;3;3;0;1;0;0;0;-34,27882;-71,062622;29;0;0;0;0;0;0;2;1
2397;4;411000000133;110;4;3;0;1;0;0;0;-34,27882;-71,062622;28;3;1;0;0;0;2;2;1
2397;5;511000000133;110;5;3;0;1;0;0;0;-34,27882;-71,062622;28;0;0;0;0;0;0;2;1
2397;6;611000000133;110;6;3;0;1;0;0;0;-34,27882;-71,062622;31;2;0;0;0;0;2;2;1
2397;7;711000000133;110;7;3;0;1;0;0;0;-34,27882;-71,062622;29;2;0;0;0;0;2;2;1
2397;8;811000000133;110;8;3;0;1;0;0;0;-34,27882;-71,062622;27;4;0;0;0;0;4;2;1
2398;-1;401000000133;10;4;3;0;1;0;0;0;-34,318481;-71,135902;8;7;2;2;0;0;3;1;1
2398;0;501000000131;10;5;1;0;1;0;0;0;-34,318481;-71,135902;15;11;2;0;0;0;9;1;1
2398;1;111000000133;110;1;3;0;1;0;0;0;-34,318481;-71,135902;20;9;0;0;0;0;9;1;1
2398;2;211000000133;110;2;3;0;1;0;0;0;-34,318481;-71,135902;20;9;2;0;0;0;7;1;1
2398;3;311000000133;110;3;3;0;1;0;0;0;-34,318481;-71,135902;20;8;0;0;0;0;8;1;1
2398;4;411000000133;110;4;3;0;1;0;0;0;-34,318481;-71,135902;20;4;0;0;0;0;4;1;1
2398;5;511000000133;110;5;3;0;1;0;0;0;-34,318481;-71,135902;25;9;0;0;0;0;9;1;1
2398;6;611000000133;110;6;3;0;1;0;0;0;-34,318481;-71,135902;25;10;0;0;0;0;10;1;1
2398;7;711000000133;110;7;3;0;1;0;0;0;-34,318481;-71,135902;25;11;0;0;0;0;11;1;1
2398;8;811000000133;110;8;3;0;1;0;0;0;-34,318481;-71,135902;25;10;0;0;0;0;10;1;1
2400;-1;401000000131;10;4;1;0;1;0;0;0;-34,294399;-71,082413;30;0;0;0;0;0;0;1;1
2400;0;501000000131;10;5;1;0;1;0;0;0;-34,294399;-71,082413;35;0;0;0;0;0;0;1;1
2400;1;111000000133;110;1;3;0;1;0;0;0;-34,294399;-71,082413;37;0;0;0;0;0;0;1;1
2400;2;211000000133;110;2;3;0;1;0;0;0;-34,294399;-71,082413;36;0;0;0;0;0;0;1;1
2400;3;311000000133;110;3;3;0;1;0;0;0;-34,294399;-71,082413;39;0;0;0;0;0;0;1;1
2400;4;411000000133;110;4;3;0;1;0;0;0;-34,294399;-71,082413;36;0;0;0;0;0;0;1;1
2400;5;511000000133;110;5;3;0;1;0;0;0;-34,294399;-71,082413;32;0;0;0;0;0;0;1;1
2400;6;611000000133;110;6;3;0;1;0;0;0;-34,294399;-71,082413;42;0;0;0;0;0;0;1;1
2400;7;711000000133;110;7;3;0;1;0;0;0;-34,294399;-71,082413;42;0;0;0;0;0;0;1;1
2400;8;811000000133;110;8;3;0;1;0;0;0;-34,294399;-71,082413;34;4;0;0;0;0;4;1;1
2401;7;711000000133;110;7;3;0;1;0;0;0;-34,21405;-70,999008;36;16;0;0;0;0;16;1;1
2401;8;811000000133;110;8;3;0;1;0;0;0;-34,21405;-70,999008;36;1;0;0;0;0;1;1;1
2401;9;131000000133;310;1;3;0;1;0;0;0;-34,21405;-70,999008;72;0;0;0;0;0;0;1;1
2401;10;231000000133;310;2;3;0;1;0;0;0;-34,21405;-70,999008;72;0;0;0;0;0;0;1;1
2401;11;371072007133;710;3;3;72007;1;0;0;0;-34,21405;-70,999008;72;19;0;0;0;0;19;1;1
2401;12;471072007133;710;4;3;72007;1;0;0;0;-34,21405;-70,999008;55;1;0;0;0;0;1;1;1
2406;9;131000000133;310;1;3;0;1;0;0;0;-34,26963;-70,950111;80;57;1;0;0;0;56;1;1
2406;10;231000000133;310;2;3;0;1;0;0;0;-34,26963;-70,950111;45;14;0;0;0;0;14;1;1
2406;11;331000000133;310;3;3;0;1;0;0;0;-34,26963;-70,950111;45;12;0;0;0;0;12;1;1
2406;12;431000000133;310;4;3;0;1;0;0;0;-34,26963;-70,950111;70;30;0;0;0;0;30;1;1
2407;-1;401000000131;10;4;1;0;1;0;0;0;-34,282761;-70,98243;18;10;0;0;0;0;10;1;1
2407;0;501000000131;10;5;1;0;1;0;0;0;-34,282761;-70,98243;16;8;0;0;0;0;8;1;1
2407;1;111000000131;110;1;1;0;1;0;0;0;-34,282761;-70,98243;17;2;2;0;0;0;0;1;1
2407;2;211000000131;110;2;1;0;1;0;0;0;-34,282761;-70,98243;14;4;2;0;0;0;2;1;1
2407;3;311000000131;110;3;1;0;1;0;0;0;-34,282761;-70,98243;18;2;2;0;0;0;0;1;1
2407;4;411000000131;110;4;1;0;1;0;0;0;-34,282761;-70,98243;21;3;0;0;0;0;3;1;1
2407;5;511000000131;110;5;1;0;1;0;0;0;-34,282761;-70,98243;17;4;2;0;0;0;2;1;1
2407;6;611000000131;110;6;1;0;1;0;0;0;-34,282761;-70,98243;13;2;0;0;0;0;2;1;1
2407;7;711000000131;110;7;1;0;1;0;0;0;-34,282761;-70,98243;14;1;0;0;0;0;1;1;1
2407;8;811000000131;110;8;1;0;1;0;0;0;-34,282761;-70,98243;13;1;0;0;0;0;1;1;1
2409;-1;401000000131;10;4;1;0;1;0;0;0;-34,249611;-70,926041;30;14;2;0;0;0;12;2;1
2409;0;501000000131;10;5;1;0;1;0;0;0;-34,249611;-70,926041;30;6;0;0;0;0;6;2;1
2409;1;111000000131;110;1;1;0;1;0;0;0;-34,249611;-70,926041;30;5;2;0;0;0;3;2;1
2409;2;211000000131;110;2;1;0;1;0;0;0;-34,249611;-70,926041;30;5;0;0;0;0;5;2;1
2409;3;311000000133;110;3;3;0;1;0;0;0;-34,249611;-70,926041;30;5;1;0;0;0;4;2;1
2409;4;411000000133;110;4;3;0;1;0;0;0;-34,249611;-70,926041;35;17;0;0;0;0;17;2;1
2409;5;511000000133;110;5;3;0;1;0;0;0;-34,249611;-70,926041;37;0;0;0;0;0;0;2;1
2409;6;611000000133;110;6;3;0;1;0;0;0;-34,249611;-70,926041;35;7;0;0;0;0;7;2;1
2409;7;711000000133;110;7;3;0;1;0;0;0;-34,249611;-70,926041;35;9;0;0;0;0;9;2;1
2409;8;811000000133;110;8;3;0;1;0;0;0;-34,249611;-70,926041;35;8;1;0;0;0;7;2;1
2410;-1;401000000131;10;4;1;0;1;0;0;0;-34,30899;-71,018837;10;4;2;0;0;0;2;1;1
2410;0;501000000131;10;5;1;0;1;0;0;0;-34,30899;-71,018837;10;4;2;0;0;0;2;1;1
2410;1;111000000133;110;1;3;0;1;0;0;0;-34,30899;-71,018837;8;2;2;0;0;0;0;1;1
2410;2;211000000133;110;2;3;0;1;0;0;0;-34,30899;-71,018837;12;2;2;0;0;0;0;1;1
2410;3;311000000133;110;3;3;0;1;0;0;0;-34,30899;-71,018837;10;6;1;0;0;0;5;1;1
2410;4;411000000133;110;4;3;0;1;0;0;0;-34,30899;-71,018837;10;4;1;0;0;0;3;1;1
2410;5;511000000133;110;5;3;0;1;0;0;0;-34,30899;-71,018837;10;4;0;0;0;0;4;1;1
2410;6;611000000133;110;6;3;0;1;0;0;0;-34,30899;-71,018837;8;5;1;0;0;0;4;1;1
2411;9;131000000133;310;1;3;0;1;0;0;0;-34,22369;-70,962852;175;79;0;0;0;0;79;1;1
2411;10;231000000133;310;2;3;0;1;0;0;0;-34,22369;-70,962852;140;36;0;0;0;0;36;1;1
2411;11;331000000133;310;3;3;0;1;0;0;0;-34,22369;-70,962852;140;41;0;0;0;0;41;1;1
2411;12;431000000133;310;4;3;0;1;0;0;0;-34,22369;-70,962852;105;27;0;0;0;0;27;1;1
2412;-1;401000000133;10;4;3;0;1;0;0;0;-34,22419;-70,968437;30;14;2;0;0;0;12;1;1
2412;0;501000000133;10;5;3;0;1;0;0;0;-34,22419;-70,968437;60;34;4;0;0;0;30;1;1
2412;1;111000000133;110;1;3;0;1;0;0;0;-34,22419;-70,968437;120;74;6;0;0;0;68;1;1
2412;2;211000000133;110;2;3;0;1;0;0;0;-34,22419;-70,968437;120;65;1;0;0;0;64;1;1
2412;3;311000000133;110;3;3;0;1;0;0;0;-34,22419;-70,968437;120;58;6;0;0;0;52;1;1
2412;4;411000000133;110;4;3;0;1;0;0;0;-34,22419;-70,968437;120;67;1;0;0;0;66;1;1
2412;5;511000000133;110;5;3;0;1;0;0;0;-34,22419;-70,968437;120;75;0;0;0;0;75;1;1
2412;6;611000000133;110;6;3;0;1;0;0;0;-34,22419;-70,968437;120;61;2;0;0;0;59;1;1
2412;7;711000000133;110;7;3;0;1;0;0;0;-34,22419;-70,968437;120;39;0;0;0;0;39;1;1
2412;8;811000000133;110;8;3;0;1;0;0;0;-34,22419;-70,968437;120;64;2;0;0;0;62;1;1
2414;-1;401000000133;10;4;3;0;1;0;0;0;-34,20977;-70,903801;35;24;2;1;0;0;21;1;1
2414;0;501000000133;10;5;3;0;1;0;0;0;-34,20977;-70,903801;35;21;2;0;0;0;19;1;1
2414;1;111000000133;110;1;3;0;1;0;0;0;-34,20977;-70,903801;38;19;2;0;0;0;17;1;1
2414;2;211000000133;110;2;3;0;1;0;0;0;-34,20977;-70,903801;38;17;2;0;0;0;15;1;1
2414;3;311000000133;110;3;3;0;1;0;0;0;-34,20977;-70,903801;38;11;0;0;0;0;11;1;1
2414;4;411000000133;110;4;3;0;1;0;0;0;-34,20977;-70,903801;38;18;1;0;0;0;17;1;1
2414;5;511000000133;110;5;3;0;1;0;0;0;-34,20977;-70,903801;38;17;0;0;0;0;17;1;1
2414;6;611000000133;110;6;3;0;1;0;0;0;-34,20977;-70,903801;38;9;0;0;0;0;9;1;1
2414;7;711000000133;110;7;3;0;1;0;0;0;-34,20977;-70,903801;38;14;0;0;0;0;14;1;1
2414;8;811000000133;110;8;3;0;1;0;0;0;-34,20977;-70,903801;38;21;0;0;0;0;21;1;1
2415;-1;401000000131;10;4;1;0;1;0;0;0;-34,191521;-70,889687;15;3;2;0;0;0;1;1;1
2415;0;501000000131;10;5;1;0;1;0;0;0;-34,191521;-70,889687;30;15;2;0;0;0;13;1;1
2415;1;111000000131;110;1;1;0;1;0;0;0;-34,191521;-70,889687;40;10;1;0;0;0;9;1;1
2415;2;211000000131;110;2;1;0;1;0;0;0;-34,191521;-70,889687;40;3;0;0;0;0;3;1;1
2415;3;311000000131;110;3;1;0;1;0;0;0;-34,191521;-70,889687;40;7;2;0;0;0;5;1;1
2415;4;411000000131;110;4;1;0;1;0;0;0;-34,191521;-70,889687;40;5;0;0;0;0;5;1;1
2415;5;511000000131;110;5;1;0;1;0;0;0;-34,191521;-70,889687;40;8;0;0;0;0;8;1;1
2415;6;611000000131;110;6;1;0;1;0;0;0;-34,191521;-70,889687;40;2;1;0;0;0;1;1;1
2415;7;711000000131;110;7;1;0;1;0;0;0;-34,191521;-70,889687;40;10;0;0;0;0;10;1;1
2415;8;811000000131;110;8;1;0;1;0;0;0;-34,191521;-70,889687;40;3;0;0;0;0;3;1;1
2416;-1;401000000131;10;4;1;0;1;0;0;0;-34,18948;-70,881523;32;21;2;2;0;0;17;1;1
2416;0;501000000131;10;5;1;0;1;0;0;0;-34,18948;-70,881523;32;15;2;0;0;0;13;1;1
2416;1;111000000133;110;1;3;0;1;0;0;0;-34,18948;-70,881523;34;18;2;0;0;0;16;1;1
2416;2;211000000133;110;2;3;0;1;0;0;0;-34,18948;-70,881523;36;15;2;0;0;0;13;1;1
2416;3;311000000133;110;3;3;0;1;0;0;0;-34,18948;-70,881523;36;5;0;0;0;0;5;1;1
2416;4;411000000133;110;4;3;0;1;0;0;0;-34,18948;-70,881523;36;5;0;0;0;0;5;1;1
2416;5;511000000133;110;5;3;0;1;0;0;0;-34,18948;-70,881523;36;0;0;0;0;0;0;1;1
2416;6;611000000133;110;6;3;0;1;0;0;0;-34,18948;-70,881523;36;13;0;0;0;0;13;1;1
2416;7;711000000133;110;7;3;0;1;0;0;0;-34,18948;-70,881523;36;2;0;0;0;0;2;1;1
2416;8;811000000133;110;8;3;0;1;0;0;0;-34,18948;-70,881523;40;14;0;0;0;0;14;1;1
2417;-1;401000000133;10;4;3;0;1;0;0;0;-34,236622;-70,979523;11;8;0;1;0;0;7;1;1
2417;0;501000000133;10;5;3;0;1;0;0;0;-34,236622;-70,979523;10;3;0;0;0;0;3;1;1
2417;1;111000000133;110;1;3;0;1;0;0;0;-34,236622;-70,979523;10;0;0;0;0;0;0;1;1
2417;2;211000000133;110;2;3;0;1;0;0;0;-34,236622;-70,979523;10;1;0;0;0;0;1;1;1
2417;3;311000000133;110;3;3;0;1;0;0;0;-34,236622;-70,979523;10;2;0;0;0;0;2;1;1
2417;4;411000000133;110;4;3;0;1;0;0;0;-34,236622;-70,979523;10;4;0;0;0;0;4;1;1
2417;5;511000000133;110;5;3;0;1;0;0;0;-34,236622;-70,979523;11;5;0;0;0;0;5;1;1
2417;6;611000000133;110;6;3;0;1;0;0;0;-34,236622;-70,979523;11;6;0;0;0;0;6;1;1
2419;-1;401000000133;10;4;3;0;1;0;0;0;-34,211979;-70,947144;10;0;0;0;0;0;0;2;1
2419;0;501000000133;10;5;3;0;1;0;0;0;-34,211979;-70,947144;25;2;1;0;0;0;1;2;1
2419;1;111000000133;110;1;3;0;1;0;0;0;-34,211979;-70,947144;30;0;0;0;0;0;0;2;1
2419;2;211000000133;110;2;3;0;1;0;0;0;-34,211979;-70,947144;30;1;1;0;0;0;0;2;1
2419;3;311000000133;110;3;3;0;1;0;0;0;-34,211979;-70,947144;29;2;0;0;0;0;2;2;1
2419;4;411000000133;110;4;3;0;1;0;0;0;-34,211979;-70,947144;33;0;0;0;0;0;0;2;1
2419;5;511000000133;110;5;3;0;1;0;0;0;-34,211979;-70,947144;27;0;0;0;0;0;0;2;1
2419;6;611000000133;110;6;3;0;1;0;0;0;-34,211979;-70,947144;32;4;0;0;0;0;4;2;1
2420;-1;401000000133;10;4;3;0;1;0;0;0;-34,19212;-70,90976;13;2;2;0;0;0;0;1;1
2420;0;501000000133;10;5;3;0;1;0;0;0;-34,19212;-70,90976;19;8;2;0;0;0;6;1;1
2420;1;111000000133;110;1;3;0;1;0;0;0;-34,19212;-70,90976;28;0;0;0;0;0;0;1;1
2420;2;211000000133;110;2;3;0;1;0;0;0;-34,19212;-70,90976;28;7;2;0;0;0;5;1;1
2420;3;311000000133;110;3;3;0;1;0;0;0;-34,19212;-70,90976;28;3;0;0;0;0;3;1;1
2420;4;411000000133;110;4;3;0;1;0;0;0;-34,19212;-70,90976;22;4;0;0;0;0;4;1;1
2420;5;511000000133;110;5;3;0;1;0;0;0;-34,19212;-70,90976;28;1;0;0;0;0;1;1;1
2420;6;611000000133;110;6;3;0;1;0;0;0;-34,19212;-70,90976;28;12;2;0;0;0;10;1;1
2420;7;711000000133;110;7;3;0;1;0;0;0;-34,19212;-70,90976;28;8;1;0;0;0;7;1;1
2420;8;811000000133;110;8;3;0;1;0;0;0;-34,19212;-70,90976;28;10;0;0;0;0;10;1;1
2422;9;131000000133;310;1;3;0;1;0;0;0;-34,29343;-71,30838;240;35;0;0;0;0;35;1;1
2422;10;231000000133;310;2;3;0;1;0;0;0;-34,29343;-71,30838;210;12;0;0;0;0;12;1;1
2422;11;331000000133;310;3;3;0;1;0;0;0;-34,29343;-71,30838;119;26;0;0;0;0;26;1;1
2422;11;341041005133;410;3;3;41005;1;0;0;0;-34,29343;-71,30838;35;0;0;0;0;0;0;1;1
2422;11;351054020133;510;3;3;54020;1;0;0;0;-34,29343;-71,30838;35;3;0;0;0;0;3;1;1
2422;11;361063009133;610;3;3;63009;1;0;0;0;-34,29343;-71,30838;35;7;0;0;0;0;7;1;1
2422;11;361064001133;610;3;3;64001;1;0;0;0;-34,29343;-71,30838;36;21;0;0;0;0;21;1;1
2422;12;431000000133;310;4;3;0;1;0;0;0;-34,29343;-71,30838;97;16;0;0;0;0;16;1;1
2422;12;441041005133;410;4;3;41005;1;0;0;0;-34,29343;-71,30838;24;5;1;0;0;0;4;1;1
2422;12;451054020133;510;4;3;54020;1;0;0;0;-34,29343;-71,30838;28;6;1;0;0;0;5;1;1
2422;12;461063009133;610;4;3;63009;1;0;0;0;-34,29343;-71,30838;19;5;1;0;0;0;4;1;1
2422;12;461064001133;610;4;3;64001;1;0;0;0;-34,29343;-71,30838;20;2;0;0;0;0;2;1;1
2423;-1;401000000132;10;4;2;0;1;0;0;0;-34,28973;-71,305458;20;5;2;0;0;0;3;1;1
2423;0;501000000131;10;5;1;0;1;0;0;0;-34,28973;-71,305458;40;2;2;0;0;0;0;1;1
2423;1;111000000131;110;1;1;0;1;0;0;0;-34,28973;-71,305458;35;9;0;0;0;0;9;1;1
2423;1;111000000132;110;1;2;0;1;0;0;0;-34,28973;-71,305458;35;13;0;0;0;0;13;1;1
2423;2;211000000131;110;2;1;0;1;0;0;0;-34,28973;-71,305458;33;10;2;0;0;0;8;1;1
2423;2;211000000132;110;2;2;0;1;0;0;0;-34,28973;-71,305458;33;9;0;0;0;0;9;1;1
2423;3;311000000133;110;3;3;0;1;0;0;0;-34,28973;-71,305458;70;6;2;0;0;0;4;1;1
2423;4;411000000133;110;4;3;0;1;0;0;0;-34,28973;-71,305458;64;5;0;0;0;0;5;1;1
2423;5;511000000133;110;5;3;0;1;0;0;0;-34,28973;-71,305458;44;5;1;0;0;0;4;1;1
2423;6;611000000133;110;6;3;0;1;0;0;0;-34,28973;-71,305458;63;10;0;0;0;0;10;1;1
2423;7;711000000133;110;7;3;0;1;0;0;0;-34,28973;-71,305458;58;4;0;0;0;0;4;1;1
2423;8;811000000133;110;8;3;0;1;0;0;0;-34,28973;-71,305458;60;12;0;0;0;0;12;1;1
2424;0;501000000131;10;5;1;0;1;0;0;0;-34,207451;-71,275673;25;19;2;0;0;0;17;1;1
2424;1;111000000133;110;1;3;0;1;0;0;0;-34,207451;-71,275673;20;8;2;0;0;0;6;1;1
2424;2;211000000133;110;2;3;0;1;0;0;0;-34,207451;-71,275673;30;8;1;0;0;0;7;1;1
2424;3;311000000133;110;3;3;0;1;0;0;0;-34,207451;-71,275673;21;2;2;0;0;0;0;1;1
2424;4;411000000133;110;4;3;0;1;0;0;0;-34,207451;-71,275673;21;5;2;0;0;0;3;1;1
2424;5;511000000133;110;5;3;0;1;0;0;0;-34,207451;-71,275673;25;0;0;0;0;0;0;1;1
2424;6;611000000133;110;6;3;0;1;0;0;0;-34,207451;-71,275673;23;1;0;0;0;0;1;1;1
2424;7;711000000133;110;7;3;0;1;0;0;0;-34,207451;-71,275673;21;1;0;0;0;0;1;1;1
2424;8;811000000133;110;8;3;0;1;0;0;0;-34,207451;-71,275673;24;2;0;0;0;0;2;1;1
2425;-1;401000000132;10;4;2;0;1;0;0;0;-34,178028;-71,363297;23;8;0;0;0;0;8;1;1
2425;0;501000000131;10;5;1;0;1;0;0;0;-34,178028;-71,363297;23;13;2;0;0;0;11;1;1
2425;1;111000000133;110;1;3;0;1;0;0;0;-34,178028;-71,363297;23;4;0;0;0;0;4;1;1
2425;2;211000000133;110;2;3;0;1;0;0;0;-34,178028;-71,363297;23;6;1;0;0;0;5;1;1
2425;3;311000000133;110;3;3;0;1;0;0;0;-34,178028;-71,363297;23;4;2;0;0;0;2;1;1
2425;4;411000000133;110;4;3;0;1;0;0;0;-34,178028;-71,363297;23;7;2;0;0;0;5;1;1
2425;5;511000000133;110;5;3;0;1;0;0;0;-34,178028;-71,363297;23;1;0;0;0;0;1;1;1
2425;6;611000000133;110;6;3;0;1;0;0;0;-34,178028;-71,363297;23;7;0;0;0;0;7;1;1
2425;7;711000000133;110;7;3;0;1;0;0;0;-34,178028;-71,363297;23;5;0;0;0;0;5;1;1
2425;8;811000000133;110;8;3;0;1;0;0;0;-34,178028;-71,363297;23;13;0;0;0;0;13;1;1
2426;-1;401000000132;10;4;2;0;1;0;0;0;-34,178261;-71,401711;35;19;0;0;0;0;19;1;1
2426;0;501000000131;10;5;1;0;1;0;0;0;-34,178261;-71,401711;35;2;2;0;0;0;0;1;1
2426;1;111000000133;110;1;3;0;1;0;0;0;-34,178261;-71,401711;37;4;1;0;0;0;3;1;1
2426;2;211000000133;110;2;3;0;1;0;0;0;-34,178261;-71,401711;38;0;0;0;0;0;0;1;1
2426;3;311000000133;110;3;3;0;1;0;0;0;-34,178261;-71,401711;35;4;2;0;0;0;2;1;1
2426;4;411000000133;110;4;3;0;1;0;0;0;-34,178261;-71,401711;37;1;0;0;0;0;1;1;1
2426;5;511000000133;110;5;3;0;1;0;0;0;-34,178261;-71,401711;35;6;0;0;0;0;6;1;1
2426;6;611000000133;110;6;3;0;1;0;0;0;-34,178261;-71,401711;36;1;0;0;0;0;1;1;1
2426;7;711000000133;110;7;3;0;1;0;0;0;-34,178261;-71,401711;35;13;0;0;0;0;13;1;1
2426;8;811000000133;110;8;3;0;1;0;0;0;-34,178261;-71,401711;42;12;0;0;0;0;12;1;1
2427;-1;401000000131;10;4;1;0;1;0;0;0;-34,257111;-71,383217;32;26;0;0;0;0;26;1;1
2427;0;501000000131;10;5;1;0;1;0;0;0;-34,257111;-71,383217;32;21;2;0;0;0;19;1;1
2427;1;111000000133;110;1;3;0;1;0;0;0;-34,257111;-71,383217;32;23;2;0;0;0;21;1;1
2427;2;211000000133;110;2;3;0;1;0;0;0;-34,257111;-71,383217;32;7;0;0;0;0;7;1;1
2427;3;311000000133;110;3;3;0;1;0;0;0;-34,257111;-71,383217;32;15;1;0;0;0;14;1;1
2427;4;411000000133;110;4;3;0;1;0;0;0;-34,257111;-71,383217;32;10;0;0;0;0;10;1;1
2427;5;511000000133;110;5;3;0;1;0;0;0;-34,257111;-71,383217;32;16;0;0;0;0;16;1;1
2427;6;611000000133;110;6;3;0;1;0;0;0;-34,257111;-71,383217;32;11;0;0;0;0;11;1;1
2427;7;711000000133;110;7;3;0;1;0;0;0;-34,257111;-71,383217;32;16;0;0;0;0;16;1;1
2427;8;811000000133;110;8;3;0;1;0;0;0;-34,257111;-71,383217;32;15;0;0;0;0;15;1;1
2428;-1;401000000131;10;4;1;0;1;0;0;0;-34,220421;-71,440163;20;9;2;0;0;0;7;1;1
2428;0;501000000131;10;5;1;0;1;0;0;0;-34,220421;-71,440163;20;0;0;0;0;0;0;1;1
2428;1;111000000133;110;1;3;0;1;0;0;0;-34,220421;-71,440163;40;21;2;0;0;0;19;1;1
2428;2;211000000133;110;2;3;0;1;0;0;0;-34,220421;-71,440163;40;23;0;0;0;0;23;1;1
2428;3;311000000133;110;3;3;0;1;0;0;0;-34,220421;-71,440163;40;19;0;0;0;0;19;1;1
2428;4;411000000133;110;4;3;0;1;0;0;0;-34,220421;-71,440163;40;12;0;0;0;0;12;1;1
