mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
892004;9422162;0;1;1
892004;15213799;0;1;1
893770;6922030;0;1;1
894238;11474818;1;1;1
896945;21085866;0;1;0
896945;22458128;0;1;0
897374;11431536;0;1;1
897591;5825119;0;1;1
899220;19963001;0;1;0
900536;6939195;0;1;1
900798;22565996;1;1;0
907433;11984270;0;1;1
907511;1932637;0;1;1
908411;24285338;0;1;1
908638;23325058;0;1;1
909305;6956058;0;1;1
909692;3952583;0;1;1
910167;14075062;0;1;1
910167;22143357;0;1;1
910644;5173708;0;1;1
912062;19660536;1;1;1
912641;15836344;0;1;0
913189;10905228;0;1;0
913428;22151480;0;1;1
914916;11982883;0;1;0
914916;15495050;0;1;0
915364;16020724;0;1;1
915618;2433849;0;1;1
915673;1413329;0;1;0
915748;8103831;0;1;1
916036;22593401;0;1;1
916709;15684706;0;1;1
918890;14026153;0;1;1
919948;14305174;0;1;1
920310;12580795;0;1;1
922219;10564686;1;1;1
924987;14735440;0;1;1
925201;180933;0;1;0
926030;23154985;1;1;0
926659;13903286;0;1;0
926855;16434393;0;1;0
926943;23701005;0;1;0
929999;13314147;0;1;0
930370;8116579;0;1;0
930415;4980411;0;1;0
931744;6609693;0;1;0
932520;11315357;0;1;0
933302;23391241;0;1;0
934412;1477281;0;1;1
934585;5010664;0;1;0
934586;1886664;1;1;0
936197;12993181;0;1;0
936415;18358210;0;1;0
937458;14610282;0;1;1
938190;24578473;0;1;0
941007;18776869;0;1;1
944304;17365694;0;1;0
946490;10514698;0;1;0
946490;13618340;0;1;0
946490;14888003;0;1;0
949078;8111931;0;1;0
949078;8881777;0;1;0
949078;17371357;0;1;0
949358;20834754;0;1;1
951083;23163205;0;1;0
951260;9474739;0;1;1
952532;15665421;0;1;0
954297;12068974;1;1;1
955730;11304107;0;1;1
960769;23601693;0;1;0
961510;9826383;0;1;0
962104;14222802;0;1;1
962104;22951558;0;1;1
962286;11504940;0;1;0
963080;6438456;0;1;0
963080;9383557;0;1;0
963947;15729487;0;1;0
964161;22142657;0;1;1
964161;23128732;0;1;0
965016;6704750;0;1;0
965131;21659504;0;1;0
965891;20443338;0;1;1
969130;10853693;0;1;0
970425;15130609;0;1;0
971456;11891986;0;1;0
971938;23622830;0;1;1
